,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,2073.0885458553826,4652.565139563665,-2579.4765937082825,-267.42050807167334,-0.0023123782129059003,981.2934426512111,713.8729345795377,0.006172840791486695,0.0064469898285853255,0.00945282559081014,0.10367239180380654
1,Belgium,50039.77806318674,8629.69097635802,41410.087086828724,7814.485704482075,0.05990943455966489,0.0,7814.485704482075,0.05990943455966489,0.0064469898285853255,0.00945282559081014,0.1887097143287009
2,Bulgaria,408.67472931515175,689.8116575812032,-281.1369282660515,-26.558481491778625,-0.0020095584500903446,59.50131418378585,32.94283269200723,0.0024926330154315655,0.0064469898285853255,0.00945282559081014,0.09446813570732777
12,Croatia,127.01102064109571,509.34039719242,-382.32937655132434,-68.62379182162896,-0.0007085932828368307,0.0,-68.62379182162896,-0.0007085932828368307,0.0064469898285853255,0.00945282559081014,0.17948867136662938
3,Cyprus,938.1759074757281,449.2213641531987,488.9545433225294,22.034369164994846,0.0035897884843333052,31.747768312488084,53.782137477482934,0.008762061501911125,0.0064469898285853255,0.00945282559081014,0.045064248744407925
4,Czechia,847.5827210570008,4322.62196424739,-3475.0392431903892,-550.796450787508,-0.014912485638056595,0.0,-550.796450787508,-0.014912485638056595,0.0064469898285853255,0.00945282559081014,0.1585007858161132
6,Denmark,342.53954070344656,3789.0284741676933,-3446.4889334642467,-613.8979092148589,-0.005336913647442057,0.0,-613.8979092148589,-0.005336913647442057,0.0064469898285853255,0.00945282559081014,0.17812269851039328
8,Estonia,65.34212168666346,14.545002866516068,50.79711882014739,5.351105497945031,0.0008336742985181966,12.48072730891574,17.83183280686077,0.002778106451510317,0.0064469898285853255,0.00945282559081014,0.10534269703152241
9,Finland,429.0304436657442,2294.1137454837,-1865.0833018179555,-296.37128592282676,-0.005161961951821982,0.0,-296.37128592282676,-0.005161961951821982,0.0064469898285853255,0.00945282559081014,0.15890512002007862
10,France,33634.37861406981,3597.4022138216046,30036.9764002482,7304.194922781157,0.010827480681338979,0.0,7304.194922781157,0.010827480681338979,0.0064469898285853255,0.00945282559081014,0.2431734414759803
5,Germany,64637.76647860287,5650.564078055105,58987.202400547765,12259.103452474134,0.026922300554671763,0.0,12259.103452474134,0.026922300554671763,0.0064469898285853255,0.00945282559081014,0.2078264937745258
11,Greece,141.17814632172124,524.2182984681712,-383.04015214644994,-93.51117073275758,-0.0016366149277680228,0.0,-93.51117073275758,-0.0016366149277680228,0.0064469898285853255,0.00945282559081014,0.24412889930402104
13,Hungary,676.7010123402814,848.8920651737493,-172.1910528334679,-31.743259977809537,-0.0008773042417348307,0.0,-31.743259977809537,-0.0008773042417348307,0.0064469898285853255,0.00945282559081014,0.18434906724514644
14,Ireland,3441.630858044189,11066.591205170465,-7624.960347126276,-920.0592881712852,-0.0131887369059845,675.8028758213768,-244.25641234990837,-0.003501332578779291,0.0064469898285853255,0.00945282559081014,0.12066414070179926
15,Italy,23819.129012013458,1736.5876462792737,22082.541365734185,5965.936549667233,0.011766057310491193,0.0,5965.936549667233,0.011766057310491193,0.0064469898285853255,0.00945282559081014,0.27016530619635415
18,Latvia,56.91203295541184,78.21201857960693,-21.299985624195095,-1.5674047949835423,-0.00019944016656793238,40.68711089532085,39.119706100337304,0.004977680766136583,0.0064469898285853255,0.00945282559081014,0.07358712924214816
16,Lithuania,119.57247082811129,163.59739209546441,-44.02492126735312,-6.080668004683991,-0.0006740131457656453,6.528512810578945,0.44784480589495423,4.9641468043238465e-05,0.0064469898285853255,0.00945282559081014,0.1381187706789413
17,Luxembourg,10353.240224074341,13619.486125110248,-3266.245901035907,-92.78856065771983,-0.004904839302267958,2874.0250687381313,2781.2365080804116,0.14701724045549522,0.0064469898285853255,0.00945282559081014,0.028408320582443424
19,Malta,657.5414259117055,2465.4568170506404,-1807.9153911389349,-87.98970205461664,-0.022971484437786,110.04695150004528,22.05724944542864,0.005758489352100755,0.0064469898285853255,0.00945282559081014,0.04866914817246268
20,Netherlands,7407.238453750887,126117.91957958025,-118710.68112582936,-8151.705335547158,-0.03868044397966524,4849.388981070309,-3302.3163544768495,-0.01566973504248977,0.0064469898285853255,0.00945282559081014,0.06866867629970569
21,Poland,3248.002220623239,4014.4010719207354,-766.3988512974965,-135.07960451023837,-0.0013219275482198006,0.0,-135.07960451023837,-0.0013219275482198006,0.0064469898285853255,0.00945282559081014,0.17625235773977418
22,Portugal,714.001555888273,5305.812596577116,-4591.811040688843,-694.1842893010864,-0.012646358386848446,0.0,-694.1842893010864,-0.012646358386848446,0.0064469898285853255,0.00945282559081014,0.15117875782557202
23,Romania,1043.1703990923238,949.1052187241578,94.06518036816601,14.179154536233424,0.0004051533064552175,0.0,14.179154536233424,0.0004051533064552175,0.0064469898285853255,0.00945282559081014,0.15073754688756225
24,Slovak Republic,141.45221397498847,1162.3710680720399,-1020.9188540970514,-228.2017535700629,-0.011592598516269807,0.0,-228.2017535700629,-0.011592598516269807,0.0064469898285853255,0.00945282559081014,0.22352584894897964
25,Slovenia,220.25050194672548,88.88458813998643,131.36591380673906,37.22725103685098,0.003710047824289459,0.0,37.22725103685098,0.003710047824289459,0.0064469898285853255,0.00945282559081014,0.2833859252988443
7,Spain,8344.929446706772,8886.157761072138,-541.2283143653658,-82.94356818717796,-0.0004101084122214182,0.0,-82.94356818717796,-0.0004101084122214182,0.0064469898285853255,0.00945282559081014,0.1532506078962924
26,Sweden,1373.185949867579,3674.9056450950106,-2301.7196952274317,-393.6593005292028,-0.0025393630071947563,0.0,-393.6593005292028,-0.0025393630071947563,0.0064469898285853255,0.00945282559081014,0.17102834082944474
