,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
0,Austria,1957.7485563405667,4087.8870925395595,-2130.138536198993,-220.8365569212089,-0.0019095679928215982,1002.0914267527614,781.2548698315525,0.006755490641880498,0.00698853385955846,0.009556309595103694,0.10367239180380654
1,Belgium,45833.373339688194,8511.645084021386,37321.72825566681,7042.972677380288,0.053994661539788096,0.0,7042.972677380288,0.053994661539788096,0.00698853385955846,0.009556309595103694,0.1887097143287009
2,Bulgaria,952.1859470541877,472.52001467067805,479.6659323835097,45.3131463945873,0.00342863790106418,101.815817737288,147.1289641318753,0.01113257372097024,0.00698853385955846,0.009556309595103694,0.09446813570732777
12,Croatia,316.90449632747067,298.40367222213064,18.50082410534003,3.3206883378551915,3.428865395131315e-05,0.0,3.3206883378551915,3.428865395131315e-05,0.00698853385955846,0.009556309595103694,0.17948867136662938
3,Cyprus,989.3062679507211,455.3140123053208,533.9922556454003,24.063959835991785,0.003920444704354788,36.4787756264501,60.54273546244188,0.009863482496171673,0.00698853385955846,0.009556309595103694,0.045064248744407925
4,Czechia,1971.4200776252808,2596.3878354291132,-624.9677578038325,-99.05788072164177,-0.0026819330834208575,0.0,-99.05788072164177,-0.0026819330834208575,0.00698853385955846,0.009556309595103694,0.1585007858161132
6,Denmark,388.9100309426923,6532.89279060438,-6143.982759661688,-1094.382788752273,-0.009514002822207912,0.0,-1094.382788752273,-0.009514002822207912,0.00698853385955846,0.009556309595103694,0.17812269851039328
8,Estonia,178.6490002453115,0.0,178.6490002453115,18.81936750782622,0.0029319592020131636,18.201325654149024,37.020693161975245,0.005767630710012989,0.00698853385955846,0.009556309595103694,0.10534269703152241
9,Finland,1536.3127433255972,2166.2695130076563,-629.9567696820591,-100.10335609378862,-0.0017435215216509779,0.0,-100.10335609378862,-0.0017435215216509779,0.00698853385955846,0.009556309595103694,0.15890512002007862
10,France,37529.63723135335,3444.202547552036,34085.434683801315,8288.672456264709,0.012286835420320493,0.0,8288.672456264709,0.012286835420320493,0.00698853385955846,0.009556309595103694,0.2431734414759803
5,Germany,61281.3665113778,5155.172638760982,56126.193872616815,11664.510081455228,0.025616510004453693,0.0,11664.510081455228,0.025616510004453693,0.00698853385955846,0.009556309595103694,0.2078264937745258
11,Greece,217.86767122738772,448.3990998022694,-230.5314285748817,-56.27938391296941,-0.0009849911953384125,0.0,-56.27938391296941,-0.0009849911953384125,0.00698853385955846,0.009556309595103694,0.24412889930402104
13,Hungary,2490.988483139248,456.2383462155112,2034.7501369237366,375.10428981882484,0.010366943558444645,0.0,375.10428981882484,0.010366943558444645,0.00698853385955846,0.009556309595103694,0.18434906724514644
14,Ireland,2342.003074079201,15446.972757343505,-13104.969683264304,-1581.2999057542177,-0.02266739621519681,514.9629335301447,-1066.336972224073,-0.015285577745473733,0.00698853385955846,0.009556309595103694,0.12066414070179926
15,Italy,23199.02832863099,1946.5603354327777,21252.46799319821,5741.67952281061,0.011323776202016689,0.0,5741.67952281061,0.011323776202016689,0.00698853385955846,0.009556309595103694,0.27016530619635415
18,Latvia,151.97901735409022,51.33039324319425,100.64862411089597,7.406443310492891,0.0009424127655141954,50.02144715265914,57.42789046315203,0.0073072559662140605,0.00698853385955846,0.009556309595103694,0.07358712924214816
16,Lithuania,283.38072714703344,70.98992585987845,212.390801287155,29.33515637729715,0.003251662648932391,9.579286558014147,38.9144429353113,0.0043134810317456175,0.00698853385955846,0.009556309595103694,0.1381187706789413
17,Luxembourg,6394.091359509287,16500.195419608495,-10106.10406009921,-287.0974439788314,-0.015176082232835982,2041.1916058447118,1754.0941618658803,0.09272209768115144,0.00698853385955846,0.009556309595103694,0.028408320582443424
19,Malta,499.5041182972985,2493.9273950579,-1994.4232767606015,-97.06688197527026,-0.025341265132768333,91.10747332284365,-5.959408652426617,-0.001555823692102644,0.00698853385955846,0.009556309595103694,0.04866914817246268
20,Netherlands,5851.239677090399,130440.71421950197,-124589.47454241157,-8555.394297703282,-0.04059597792540263,4370.933656802579,-4184.460640900703,-0.019855574845138783,0.00698853385955846,0.009556309595103694,0.06866867629970569
