,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1734.9165523232066,1391.674953912325,343.2415984108816,27.284498088813603,0.0002711676283932787,976.2115987464001,1003.4960968352137,0.009973269649122915,0.0022668354639420346,0.005138519481442496,0.0794906509442144
1,Belgium,26433.077170909764,5550.445868677669,20882.631302232097,2627.5466591724544,0.02416272122399095,1047.9685390017612,3675.5151981742156,0.033799760996821374,0.0022668354639420346,0.005138519481442496,0.1258245008085548
2,Bulgaria,162.65118310874314,393.78316888547744,-231.1319857767343,-22.541133339254404,-0.0020543170756415706,23.101478145254553,0.560344806000149,5.106779175155907e-05,0.0022668354639420346,0.005138519481442496,0.0975249412732878
12,Croatia,27.3333961694653,571.4887720969178,-544.1553759274525,-99.14825486964227,-0.0011947128757252656,0.0,-99.14825486964227,-0.0011947128757252656,0.0022668354639420346,0.005138519481442496,0.1822057802896003
3,Cyprus,28.950659849356278,1909.3128384383872,-1880.362178589031,-40.74611633485306,-0.008232709712439503,10.10811425536993,-30.638002079483133,-0.00619037591746502,0.0022668354639420346,0.005138519481442496,0.0216692915858517
4,Czech Republic,952.0869897209222,2382.213117317859,-1430.1261275969368,-203.25097108853873,-0.006944093980812511,24.442298267078172,-178.80867282146056,-0.006109019907785302,0.0022668354639420346,0.005138519481442496,0.1421210109838805
6,Denmark,505.4001173256336,3042.607421202466,-2537.207303876832,-587.2069336324399,-0.005632565070813416,0.0,-587.2069336324399,-0.005632565070813416,0.0022668354639420346,0.005138519481442496,0.2314382954578416
8,Estonia,36.97768891850799,18.71739565883719,18.260293259670796,1.490260656161559,0.0002843040968113228,7.470830923130775,8.961091579292333,0.0017095499618545007,0.0022668354639420346,0.005138519481442496,0.0816120877671176
9,Finland,440.9697482389842,1457.4665203748073,-1016.496772135823,-132.9463166533073,-0.0026529399939045515,162.78948972335365,29.84317307004636,0.0005955196757274863,0.0022668354639420346,0.005138519481442496,0.130788724861335
10,France,27208.218728840064,9513.829487981013,17694.38924085905,4230.481625197727,0.0074168884530177925,0.0,4230.481625197727,0.0074168884530177925,0.0022668354639420346,0.005138519481442496,0.2390860496856765
5,Germany,16987.582292832394,12502.480400001843,4485.101892830551,1048.5175128296112,0.0026750705939002435,0.0,1048.5175128296112,0.0026750705939002435,0.0022668354639420346,0.005138519481442496,0.2337778578688858
11,Greece,1349.035230577911,112.42405341433668,1236.6111771635744,320.70001556557384,0.006225740134623401,0.0,320.70001556557384,0.006225740134623401,0.0022668354639420346,0.005138519481442496,0.2593377946826958
13,Hungary,195.17075126838535,4384.262945056206,-4189.092193787821,-903.3526937179886,-0.030449733105491858,0.0,-903.3526937179886,-0.030449733105491858,0.0022668354639420346,0.005138519481442496,0.2156440230791788
14,Ireland,2133.01058282525,15604.074630978661,-13471.06404815341,-1192.6313325187218,-0.020937790089266953,1631.0106557595154,438.3793232407936,0.007696170643199629,0.0022668354639420346,0.005138519481442496,0.0885328232614413
15,Italy,20671.96268766253,4822.816485769897,15849.146201892632,4938.680328718322,0.010494708025074495,0.0,4938.680328718322,0.010494708025074495,0.0022668354639420346,0.005138519481442496,0.311605449644257
18,Latvia,41.82708015586416,37.888370376865744,3.9387097789984153,0.20313034548060357,3.0773874385665853e-05,-0.3877338331333252,-0.18460348765272164,-2.7967089440721375e-05,0.0022668354639420346,0.005138519481442496,0.051572813656826
16,Lithuania,108.65543390538419,21.22799656081109,87.4274373445731,9.548417812831298,0.0013100487625095653,7.6202029226502574,17.168620735481554,0.0023555452630370836,0.0022668354639420346,0.005138519481442496,0.1092153459239418
17,Luxembourg,39639.83265913084,6695.478441569567,32944.354217561275,587.2405414933669,0.03971221257459235,116.7261138732619,703.9666553666287,0.04760583012925399,0.0022668354639420346,0.005138519481442496,0.0178252254579127
19,Malta,32.3590049708983,213.98377981478245,-181.62477484388415,-3.2368577093303936,-0.0010995727446615861,19.053946270005433,15.817088560675039,0.0053731245062405624,0.0022668354639420346,0.005138519481442496,0.0178216750006305
20,Netherlands,5750.075389708644,73261.40654192449,-67511.33115221585,-4174.063341803635,-0.02430323338820303,3535.8941282666415,-638.1692135369935,-0.0037157019593894707,0.0022668354639420346,0.005138519481442496,0.0618275965021708
21,Poland,4824.9603288586195,2674.3987922396154,2150.561536619004,367.9294676584577,0.004796320013373908,0.0,367.9294676584577,0.004796320013373908,0.0022668354639420346,0.005138519481442496,0.1710853009288432
22,Portugal,2212.4616764076964,920.798283383837,1291.6633930238595,183.24946740211385,0.003975122489718458,15.049852029426233,198.29931943154008,0.004301590043033797,0.0022668354639420346,0.005138519481442496,0.1418709149704368
23,Romania,1308.73892502929,524.99163673689,783.7472882924,89.18318992430505,0.0028127598954831826,91.83367959165645,181.0168695159615,0.0057091139194792185,0.0022668354639420346,0.005138519481442496,0.1137907476766065
24,Slovak Republic,632.6386728281783,661.6451146578399,-29.00644182966164,-4.897192693347407,-0.0003009205595259121,0.0,-4.897192693347407,-0.0003009205595259121,0.0022668354639420346,0.005138519481442496,0.168831210739526
25,Slovenia,66.26257362271852,144.9672909249851,-78.70471730226657,-7.901222336330825,-0.0009485726737000843,26.01224659152274,18.111024255191914,0.0021742993640617328,0.0022668354639420346,0.005138519481442496,0.100390708551637
7,Spain,6331.063840796058,9234.780133893379,-2903.716293097321,-371.9986695067503,-0.002187040460407602,247.62067648826428,-124.377993018486,-0.0007312383764071153,0.0022668354639420346,0.005138519481442496,0.1281112312490931
26,Sweden,136.38647050179688,1903.441394637384,-1767.0549241355873,-418.50282200811637,-0.0028861328852647253,0.0,-418.50282200811637,-0.0028861328852647253,0.0022668354639420346,0.005138519481442496,0.2368363406773226
