,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected
0,Austria,1979.2488724880204,3893.850280825307,-1914.6014083372866,-219.65288349024414,-0.0020706913912326994,900.3736461674166,680.7207626771725,0.006417227949441348,0.004563332625420108,0.008419043883276611,0.1147251237431185
1,Belgium,6848.195628458445,3545.5370535500106,3302.6585749084343,731.4475153100921,0.006204514041752581,0.0,731.4475153100921,0.006204514041752581,0.004563332625420108,0.008419043883276611,0.2214723377303303
2,Bulgaria,708.2949461234053,267.6449915569603,440.64995456644505,47.759192910778175,0.003923605186739024,58.91218537907977,106.67137828985796,0.008763472488251219,0.004563332625420108,0.008419043883276611,0.1083835194259089
12,Croatia,317.4331099907913,164.37005308863877,153.06305690215254,28.41892290724556,0.0003183258412622896,0.0,28.41892290724556,0.0003183258412622896,0.004563332625420108,0.008419043883276611,0.1856680735535859
3,Cyprus,383.6792687410148,1321.0892913574598,-937.4100226164451,-28.009748887697214,-0.005124500661408081,34.794313600676475,6.784564712979261,0.0012412644789650065,0.004563332625420108,0.008419043883276611,0.029879933232971
4,Czech Republic,1596.610982517201,2790.501952168166,-1193.8909696509652,-205.78522153227703,-0.006272710353353218,0.0,-205.78522153227703,-0.006272710353353218,0.004563332625420108,0.008419043883276611,0.1723651713292031
6,Denmark,734.4577281734364,6253.958262403929,-5519.500534230493,-960.0717704998561,-0.008654906465147348,0.0,-960.0717704998561,-0.008654906465147348,0.004563332625420108,0.008419043883276611,0.1739417841425584
8,Estonia,201.0531044149105,5.228560296335664,195.82454411857483,22.163375479489428,0.0039307544002525115,11.766953569655385,33.93032904914482,0.006017665961367996,0.004563332625420108,0.008419043883276611,0.1131797629313982
9,Finland,519.5595031457722,2791.85999440158,-2272.300491255808,-332.9796360303482,-0.006281950681908032,45.61621905776883,-287.3634169725794,-0.005421361001913608,0.004563332625420108,0.008419043883276611,0.1465385574274659
10,France,26535.388843129007,2332.4095102872157,24202.97933284179,6107.659649396968,0.009960031106407198,0.0,6107.659649396968,0.009960031106407198,0.004563332625420108,0.008419043883276611,0.2523515624008029
5,Germany,35314.22408969391,7966.234242373297,27347.989847320612,5036.5680183903305,0.011950213899844965,0.0,5036.5680183903305,0.011950213899844965,0.004563332625420108,0.008419043883276611,0.1841659312625415
11,Greece,402.5415778744586,155.7532641157007,246.7883137587579,59.820341616809344,0.001131335638721469,0.0,59.820341616809344,0.001131335638721469,0.004563332625420108,0.008419043883276611,0.242395357809711
13,Hungary,13372.825402047722,1460.2430058898024,11912.582396157919,2960.2489414201946,0.09040052243960935,0.0,2960.2489414201946,0.09040052243960935,0.004563332625420108,0.008419043883276611,0.2484976676740505
14,Ireland,947.2395346825473,10884.244829033347,-9937.0052943508,-948.9601149896696,-0.01545875885976574,2067.061650717542,1118.1015357278723,0.01821410799940637,0.004563332625420108,0.008419043883276611,0.0954975957926836
15,Italy,15261.892648525914,1283.3253191259082,13978.567329400006,3425.866205491217,0.007074676922441359,0.0,3425.866205491217,0.007074676922441359,0.004563332625420108,0.008419043883276611,0.2450799230537643
18,Latvia,110.26517741891962,85.86307953037776,24.40209788854186,3.316626369603354,0.00046338106029637864,6.1302774068607135,9.446903776464067,0.0013198701935724236,0.004563332625420108,0.008419043883276611,0.1359156243349345
16,Lithuania,190.7741695719467,36.068405080791685,154.705764491155,24.39437917012585,0.003067650103045604,0.0,24.39437917012585,0.003067650103045604,0.004563332625420108,0.008419043883276611,0.1576824189477474
17,Luxembourg,12574.308355862118,33821.44287386911,-21247.134518006995,-407.4250816308275,-0.02528798576664989,2024.2083005569532,1616.7832189261258,0.10035020638471344,0.004563332625420108,0.008419043883276611,0.0191755307655973
19,Malta,483.2761840017574,5100.485786299263,-4617.209602297506,-113.68364014235887,-0.033650550454823874,82.89648434997395,-30.787155792384922,-0.00911305037430934,0.004563332625420108,0.008419043883276611,0.0246217195957035
20,Netherlands,7044.024329227579,41754.44751857441,-34710.42318934683,-2160.4831619342954,-0.0112230955411925,5191.504112620163,3031.020950685868,0.015745291755223666,0.004563332625420108,0.008419043883276611,0.0622430660135939
21,Poland,6929.430619752279,1238.662451592608,5690.768168159671,960.7269944823022,0.010865060217571833,0.0,960.7269944823022,0.010865060217571833,0.004563332625420108,0.008419043883276611,0.1688220229841115
