country_name,iso3,cthi_2019_value,cthi_2021_value,cthi_2024_value,cthi_2019_gsw,cthi_2021_gsw,cthi_2024_gsw,cthi_2019_score,cthi_2021_score,cthi_2024_score,cthi_2019_rank,cthi_2021_rank,cthi_2024_rank,cthi_2019_share,cthi_2021_share,cthi_2024_share,fsi_2011_gsw,fsi_2013_gsw,fsi_2015_gsw,fsi_2018_gsw,fsi_2020_gsw,fsi_2022_gsw,fsi_2025_gsw,fsi_2011_rank,fsi_2013_rank,fsi_2015_rank,fsi_2018_rank,fsi_2020_rank,fsi_2022_rank,fsi_2025_rank,fsi_2011_score,fsi_2013_score,fsi_2015_score,fsi_2018_score,fsi_2020_score,fsi_2022_score,fsi_2025_score,fsi_2025_share,fsi_2011_value,fsi_2013_value,fsi_2015_value,fsi_2018_value,fsi_2020_value,fsi_2022_value,fsi_2025_value
Estonia,EST,211.4556203415464,257.1382840039064,286.0776206434964,0.0003705297151959,0.0004210171179797,0.0006136146231032,66.5245014367619,70.0056972601482,69.56569142857143,39.0,38.0,34.0,0.0055667873845413,0.0058100477413893,0.0066712946669455,,,0.0228461,0.0002208,0.00019208,0.0001597221707925,0.0003037810092791,,,77.0,93.0,121.0,125.0,115.0,,,44.24,50.85,43.05,44.2,46.078500000000005,0.0018452763474099,,,52.93182,79.46701,46.03418673,46.8513248291558,65.76808642136302
Eswatini,SWZ,,,,,3.17389951438e-05,,,,,,,,,,,,,,3.25e-06,3.31e-06,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,,,,1.03972582152e-05,3.29030197771e-05,,,,,,,,,,,,,,6.75e-07,5.89e-06,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,FLK,,,,2.70124148745e-05,1.74357798554e-05,,,,,,,,,,,,,,6.29e-07,1.33e-09,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,,,,5.0573994792e-06,5.9027099082e-06,,,,,,,,,,,,,,2.21e-05,3.31e-05,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,,,3.7449610437e-06,5.37784006123e-05,,,,,,,,,,,,,,1.07e-05,9.96e-06,4.6084833229e-06,3.6711353459e-06,,,,,,121.0,113.0,,,,,,70.3,77.3805,0.0020054304401498,,,,,,57.8165245316051,71.4761898319106
Finland,FIN,236.53608367886127,304.0157672093503,308.96506977138523,0.002858381111716,0.0028708636618148,0.0030715309530788,55.032484401047626,59.8055860726968,59.67868571428571,34.0,32.0,32.0,0.0062270564598163,0.0068692459719245,0.0072050271447374,,,0.0248691,0.0009177,0.000598392,0.0006269274163059,0.0007897717878222,,,90.0,71.0,87.0,88.0,91.0,,,31.38,52.7,52.125,51.8,49.7495,0.0031933479481573,,,19.43176,142.2335,119.3438966,118.958377851446,113.8151389208871
France,FRA,525.4192236770264,907.9211882363832,882.5247276998456,0.0280997574131069,0.0277600961727731,0.0312095004872779,55.70168938760952,66.9323299190448,65.44509346938776,22.0,18.0,19.0,0.0138322031887184,0.0205145082518795,0.0205803673006932,0.0080026,2.14108,3.104121,0.0252393,0.022453358,0.0305284485220909,0.0355839766561985,30.0,43.0,31.0,25.0,33.0,30.0,21.0,53.85,40.97,42.54,51.65,49.9,47.875,51.73049999999999,0.0127752987333066,312.3447133,190.9599,241.9387,404.1754,350.5328628,342.947734941308,455.32852156813743
French Guiana,GUF,,,,5.510400246e-07,4.105373993e-07,,,,,,,,,,,,,,1.23e-06,1.25e-06,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,,,,6.6443949474e-06,6.4496624785e-06,,,,,,,,,,,,,,2.93e-06,3.29e-06,,,,,,,,,,,,,,,,,,,,,,,,
French Southern Territories,ATF,,,,1.8064865e-09,1.4289277e-09,,,,,,,,,,,,,,,7.36e-08,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,,,,2.99656466971e-05,4.30393670962e-05,,,,,,,,,,,,,,3.26e-05,4.1e-05,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,GMB,9.19347950760686,12.67796412894686,12.088664493977012,5.753969476e-07,1.0816932497e-06,2.156623868e-06,47.99141730737144,49.79974966034336,45.398349387755104,63.0,69.0,70.0,0.0002420278338325,0.000286459004493,0.000281906158153,,,,4.51e-07,7.25e-07,1.614570237507e-07,5.0810590437e-06,,,,106.0,124.0,138.0,117.0,,,,76.625,74.875,72.725,70.34450000000001,0.0016790155986489,,,,34.51403,37.71817321,20.9445083691393,59.842333724025615
Georgia,GEO,,,,0.0001956380991953,0.0002083572873923,,,,,,,,,,,,,,2.4e-05,3.8e-05,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,460.9239899969157,634.3169461031277,590.2964338292095,0.0332321383157119,0.0342698549804587,0.0418086265442126,52.33767254942857,58.017137480096,55.40505591836735,24.0,23.0,23.0,0.0121342996161694,0.0143324116605501,0.0137656396961902,0.0463449,4.32597,6.026058,0.0516907,0.047084074,0.0520637817680836,0.0521029494702816,9.0,8.0,8.0,7.0,14.0,7.0,6.0,57.13,59.47,56.36,59.1,51.725,56.7,59.11900000000001,0.0216528408313889,669.7714873,738.3376,701.8712,768.9534,499.7193618,680.656109360453,771.7358481647574
Ghana,GHA,56.36180884260855,68.21417120631807,89.50680982132253,0.0001004891106887,0.0001205592337387,0.0001930089894223,49.4922624477238,51.68688641021549,53.7030518367347,60.0,61.0,60.0,0.001483782771667,0.0015413013775186,0.0020872877146878,2.64e-05,0.00534,0.0097652,2.5e-05,6.12e-05,0.0014911005273461,0.0018815770745277,45.0,57.0,48.0,95.0,117.0,70.0,84.0,79.0,66.33,67.11,61.75,51.7,52.675,47.13727586206896,0.0036278305011417,146.8078402,109.9242,139.184,68.85175,54.46927623,166.974162606216,129.30067101116734
Gibraltar,GIB,398.1342110052891,348.491175643574,257.96915536579087,0.002808279699669,0.0016972434012185,0.0006955000176295,65.59183673457143,66.35446263299708,66.27938448979592,28.0,30.0,37.0,0.0104812938979759,0.0078741692462694,0.0060158087394501,4.76e-05,0.00282,0.0047468,2.77e-05,0.00123614,4.99771595059e-05,2.43654085352e-05,44.0,49.0,55.0,83.0,30.0,96.0,96.0,78.4,78.6,67.09,70.825,69.475,66.775,69.2115,0.0026967388600686,174.6427276,147.8179,109.3385,107.4421,359.894185,109.672786965682,96.11533505741968
Greece,GRC,53.50257316940397,93.05925032412968,124.22755274460768,0.0007241415923686,0.0007928997442104,0.0009333267954278,39.057105727238095,46.49980721430329,50.28080571428571,61.0,57.0,57.0,0.0014085104424222,0.0021026767338654,0.0028969711375835,,,0.0460284,0.0002289,0.000303369,0.0003431259247008,0.0016114591853693,,,85.0,80.0,103.0,99.0,81.0,,,36.4,57.875,51.475,52.825,49.1355,0.0039021634063502,,,37.23742,118.5833,91.6458191,103.197623112826,139.07825811529057
Greenland,GRL,,,,2.4496994759e-06,2.8790367882e-06,,,,,,,,,,,,,,2.13e-06,1.57e-06,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,5.427414691e-07,1.5041477162e-06,,,,,,,,,,,1.06e-06,0.00016,8.99e-05,9.25e-07,9.53e-07,1.9595051981e-06,9.9510025393e-06,62.0,70.0,82.0,101.0,126.0,132.0,119.0,82.67,78.13,75.89,77.075,70.55,65.9,64.5860344827586,0.0016258644999721,57.60750966,55.7658,42.17658,44.60537,34.5581084,35.8128087724807,57.94795836064428
Guadeloupe,GLP,,,,5.7918625593e-06,6.6243654097e-06,,,,,,,,,,,,,,4.44e-07,6.53e-08,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,,,,6.69386791479e-05,3.5446090599e-06,,,,,,,,,,,,,,5.79e-06,0.000115406,7.73120689245843e-07,1.7186774812e-06,,,,,,134.0,129.0,,,,,,70.3,70.066,0.0011560225674663,,,,,,31.8871036558588,41.20217127851308
Guatemala,GTM,,,,0.0002700719220666,0.0002486149531634,,,,,,,,,,,3.75e-05,0.00297,0.0068226,3.17e-05,6.81e-05,0.00025594671024,0.0002058955142274,43.0,51.0,39.0,78.0,69.0,45.0,44.0,80.53,77.2,75.69,73.1,73.5,74.75,77.55850000000001,0.0077294757829769,174.8035251,142.4216,177.1868,123.6272,162.1515523,265.185704271828,275.4887266615549
Guernsey,GGY,890.7542502910434,953.9575623704642,1122.371739315526,0.0008876304017262,0.0010099045158405,0.0014138722432287,97.5,98.33333333333334,100.0,15.0,17.0,13.0,0.0234500247155289,0.021554701596078,0.0261735698933158,0.0029756,0.25693,0.2308884,0.0052018,0.00410311,0.0051852632313966,0.0037701919209212,21.0,15.0,17.0,10.0,11.0,10.0,9.0,65.4,67.4,63.56,72.45,70.65,70.65,75.41499999999998,0.0187301203581252,402.3383479,419.3564,339.3795,658.9188,564.5566629,610.370358389219,667.5662299171173
Guinea,GIN,,,,5.8687281729e-06,1.56410419997e-05,,,,,,,,,,,,,,2.07e-06,2.64e-05,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,,,,2.5348526826e-06,1.2266801335e-06,,,,,,,,,,,,,,5.6e-06,4.86e-06,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,,,,6.2133709276e-06,5.83759134553e-05,,,,,,,,,,,,,,3.2e-05,2.92e-05,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,,3.1364019336e-06,2.34401852e-06,,,,,,,,,,,,,,2.4e-05,3.13e-05,,,,,,,,,,,,,,,,,,,,,,,,
Heard Island and McDonald Islands,HMD,,,,1.744785e-10,1.92096168e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,,,,0.0001973935987775,0.0002073137550665,,,,,,,,,,,,,,8.29e-06,7.24e-06,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,HKG,1372.3750308279612,1804.695693475222,1947.9468163143808,0.0437547896540568,0.0554853238683599,0.071124077576506,73.02777880761906,77.92385409646192,77.75817714285714,10.0,7.0,6.0,0.0361291886975284,0.0407771568453471,0.045425878396011,0.0423185,4.20557,3.841655,0.0416914,0.044376315,0.0387004613876343,0.0357356183230877,4.0,3.0,2.0,4.0,4.0,4.0,4.0,73.27,71.73,72.0,71.05,66.375,64.95,69.61601724137931,0.0311798601792352,1370.740769,1283.445,1259.422,1243.678,1035.294758,926.77899139798,1111.2914018283643
Hungary,HUN,560.9816844742326,598.60275398604,680.7227310360532,0.0049164353958827,0.0041494064482891,0.008260719223549,69.09811341209523,71.95281590469355,69.57168857142857,20.0,24.0,22.0,0.0147684216624075,0.0135254483487693,0.0158743697427793,0.000696,0.05605,0.0520648,0.0005334,0.000921159,0.0007976269698701,0.0010429776739329,57.0,72.0,84.0,74.0,75.0,76.0,69.0,47.47,40.47,35.93,54.7,53.8,55.2,54.2965,0.0045546329773062,94.79689408,54.65056,37.31525,132.7332,151.5159647,155.985361320584,162.33313546207648
Iceland,ISL,,,,0.0002229297323933,0.0001846381500444,,,,,,,,,,,,,0.0354585,0.0002746,0.000320908,0.0002153181994799,0.0002778860507532,,,71.0,72.0,84.0,126.0,120.0,,,45.6,59.9,57.375,42.45,44.48696551724137,0.0016120065713504,,,67.11217,139.6926,129.3088059,45.848661724847,57.45404347982244
India,IND,,,,0.0068658593548178,0.0069336520847178,,,,,,,,,,,0.0127682,1.79952,1.486722,0.0116174,0.010364403,0.0073301172815263,0.0119482884183526,25.0,32.0,45.0,32.0,47.0,36.0,24.0,52.8,45.97,39.19,51.9,47.8375,54.725,56.1991551724138,0.0113851162452585,344.0421554,254.5711,148.0025,316.6198,238.6822839,318.366687317518,405.7805814215348
Indonesia,IDN,,,,0.0031134081279047,0.0035206420111123,,,,,,,,,,,,,,0.0005385,0.001258111,0.0009407675242982,0.0027387377340346,,,,57.0,79.0,66.0,49.0,,,,61.45,51.075,55.8,57.7315,0.0075532677956195,,,,188.7874,143.8350776,170.240689326121,269.2084412414758
Iran,IRN,,,,0.0001276825492989,0.0001266081711189,,,,,,,,,,,,,,3.41e-06,5.05e-06,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,,,,0.0001383817912404,0.0001320860401532,,,,,,,,,,,,,,3.89e-05,1.37e-05,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,1363.3911904394026,1458.711567418545,1622.015865911343,0.0311696774224351,0.0323191958317461,0.0340434580460657,75.66642894933332,77.07945533892205,79.39486285714285,11.0,11.0,9.0,0.0358926798298095,0.0329596344645817,0.0378252090171016,0.0298402,2.64624,2.312699,0.0266123,0.034610427,0.0391890145838261,0.0334862917661667,32.0,47.0,37.0,26.0,29.0,27.0,14.0,44.0,37.37,40.37,50.65,48.15,47.2,57.1015,0.0168375065927563,264.2156913,155.5173,187.4491,387.941,363.7959507,357.174772650659,600.1109753923687
Isle of Man,IMN,804.3223861828952,849.8472586817386,1144.0317087179933,0.0005203439014799,0.0006137939926803,0.0014973184824729,100.0,100.0,100.0,17.0,20.0,12.0,0.0211746167128356,0.0192023259584119,0.0266786776960018,0.0005964,0.04863,0.0682068,0.0009065,0.000870899,0.0003287309082224,0.0001515081239631,37.0,34.0,32.0,42.0,43.0,61.0,67.0,64.93,67.07,63.8,63.575,64.675,65.0,68.0855,0.0047208703784981,230.4174787,237.258,228.5974,248.6847,258.344155,189.533907585028,168.2580560212095
Israel,ISR,,,,0.0021779341586692,0.0023059934365227,,,,,,,,,,,0.0015771,0.13175,0.1656644,0.0019028,0.003004692,0.0041780113242566,0.0039220200851559,38.0,38.0,40.0,34.0,38.0,32.0,25.0,58.27,57.27,52.76,63.25,58.675,59.3,63.467120689655175,0.0113117344710761,230.2969209,205.9219,173.7764,313.5544,291.4915508,335.856649395178,403.16515806071584
Italy,ITA,301.909343321023,442.8990685594474,341.74280611271826,0.0127778023388399,0.0124260301453888,0.0127432130844234,50.54590117028572,57.61148897689016,52.69357795918366,30.0,27.0,29.0,0.00794807497176,0.0100073186025778,0.0079693998948904,0.0080645,0.74772,1.218337,0.0092417,0.011410889,0.0135440649464726,0.0142568349838257,36.0,54.0,58.0,41.0,41.0,21.0,26.0,48.67,39.33,35.0,49.475,50.375,54.85,54.371,0.0109350946257019,231.1939797,118.9649,98.65669,254.1414,287.7961653,393.350377781294,389.7412164732856
Jamaica,JAM,,,,1.28897505742e-05,2.64680958294e-05,,,,,,,,,,,,,,1.9e-05,1.82e-05,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,,,,0.0216826447151221,0.0236894619207927,,,,,,,,,,,0.0180129,1.18456,1.062489,0.0223656,0.021994852,0.0281295273452997,0.0188758987933397,8.0,10.0,12.0,13.0,7.0,6.0,10.0,64.2,60.83,57.52,60.5,62.85,63.125,62.825,0.0185244894650059,693.6381377,513.1047,418.3741,623.9166,695.5945925,764.994509813845,660.23727327138
Jersey,JEY,1541.4854925640632,1723.697859930569,1756.3052544780032,0.0042609994098113,0.0051213378557281,0.0054175134964184,98.33333333333334,100.0,100.0,7.0,8.0,8.0,0.0405811960902188,0.0389470082089178,0.0409568209193432,0.003742,0.26301,0.2163465,0.0038184,0.004568414,0.0057828370481729,0.0043746698647737,7.0,9.0,16.0,18.0,16.0,19.0,23.0,78.47,75.4,64.93,65.45,65.525,63.45,63.823,0.0119296109425875,750.1455758,591.7031,354.0404,438.2174,466.8129505,458.502664879157,425.1870916497553
Jordan,JOR,,,,9.57833636229e-05,9.02614418746e-05,,,,,,,,,,,,,,0.0002085,0.000159602,9.60835386649e-05,0.0001453622535336,,,,,42.0,65.0,56.0,,,,,78.3,71.925,75.686,0.0063960240060945,,,,,260.3940199,170.42080332232,227.96274399569748
Kazakhstan,KAZ,,,,0.0019748079769779,0.0018783195863481,,,,,,,,,,,,,,4.88e-05,2.9e-05,0.0002054886281257,0.0011538360267877,,,,,108.0,78.0,36.0,,,,,64.475,62.9,66.94529310344828,0.0088291937980485,,,,,82.30435033,146.852451402802,314.68412932082475
Kenya,KEN,60.47570842643498,62.1951059883235,105.0787545707507,9.76345850166e-05,0.0001298474526866,0.0002171446049505,50.830757145923805,49.70798213959706,55.91558285714285,58.0,63.0,58.0,0.0015920854229162,0.0014053004066381,0.0024504235368019,,,,0.0004013,0.000750402,0.0008543556905351,0.0011205974733457,,,,27.0,24.0,41.0,45.0,,,,80.05,75.9545,66.7,64.22505172413793,0.0077204534760958,,,,378.3477,398.1913655,281.572610479911,275.1671597268749
Kiribati,KIR,,,,2.812251712e-07,2.968326011e-06,,,,,,,,,,,,,,7.09e-06,2.75e-06,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XXK,,,,,,,,,,,,,,,,,,,,,,1.88450412679e-05,,,,,,,114.0,,,,,,,64.3915,0.0019934141332243,,,,,,,71.04791278091348
Kuwait,KWT,,,,0.0006301165690546,0.0005912766346432,,,,,,,,,,,,,,0.0004016,0.001158308,0.0005241017206572,0.0004217867390252,,,,,28.0,35.0,47.0,,,,,70.575,74.575,71.194,0.0075928945018653,,,,,369.1707737,334.388742381677,270.6207893944373
Kyrgyz Republic,KGZ,,,,6.1328494685e-05,7.34708073085e-05,,,,,,,,,,,,,,3.19e-05,2.35e-05,,,,,,,,,,,,,,,,,,,,,,,,
Laos,LAO,,,,4.55060449724e-05,0.0001094709802253,,,,,,,,,,,,,,2.79e-06,2.72e-06,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,196.50083777927176,239.2979303914911,254.47822620382823,0.0002400372810812,0.000229338384046,0.0003506278115641,68.12597400057142,73.12027004066293,71.19609428571428,41.0,42.0,38.0,0.0051730873033055,0.005406944381604,0.0059344007039368,0.0009281,0.09009,0.1127876,0.0011115,0.00069218,0.0002972319780383,0.0002633912372402,58.0,53.0,59.0,55.0,65.0,95.0,100.0,45.0,51.0,44.67,57.375,59.125,55.275,50.84,0.0023633603343925,88.8864986,128.1165,92.78296,195.6474,182.8323824,112.707140386812,84.23328404729963
Lebanon,LBN,220.541599082243,221.7110476342208,187.34204820388516,0.0001857807844442,0.0001434703331907,0.0001218306971506,72.8426338367619,75.09693473951488,72.29823142857143,38.0,43.0,44.0,0.0058059851497661,0.0050095682038878,0.0043687933514894,0.0003661,0.3542,0.376748,0.0051303,0.003192005,0.00016899430193,0.0002807325799949,22.0,7.0,7.0,11.0,26.0,77.0,68.0,82.2,78.87,78.76,72.025,63.975,64.6,62.955982758620685,0.0045841079703866,397.3275649,747.8594,760.211,644.4132,385.5245651,149.046428743194,163.3836631485658
Lesotho,LSO,,,,4.6191834353e-06,6.5677353834e-06,,,,,,,,,,,,,,2.06e-08,1.74e-08,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,71.30873367528453,186.9371969929709,178.34083521254576,0.0002244875280393,0.0002185019586396,0.0002209638248843,48.95578231259047,67.70578231292518,66.56870897959183,57.0,46.0,46.0,0.0018772759900636,0.0042238519377929,0.0041588861798271,0.000212,0.01421,0.0056255,0.0001643,4.25e-06,0.0003859911230392,5.9130761655e-06,29.0,27.0,33.0,38.0,111.0,40.0,116.0,81.0,83.23,82.89,79.7,78.2405,73.25,70.336,0.0017654294463233,316.8840234,300.8851,218.2189,277.2883,77.58983749,286.164216330279,62.92223739798151
Libya,LBY,,,,0.000144736443608,0.0003058857406103,,,,,,,,,,,,,,1.48e-06,3.95e-06,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,224.1748743948184,291.4075585317159,289.86909918210154,0.0002974883889302,0.0005611338704914,0.0008937877074562,69.50760261142857,70.6938725452554,67.01196857142857,37.0,35.0,33.0,0.0059016348711684,0.0065843630940822,0.0067597114766824,9.12e-05,0.01132,0.0097518,0.0001267,0.000161848,0.0001935033214977,0.0001679165725363,35.0,33.0,36.0,46.0,52.0,54.0,58.0,81.0,79.27,76.04,78.275,74.975,72.175,74.0755,0.0062916975534172,239.214042,240.963,202.3737,240.8588,229.6776321,217.465241935676,224.24441141892896
Lithuania,LTU,106.7615275580252,122.5129909966754,148.31665083993937,0.0002718398891242,0.0003098346161191,0.0005079953547393,54.826730763952376,56.5720390266359,57.07057142857143,52.0,54.0,51.0,0.0028106073690754,0.0027681849452657,0.0034587259204059,,,,0.0001892,0.000351654,0.0003896579728461,0.0020854244939982,,,,97.0,105.0,103.0,62.0,,,,46.775,50.3,50.95,52.54,0.005198937197327,,,,58.74935,89.82748835,96.6036985329499,185.29698891603357
Luxembourg,LUX,1794.9220606264143,1814.449318076554,1479.650602519778,0.1053296595768899,0.0900722724944609,0.0875169496600382,72.43592522038095,73.97270319828087,69.33167714285715,6.0,6.0,10.0,0.0472531752392816,0.0409975403047952,0.0345052687145849,0.1312117,12.04948,11.62993,0.1213202,0.123640691,0.113171868026257,0.108381427824497,3.0,2.0,6.0,6.0,6.0,5.0,5.0,68.33,66.53,55.11,58.2,55.45,54.975,55.54,0.0229182854745473,1621.157151,1454.483,816.9902,975.9181,849.3599776,803.665284815707,816.8379667550212
Macao,MAC,144.3120665314236,173.6936983117822,165.9688699201965,0.0005000752333111,0.0006922689821955,0.0007624430842485,56.6510633004381,58.1221838370116,56.636569795918376,46.0,47.0,48.0,0.0037991640520437,0.0039246146620259,0.0038703734821584,0.0003057,0.10847,0.187652,0.0023877,0.002188076,0.0025073073338717,0.0023238249123096,23.0,22.0,11.0,22.0,31.0,31.0,27.0,83.33,70.53,69.84,68.25,65.0,63.1,66.32420689655171,0.0108425193636344,389.7947257,360.4904,420.1752,424.9164,356.5284554,341.316487827463,386.4417118518345
Madagascar,MDG,,,,1.53029029922e-05,4.05976718514e-05,,,,,,,,,,,,,,1.21e-06,5.82e-06,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,,,,8.828584716e-06,1.23655189879e-05,,,,,,,,,,,,,,3.35e-05,3.18e-05,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,,,,0.0034058603118481,0.0034056134551373,,,,,,,,,,,0.0003369,0.08245,0.0497612,0.0007305,0.001155894,0.0011333104921504,0.0008541119750589,27.0,12.0,18.0,31.0,32.0,39.0,31.0,77.13,79.53,75.33,71.925,69.525,65.75,72.68970689655171,0.0102243701990109,319.2789828,471.6878,338.7408,335.1089,352.6920303,296.349074069591,364.410059120081
Maldives,MDV,,,,1.02556552376e-05,1.05627594093e-05,,,,,,,,,,,1.07e-06,7.38e-06,,2.77e-06,2.85e-05,2.09742447623e-05,2.873598816e-07,61.0,79.0,,94.0,74.0,91.0,135.0,91.54,79.47,,81.075,79.825,75.2,65.5098448275862,0.0005205246490831,78.45620857,21.05039,,74.87318,155.3867357,117.277751896864,18.552186047039505
Mali,MLI,,,,5.01507543099e-05,5.94173860418e-05,,,,,,,,,,,,,,9.24e-07,9.23e-06,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,519.1205651606346,763.3275186973269,747.3866059636472,0.0022308067091706,0.0036657658820273,0.0044633121799278,73.5142308544762,79.10768405795642,76.85361428571429,23.0,21.0,20.0,0.0136663845043442,0.0172474096695781,0.0174289630461002,0.0007463,0.079,0.9903015,0.0071082,0.00662398,0.0069213174283504,0.0011478927917778,55.0,64.0,27.0,20.0,18.0,38.0,43.0,47.73,43.87,49.53,60.525,61.75,54.55,64.18350000000001,0.007767540148248,98.63070036,78.0526,260.9326,426.3097,442.1984597,309.347910756495,276.84539091850473
Marshall Islands,MHL,,,,0.0001140555433362,0.0001306711484936,,,,,,,,,,,0.0002372,0.02225,0.0527013,0.0003577,0.000323341,0.000278879830148,0.0002639054728206,16.0,23.0,14.0,39.0,49.0,51.0,64.0,90.38,81.63,79.48,72.925,70.1,71.25,65.31943103448276,0.005015599543313,457.0060042,329.6054,405.5528,275.2864,236.4328673,236.316279783906,178.7625927588364
Martinique,MTQ,,,,1.367351128e-07,2.983234611e-07,,,,,,,,,,,,,,,5.89e-08,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,,,,5.43988775362e-05,4.41986954279e-05,,,,,,,,,,,,,,5.1e-06,6.39e-07,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,950.1271629523194,1012.390118086758,1005.3945451207657,0.0065105283988372,0.0066084324188165,0.0079420265540225,79.83477528933334,81.4067809959874,79.5768,14.0,15.0,15.0,0.0250130779020672,0.0228749870591244,0.0234456762187586,0.0002712,0.04692,0.0490376,0.0002055,0.000267681,0.0002470948093105,0.0003070314705837,33.0,19.0,23.0,49.0,51.0,55.0,51.0,73.93,80.0,72.22,72.35,71.525,70.125,72.06715517241379,0.0070846648424186,261.5523825,397.8627,297.0404,223.4719,235.8193779,216.391317057951,252.5068130183221
Mayotte,MYT,,,,2.387361959e-07,3.077376439e-07,,,,,,,,,,,,,,2.68e-08,5.72e-06,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,,323.8908106842451,425.2843992383824,0.0077667907371284,0.0085278116378113,0.0100252771094693,,54.12191343043128,58.20945755102041,,31.0,27.0,,0.007318323214151,0.0099175794953559,,,0.2113048,0.0002996,0.000864112,0.0008087054593488,0.0010021772468462,,,52.0,82.0,80.0,82.0,78.0,,,45.02,54.375,52.75,53.075,52.84491379310346,0.0041435314217581,,,117.0899,107.5703,139.8054232,139.294339003354,147.6809330040551
Micronesia,FSM,,,,1.209946895e-07,2.132755927e-07,,,,,,,,,,,,,,2.83e-07,2.11e-05,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,4.17353547591e-05,5.14070725651e-05,,,,,,,,,,,,,,1.29e-05,1.04e-05,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,206.97245469293367,205.534797490404,93.86253869604381,0.0003024432591371,0.0003032176113606,3.51604101514e-05,67.5580464000762,67.38211343262877,65.92452285714286,40.0,44.0,59.0,0.0054487634231295,0.0046440653151356,0.0021888627723495,7.57e-07,7.87e-05,0.0002224,5.66e-06,1.22e-05,4.5895440052e-06,1.7193683561e-06,65.0,75.0,76.0,92.0,109.0,118.0,126.0,74.53,74.93,74.36,77.5,70.3,73.55,72.67693103448275,0.001290304638639,37.73045046,38.84132,53.66951,82.93153,79.8978613,66.1207661704564,45.98816166641229
Mongolia,MNG,,,,0.0002519392745507,0.0002871853393129,,,,,,,,,,,,,,1.51e-05,1.9e-05,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,,,,8.07697208285e-05,7.58408032135e-05,,,,,,,,,,,,,,9.13e-06,1.53e-05,2.08093606488e-05,6.87634747009e-05,,,,99.0,119.0,119.0,111.0,,,,63.15,60.025,60.675,56.9245,0.0021202959694024,,,,52.64225,53.6489963,61.4396784389491,75.57014901874014
Montserrat,MSR,7.0305816314953935,3.308905259001543,23.472167938058497,1.58744942e-08,1.6670541e-09,7.375410903e-07,65.40124040300951,65.34821048247652,63.80795428571429,64.0,70.0,69.0,0.0001850873155746,7.47648200306e-05,0.0005473680479954,5.09e-07,0.0,4.49e-06,4.48e-08,5.13e-08,1.9468795464661104e-09,2.82802e-10,63.0,82.0,92.0,112.0,130.0,141.0,141.0,85.62,74.47,67.36,77.5,74.6,73.75,70.70148275862068,6.50867545725e-05,50.1146765,0.0,10.86544,16.53285,15.43065113,5.00878551453167,2.3197779051482685
Morocco,MAR,,,,0.0004815617732543,0.0004708924925866,,,,,,,,,,,,,,0.0001435,0.000129891,0.0001327194040641,0.0001798188022803,,,,,72.0,79.0,63.0,,,,,67.75,65.975,68.9305,0.0051867127378293,,,,,157.4906161,146.481576141836,184.86129303241756
Mozambique,MOZ,,,,0.0004377056074476,0.0004752780811236,,,,,,,,,,,,,,6.5e-08,5.64e-06,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,,,,0.0003438616192821,0.0003604534306901,,,,,,,,,,,,,,1.38e-05,1.38e-05,,,,,,,,,,,,,,,,,,,,,,,,
