year,cou,own,isic,GO,flag_go,GVA,flag_gva,EXP,flag_exgr,IMP,flag_imgr
2004,KOR,F,J61,1138.638494,e,850.1137104,e,46.45369049,e,41.18161392,e
2004,KOR,F,J62T63,943.7900471,e,491.2918046,e,45.02951875,e,122.3842845,e
2004,KOR,F,K64T66,9479.368057,e,6582.839794,e,443.6254461,e,217.1470347,e
2004,KOR,F,L68,128.02002,e,110.055926,e,1.248486538,e,1.257822669,e
2004,KOR,F,M69T75,522.9597971,e,261.5169105,e,57.02703447,e,35.75710721,e
2004,KOR,F,N77T82,778.2404632,e,617.6034606,e,163.4287429,e,28.07954711,e
2004,KOR,F,O84,0,,0,,0,,0,
2004,KOR,F,P85,30.99997921,e,23.48931407,e,0.070089018,e,0.738293238,e
2004,KOR,F,Q86T88,49.92000698,e,29.38069041,e,0.093560135,e,2.256951679,e
2004,KOR,F,R90T93,147.8796881,e,84.20699925,e,12.23749681,e,5.118162892,e
2004,KOR,F,S94T96,222.2597779,e,102.1471184,e,0.743405054,e,13.37585521,e
2004,KOR,F,T97T98,0,,0,,0,,0,
2004,LAO,D,A01T03,780.1868003,e,660.2104451,e,45.94370923,e,48.56017092,e
2004,LAO,D,B05T09,248.8702679,e,193.4177936,e,6.264085958,e,8.8112072,e
2004,LAO,D,C10T12,221.4222602,e,80.89837534,e,9.663965903,e,16.81780679,e
2004,LAO,D,C13T15,90.85104444,e,46.83514114,e,45.96506547,e,31.03487939,e
2004,LAO,D,C16,102.2021184,e,45.86974655,e,88.80660946,e,18.98447852,e
2004,LAO,D,C17T18,0.02998029,e,0.015337573,e,0.008076263,e,0.004052491,e
2004,LAO,D,C19,12.60977734,e,6.968231396,e,0.000399741,e,2.099758991,e
2004,LAO,D,C20,2.310849987,e,1.282694766,e,0.289228885,e,0.363729597,e
2004,LAO,D,C21,0.348993871,e,0.296445299,e,0.03748754,e,0.013036096,e
2004,LAO,D,C22,0.563644857,e,0.213415042,e,0.023981073,e,0.112159026,e
2004,LAO,D,C23,29.01511032,e,16.5635081,e,0.01991554,e,1.294659209,e
2004,LAO,D,C24,0.267421641,e,0.105489148,e,0.003257092,e,0.085202918,e
2004,LAO,D,C25,9.347809594,e,5.180411319,e,0.48761641,e,2.452425821,e
2004,LAO,D,C26,0.128398778,e,0.04321181,e,0.01005458,e,0.042560201,e
2004,LAO,D,C27,0.150147061,e,0.03605703,e,0.057720943,e,0.064013029,e
2004,LAO,D,C28,0,e,0,e,0,e,0,e
2004,LAO,D,C29,0.00980303,e,0.002640873,e,0,e,0.003136876,e
2004,LAO,D,C30,0,e,0,e,0,e,0,e
2004,LAO,D,C31T33,21.02605735,e,13.8629739,e,9.573584101,e,2.290876439,e
2004,LAO,D,D35_E36T39,116.0927804,e,93.54393128,e,50.92794511,e,4.015266594,e
2004,LAO,D,F41T43,295.9672978,e,120.2837799,e,0,e,68.86001751,e
2004,LAO,D,G45T47,429.680844,e,352.4530902,e,49.80423188,e,20.30652466,e
2004,LAO,D,H49,70.79585476,e,45.97583449,e,16.46380995,e,12.83801681,e
2004,LAO,D,H50,12.53983476,e,2.009169129,e,3.060049626,e,6.580283729,e
2004,LAO,D,H51,11.15848375,e,8.28906754,e,9.420436695,e,1.097459991,e
2004,LAO,D,H52,2.891595314,e,1.171210612,e,0.609748819,e,0.231259853,e
2004,LAO,D,H53,11.06098743,e,9.820496988,e,1.468087428,e,0.24702419,e
2004,LAO,D,I55T56,54.30766931,e,29.15739154,e,33.709223,e,6.565329993,e
2004,LAO,D,J58T60,2.276054511,e,1.623600601,e,1.30545373,e,0.151271703,e
2004,LAO,D,J61,45.81653955,e,36.11298294,e,4.022347223,e,2.113602272,e
2004,LAO,D,J62T63,0.964778721,e,0.812396529,e,0.790271782,e,0.021185549,e
2004,LAO,D,K64T66,130.7241667,e,91.25855232,e,11.41292313,e,3.600354743,e
2004,LAO,D,L68,92.51060465,e,84.12169862,e,8.075027025,e,2.25878387,e
2004,LAO,D,M69T75,12.88807233,e,10.6681613,e,8.225638963,e,0.691155782,e
2004,LAO,D,N77T82,4.577479243,e,3.603254071,e,3.48725971,e,0.392629462,e
2004,LAO,D,O84,223.1012,,171.3357883,,0,,11.7984145,
2004,LAO,D,P85,27.3842253,e,24.90190401,e,2.495107447,e,0.476226168,e
2004,LAO,D,Q86T88,7.190283644,e,5.835410692,e,1.9266417,e,0.719476188,e
2004,LAO,D,R90T93,6.660730768,e,5.835542963,e,5.484568706,e,0.246888167,e
2004,LAO,D,S94T96,29.74000003,e,23.4687808,e,2.381579639,e,2.731338238,e
2004,LAO,D,T97T98,12.0782,,12.0782,,0,,0,
2004,LAO,F,A01T03,6.758499696,e,4.976748387,e,0.680713765,e,0.903892668,e
2004,LAO,F,B05T09,22.33733209,e,17.10518799,e,0.967749669,e,1.329433326,e
2004,LAO,F,C10T12,36.08873978,e,14.21287105,e,1.863276725,e,3.560679187,e
2004,LAO,F,C13T15,8.454055564,e,3.679861857,e,5.079507134,e,3.636861493,e
2004,LAO,F,C16,8.088081575,e,3.003992814,e,7.142869813,e,2.283775317,e
2004,LAO,F,C17T18,1.33911971,e,0.606718594,e,0.488723737,e,0.221468096,e
2004,LAO,F,C19,6.97412266,e,4.244239045,e,0.000300259,e,1.168007692,e
2004,LAO,F,C20,6.932550013,e,3.92426697,e,0.984162099,e,1.260952459,e
2004,LAO,F,C21,3.325706129,e,2.748651284,e,0.490207467,e,0.193770679,e
2004,LAO,F,C22,4.106555143,e,1.463013758,e,0.23123517,e,1.076432641,e
2004,LAO,F,C23,10.14828968,e,5.733767137,e,0.009676819,e,0.667779824,e
2004,LAO,F,C24,3.030778359,e,1.041873584,e,0.043230369,e,1.226268416,e
2004,LAO,F,C25,6.149090406,e,2.548616996,e,0.485235538,e,2.708190688,e
2004,LAO,F,C26,2.301301222,e,0.627471675,e,0.218015604,e,0.968865817,e
2004,LAO,F,C27,2.402352939,e,0.505906927,e,1.067185572,e,1.201736146,e
2004,LAO,F,C28,0.0549,e,0.034001581,e,0,e,0.009700452,e
2004,LAO,F,C29,0.63719697,e,0.15317392,e,0,e,0.219084449,e
2004,LAO,F,C30,0.2802,e,0.081207868,e,0,e,0.079207678,e
2004,LAO,F,C31T33,7.74014265,e,4.641391769,e,4.463941929,e,1.345674097,e
2004,LAO,F,D35_E36T39,22.11671962,e,17.8172012,e,9.706752432,e,0.7697633,e
2004,LAO,F,F41T43,12.02070216,e,3.970946116,e,0,e,4.370796751,e
2004,LAO,F,G45T47,79.92015598,e,62.30443858,e,12.10059043,e,6.324277739,e
2004,LAO,F,H49,5.648445237,e,3.046752382,e,1.632892577,e,1.666587933,e
2004,LAO,F,H50,2.629965244,e,0.361696703,e,0.773224314,e,1.640591542,e
2004,LAO,F,H51,2.697216252,e,0.864900634,e,2.301489268,e,1.830626094,e
2004,LAO,F,H52,3.312004686,e,0.432286148,e,0.858575124,e,2.656714689,e
2004,LAO,F,H53,1.08911257,e,0.814718879,e,0.203103273,e,0.131883791,e
2004,LAO,F,I55T56,6.590930689,e,3.495300011,e,4.524077002,e,1.295305567,e
2004,LAO,F,J58T60,2.375445489,e,1.730604576,e,1.588443952,e,0.232840596,e
2004,LAO,F,J61,9.740760453,e,7.764135561,e,0.999273159,e,0.619555344,e
2004,LAO,F,J62T63,4.587621279,e,3.856740122,e,4.017570866,e,0.215516548,e
2004,LAO,F,K64T66,53.00763335,e,37.00248171,e,4.631048832,e,1.463437572,e
2004,LAO,F,L68,4.262195352,e,3.875213574,e,0.59923415,e,0.155338857,e
2004,LAO,F,M69T75,6.06672767,e,4.683790949,e,4.523790984,e,0.643066516,e
2004,LAO,F,N77T82,4.790620757,e,3.709060061,e,4.00179857,e,0.621286665,e
2004,LAO,F,O84,0,,0,,0,,0,
2004,LAO,F,P85,0.119974697,e,0.107457301,e,0.011092553,e,0.003479144,e
2004,LAO,F,Q86T88,0.249316356,e,0.200784941,e,0.0669583,e,0.026448224,e
2004,LAO,F,R90T93,0.598269232,e,0.52254558,e,0.49288791,e,0.023715835,e
2004,LAO,F,S94T96,1.669999975,e,1.314444729,e,0.133920361,e,0.157310863,e
2004,LAO,F,T97T98,0,,0,,0,,0,
2004,LTU,D,A01T03,1958.996221,"e,a",926.4293033,e,203.5705411,e,186.4426841,e
2004,LTU,D,B05T09,166.6669553,,96.09324484,,17.03649839,"e,a",19.87726111,"e,a"
2004,LTU,D,C10T12,1893.614709,"e,a",639.0924532,e,255.0213612,"e,a",217.5657551,"e,a"
2004,LTU,D,C13T15,735.509766,,446.8345004,,352.3320194,"e,a",116.6910103,"e,a"
2004,LTU,D,C16,673.768575,,296.4009712,,211.7907705,"e,a",96.07509501,"e,a"
2004,LTU,D,C17T18,227.1354799,,113.4049008,"e,a",21.93218455,"e,a",39.88856232,"e,a"
2004,LTU,D,C19,2475.228306,"e,a",1003.574022,e,972.8839649,e,953.8218759,e
2004,LTU,D,C20,365.5365878,"e,a",136.5681833,"e,a",159.6682196,"e,a",103.0903953,"e,a"
2004,LTU,D,C21,29.60494591,"e,a",10.81200922,"e,a",5.664813305,"e,a",10.45733801,"e,a"
2004,LTU,D,C22,402.140014,,179.0838525,"e,a",87.88401976,"e,a",99.77165458,"e,a"
2004,LTU,D,C23,285.2793269,,126.893716,"e,a",32.469282,"e,a",56.4218944,"e,a"
2004,LTU,D,C24,7.447129139,a,3.414923805,"e,a",2.142434284,"e,a",1.237236514,"e,a"
2004,LTU,D,C25,368.2987042,a,165.0932018,"e,a",73.55669693,"e,a",107.5011641,"e,a"
2004,LTU,D,C26,501.9540204,"e,a",212.3389829,"e,a",122.4782983,"e,a",117.3348594,"e,a"
2004,LTU,D,C27,75.11153332,"e,a",34.9877235,"e,a",29.40787111,"e,a",15.71847113,"e,a"
2004,LTU,D,C28,133.15317,,62.91857429,,28.37543347,"e,a",32.91191301,"e,a"
2004,LTU,D,C29,196.1738444,,77.3139932,"e,a",10.25050187,"e,a",35.76413161,"e,a"
2004,LTU,D,C30,104.4816893,,46.57921343,"e,a",41.38455469,"e,a",23.6258848,"e,a"
2004,LTU,D,C31T33,904.0099077,"e,a",435.4293789,"e,a",343.8429645,"e,a",137.8889889,"e,a"
2004,LTU,D,D35_E36T39,1809.163776,"e,a",911.5620366,e,176.8528791,e,272.5746541,e
2004,LTU,D,F41T43,2825.311036,,1448.883738,,52.34194212,"e,a",352.3203486,"e,a"
2004,LTU,D,G45T47,4362.929004,,3024.762925,"e,a",1028.20624,"e,a",260.8256545,"e,a"
2004,LTU,D,H49,1876.842366,,1218.703378,,1108.855282,e,246.1984465,e
2004,LTU,D,H50,105.2230331,,63.50859386,"e,a",66.26297006,e,3.879675882,e
2004,LTU,D,H51,102.0778811,,45.83513521,"e,a",83.64300119,e,7.013423411,e
2004,LTU,D,H52,689.5724049,,468.9818308,"e,a",354.5116266,e,44.43915397,e
2004,LTU,D,H53,63.12382936,,50.62329681,"e,a",10.27525853,e,1.800691185,e
2004,LTU,D,I55T56,390.3512789,,270.1862227,,131.1850613,"e,a",21.00938296,"e,a"
2004,LTU,D,J58T60,341.210689,,185.25161,"e,a",21.36509936,"e,a",34.04632063,"e,a"
2004,LTU,D,J61,329.8723301,,208.0176241,"e,a",32.5176799,"e,a",15.98570735,"e,a"
2004,LTU,D,J62T63,96.64244309,,58.01977656,,19.67970504,"e,a",3.609248274,"e,a"
2004,LTU,D,K64T66,169.110073,,93.63870403,e,8.133619635,e,9.988356222,e
2004,LTU,D,L68,1617.799784,,1116.520185,,46.87837951,"e,a",81.22802452,"e,a"
2004,LTU,D,M69T75,990.2814551,,618.6788858,"e,a",116.1080405,"e,a",53.27787464,"e,a"
2004,LTU,D,N77T82,433.1718767,,264.0986427,"e,a",43.47102546,"e,a",32.99453178,"e,a"
2004,LTU,D,O84,2188.0752,,1554.366896,,1.504907589,,107.9405147,
2004,LTU,D,P85,1278.116315,"e,a",1035.714707,e,16.91451914,e,17.37076376,e
2004,LTU,D,Q86T88,891.4000263,"e,a",563.6183016,e,12.5405425,e,65.64226821,e
2004,LTU,D,R90T93,277.3674179,"e,a",160.9676681,e,40.61657306,e,17.81505894,e
2004,LTU,D,S94T96,452.5685268,"e,a",260.8166191,e,18.20285642,e,39.14385033,e
2004,LTU,D,T97T98,26.6752,,26.6752,,0,,0,
2004,LTU,F,A01T03,24.650079,"e,a",8.745939746,e,4.32859338,e,4.361783648,e
2004,LTU,F,B05T09,33.57334467,,18.03227628,,7.440012163,"e,a",5.723318611,"e,a"
2004,LTU,F,C10T12,570.9283906,"e,a",208.7417305,e,98.62273857,"e,a",75.1523239,"e,a"
2004,LTU,F,C13T15,299.821734,,154.0701887,,167.6341511,"e,a",65.48899894,"e,a"
2004,LTU,F,C16,268.843425,,72.40085378,,96.30492514,"e,a",62.50404602,"e,a"
2004,LTU,F,C17T18,64.28872011,,27.62110251,"e,a",5.349582527,"e,a",13.11784292,"e,a"
2004,LTU,F,C19,311.3897943,"e,a",139.3020008,e,148.6402545,e,120.2341438,e
2004,LTU,F,C20,233.5078122,"e,a",102.0881765,"e,a",107.1711365,"e,a",63.32574467,"e,a"
2004,LTU,F,C21,12.56785409,"e,a",5.895350563,"e,a",2.53199509,"e,a",4.121153774,"e,a"
2004,LTU,F,C22,149.636286,,58.42649928,"e,a",38.4199829,"e,a",44.61787335,"e,a"
2004,LTU,F,C23,95.18977311,,39.63812072,"e,a",16.89850728,"e,a",28.16151719,"e,a"
2004,LTU,F,C24,24.46057086,a,5.470975092,"e,a",8.666225501,"e,a",9.092065726,"e,a"
2004,LTU,F,C25,29.92989579,a,10.45857399,"e,a",7.79098006,"e,a",12.27622978,"e,a"
2004,LTU,F,C26,25.76917956,"e,a",7.898966863,"e,a",7.169698957,"e,a",8.402111915,"e,a"
2004,LTU,F,C27,125.5425667,"e,a",62.24817135,"e,a",58.73591833,"e,a",27.70436317,"e,a"
2004,LTU,F,C28,13.85033005,,5.953455575,,3.464141696,"e,a",4.342268579,"e,a"
2004,LTU,F,C29,71.81775559,,35.39957694,"e,a",4.710021978,"e,a",16.44620196,"e,a"
2004,LTU,F,C30,91.67271067,,41.83425023,"e,a",46.92858469,"e,a",25.64327377,"e,a"
2004,LTU,F,C31T33,62.27999231,"e,a",28.41317494,"e,a",28.52532599,"e,a",12.60698679,"e,a"
2004,LTU,F,D35_E36T39,281.0390243,"e,a",141.5997987,e,27.48513381,e,42.35122241,e
2004,LTU,F,F41T43,190.4900643,,78.50662661,,3.785093623,"e,a",30.97585599,"e,a"
2004,LTU,F,G45T47,804.2616962,,564.456217,"e,a",185.3429585,"e,a",51.73555527,"e,a"
2004,LTU,F,H49,65.55043404,,34.29049367,,43.20172104,e,14.73157921,e
2004,LTU,F,H50,35.23766685,,16.37933866,"e,a",24.84391813,e,11.86941989,e
2004,LTU,F,H51,18.33961891,,8.037654669,"e,a",15.52670536,e,8.587055239,e
2004,LTU,F,H52,112.6603951,,46.17395535,"e,a",66.39423543,e,46.8283432,e
2004,LTU,F,H53,16.90567064,,8.006138323,"e,a",3.903453282,e,4.436900343,e
2004,LTU,F,I55T56,57.28872111,,43.08074761,,15.90643871,"e,a",3.214313268,"e,a"
2004,LTU,F,J58T60,32.59911104,,17.30781668,"e,a",2.143938533,"e,a",5.027085975,"e,a"
2004,LTU,F,J61,581.2864699,,414.4144131,"e,a",59.95361268,"e,a",46.84015216,"e,a"
2004,LTU,F,J62T63,53.69135691,,33.96416945,,11.40539457,"e,a",3.446841321,"e,a"
2004,LTU,F,K64T66,547.720227,,303.2903662,e,26.32044833,e,32.32887713,e
2004,LTU,F,L68,250.5115159,,165.1313748,,5.451947096,"e,a",9.088227397,"e,a"
2004,LTU,F,M69T75,125.3614449,,80.2113212,"e,a",11.48389588,"e,a",6.078264431,"e,a"
2004,LTU,F,N77T82,81.24472334,,46.11741183,"e,a",9.652713,"e,a",8.419909593,"e,a"
2004,LTU,F,O84,0,,0,,0,,0,
2004,LTU,F,P85,5.219984959,"e,a",4.226278043,e,0.071688606,e,0.0753325,e
2004,LTU,F,Q86T88,11.29987366,"e,a",7.140781356,e,0.160861962,e,0.838657384,e
2004,LTU,F,R90T93,25.6969821,"e,a",14.90935559,e,3.767399131,e,1.658088277,e
2004,LTU,F,S94T96,36.5690732,"e,a",21.07094732,e,1.477803399,e,3.170885706,e
2004,LTU,F,T97T98,0,,0,,0,,0,
2004,LUX,D,A01T03,391.3189981,e,207.1762073,e,110.9935976,e,106.72471,e
2004,LUX,D,B05T09,78.6988,"e,a",39.12188291,e,4.141692137,e,19.60995421,e
2004,LUX,D,C10T12,375.7535979,a,136.457017,e,41.70811014,e,121.9156456,e
2004,LUX,D,C13T15,579.2897959,a,209.2579133,e,229.7737746,e,165.5441038,e
2004,LUX,D,C16,319.3373618,a,194.3999422,e,112.5165767,e,64.68225804,e
2004,LUX,D,C17T18,110.2290694,a,34.65753178,e,19.73055048,e,24.19406151,e
2004,LUX,D,C19,0,e,0,e,0,e,0,e
2004,LUX,D,C20,191.0766724,"e,a",51.15764121,"e,a",92.06447281,"e,a",64.14491543,"e,a"
2004,LUX,D,C21,251.2086,"e,a",73.47649889,e,58.67251522,e,81.61421806,e
2004,LUX,D,C22,199.9309589,a,56.2936501,e,161.7952561,e,59.55175346,e
2004,LUX,D,C23,203.7071036,a,85.99051878,e,79.85577481,e,35.07380247,e
2004,LUX,D,C24,3285.397062,"e,a",665.5618966,e,2943.239805,e,1049.838582,e
2004,LUX,D,C25,648.1040793,"e,a",169.4284222,"e,a",394.1157335,"e,a",165.990959,"e,a"
2004,LUX,D,C26,189.460174,a,83.26692217,e,97.312522,e,54.8537606,e
2004,LUX,D,C27,0,"e,a",0,"e,a",0,e,0,e
2004,LUX,D,C28,237.0587115,"e,a",79.3498386,"e,a",139.5577796,e,54.49463434,e
2004,LUX,D,C29,0,a,0,e,0,e,0,e
2004,LUX,D,C30,0,a,0,e,0,e,0,e
2004,LUX,D,C31T33,43.59414411,a,21.23095364,e,25.19730372,e,7.481799931,e
2004,LUX,D,D35_E36T39,742.19619,e,373.4886699,e,75.17094405,e,180.867516,e
2004,LUX,D,F41T43,3634.681089,"e,a",1610.886799,"e,a",90.93929615,"e,a",963.3155078,"e,a"
2004,LUX,D,G45T47,2342.390301,"e,a",1426.668532,"e,a",1070.433674,"e,a",400.7624446,"e,a"
2004,LUX,D,H49,1217.832827,"e,a",766.0775148,"e,a",839.6454627,e,158.8781078,e
2004,LUX,D,H50,81.23851634,"e,a",44.20259099,"e,a",50.81717692,e,7.235469527,e
2004,LUX,D,H51,1155.204008,"e,a",464.9654431,"e,a",895.0413675,e,375.2749572,e
2004,LUX,D,H52,145.3623514,"e,a",102.8727997,"e,a",121.4019361,e,2.7656858,e
2004,LUX,D,H53,175.0219908,"e,a",115.2692102,"e,a",135.0425125,e,15.55861412,e
2004,LUX,D,I55T56,1078.928806,"e,a",634.3116725,"e,a",836.8274712,e,239.7344163,e
2004,LUX,D,J58T60,384.7880195,"e,a",111.4347373,"e,a",249.3042795,"e,a",151.2585727,"e,a"
2004,LUX,D,J61,243.8677039,"e,a",193.1013201,"e,a",173.6744389,"e,a",28.28835687,"e,a"
2004,LUX,D,J62T63,1438.223341,"e,a",244.6482211,"e,a",800.9062282,"e,a",689.5260592,"e,a"
2004,LUX,D,K64T66,26791.67008,"e,a",5552.366628,e,17753.45987,e,12925.92311,e
2004,LUX,D,L68,3086.09043,"e,a",2620.485045,"e,a",233.7450593,"e,a",146.0001698,"e,a"
2004,LUX,D,M69T75,2668.014476,"e,a",1495.170369,"e,a",1084.583107,e,485.3161866,"e,a"
2004,LUX,D,N77T82,751.4601594,"e,a",522.3312294,"e,a",341.9144558,"e,a",94.95774216,"e,a"
2004,LUX,D,O84,2495.6736,,1909.161325,,18.39161596,,155.1676952,
2004,LUX,D,P85,1376.43196,e,1257.160715,e,76.01987651,e,47.38449482,e
2004,LUX,D,Q86T88,2437.901666,e,1779.446146,e,69.64347687,e,279.6257576,e
2004,LUX,D,R90T93,300.0226116,e,172.428382,e,145.7922191,e,65.44591389,e
2004,LUX,D,S94T96,335.6522574,e,231.4331746,e,39.08201084,e,29.02897354,e
2004,LUX,D,T97T98,117.2684,,117.2684,,0,,0,
2004,LUX,F,A01T03,17.71950188,e,6.649412869,e,7.500302701,e,7.672982343,e
2004,LUX,F,B05T09,0,"e,a",0,e,0,e,0,e
2004,LUX,F,C10T12,555.8605021,a,198.320291,e,73.49208249,e,226.115303,e
2004,LUX,F,C13T15,358.7937041,a,108.8326325,e,177.2174261,e,132.0017103,e
2004,LUX,F,C16,127.8989382,a,63.51849833,e,59.63571833,e,42.16420537,e
2004,LUX,F,C17T18,506.3057306,a,128.2169719,e,125.9444257,e,160.8684717,e
2004,LUX,F,C19,0,e,0,e,0,e,0,e
2004,LUX,F,C20,251.1756276,"e,a",47.17008056,"e,a",163.9248769,"e,a",127.1928278,"e,a"
2004,LUX,F,C21,0,"e,a",0,e,0,e,0,e
2004,LUX,F,C22,1088.715241,a,278.8111205,e,957.7643297,e,421.6694088,e
2004,LUX,F,C23,651.6706964,a,256.3484118,e,331.7447092,e,169.5733554,e
2004,LUX,F,C24,418.5096383,"e,a",74.65868991,e,379.0530516,e,164.972224,e
2004,LUX,F,C25,303.5419207,"e,a",74.22025801,"e,a",190.4246772,"e,a",113.8206388,"e,a"
2004,LUX,F,C26,143.960126,a,51.82256593,e,85.08797518,e,55.04852363,e
2004,LUX,F,C27,55.2628,"e,a",25.49110575,"e,a",18.13168561,e,14.81070229,e
2004,LUX,F,C28,726.5660885,"e,a",252.1715249,"e,a",488.3914322,e,228.5877762,e
2004,LUX,F,C29,59.2052,a,24.62020614,e,8.745659953,e,18.7699042,e
2004,LUX,F,C30,2.8952,a,1.404303044,e,0.619896952,e,0.77250163,e
2004,LUX,F,C31T33,72.54025589,a,30.37987556,e,51.82256121,e,20.50101566,e
2004,LUX,F,D35_E36T39,470.60121,e,236.8146701,e,47.66776211,e,114.6851281,e
2004,LUX,F,F41T43,868.7203113,"e,a",363.4908256,"e,a",29.91573073,"e,a",254.9132948,"e,a"
2004,LUX,F,G45T47,2771.730399,"e,a",1343.842339,"e,a",1169.060405,"e,a",528.8014272,"e,a"
2004,LUX,F,H49,563.4766726,"e,a",249.8965778,"e,a",435.1589451,e,149.3574026,e
2004,LUX,F,H50,44.81918366,"e,a",7.489941014,"e,a",31.47646729,e,36.13846673,e
2004,LUX,F,H51,254.8286922,"e,a",66.8433234,"e,a",203.6524519,e,133.063176,e
2004,LUX,F,H52,191.1799486,"e,a",90.30135174,"e,a",163.0027646,e,57.12042325,e
2004,LUX,F,H53,30.38860923,"e,a",10.92774738,"e,a",24.18902084,e,15.48389636,e
2004,LUX,F,I55T56,172.799794,"e,a",88.46289731,"e,a",140.6840288,e,60.9366705,e
2004,LUX,F,J58T60,564.4570805,"e,a",162.9629194,"e,a",363.7831792,"e,a",199.8695025,"e,a"
2004,LUX,F,J61,1301.427796,"e,a",953.8105157,"e,a",880.7892569,"e,a",180.0936915,"e,a"
2004,LUX,F,J62T63,1119.194859,"e,a",187.2052786,"e,a",615.4359833,"e,a",493.5628795,"e,a"
2004,LUX,F,K64T66,9938.149921,"e,a",2059.603515,e,6585.506812,e,4794.769622,e
2004,LUX,F,L68,360.84887,"e,a",313.4989982,"e,a",39.86324442,"e,a",12.8705244,"e,a"
2004,LUX,F,M69T75,806.2753238,"e,a",350.8450684,"e,a",430.8382574,e,214.3158836,"e,a"
2004,LUX,F,N77T82,554.3027406,"e,a",396.6552656,"e,a",178.2202731,"e,a",52.76488967,"e,a"
2004,LUX,F,O84,0,,0,,0,,0,
2004,LUX,F,P85,7.879839626,e,7.193435146,e,0.438654041,e,0.274806045,e
2004,LUX,F,Q86T88,48.88003371,e,35.67316372,e,1.402139514,e,5.612826924,e
2004,LUX,F,R90T93,41.59758842,e,23.90321874,e,20.21950753,e,9.079786731,e
2004,LUX,F,S94T96,67.27644261,e,46.3832549,e,7.840123384,e,5.824629534,e
2004,LUX,F,T97T98,0,,0,,0,,0,
2004,LVA,D,A01T03,1421.4052,"e,a",618.8722151,e,162.1598945,e,183.7801955,e
2004,LVA,D,B05T09,33.43405403,"e,a",17.3902971,"e,a",0.724258236,"e,a",1.139744883,"e,a"
2004,LVA,D,C10T12,1161.862551,"e,a",319.4893722,"e,a",102.1779236,e,172.675482,e
2004,LVA,D,C13T15,325.1995006,,133.001074,"e,a",138.6470723,e,77.25221718,e
2004,LVA,D,C16,961.4723922,,284.2296569,,493.3018254,"e,a",117.086613,"e,a"
2004,LVA,D,C17T18,198.894976,,81.94473071,"e,a",14.93935513,"e,a",51.49475651,"e,a"
2004,LVA,D,C19,3.9772,,1.195792342,e,0.031404518,e,1.303993769,e
2004,LVA,D,C20,60.45958419,"e,a",28.13062226,"e,a",16.02378063,"e,a",10.83804579,"e,a"
2004,LVA,D,C21,83.8454,"e,a",36.35927381,e,24.11691006,e,17.33712787,e
2004,LVA,D,C22,121.5274422,,35.58201928,,22.15892446,"e,a",40.22807267,"e,a"
2004,LVA,D,C23,77.54265815,,20.32805672,a,7.806985406,"e,a",16.26286515,"e,a"
2004,LVA,D,C24,427.5122236,,120.4430142,,126.5347895,"e,a",119.819626,"e,a"
2004,LVA,D,C25,163.4990277,,57.59281815,,65.50637253,"e,a",38.27122816,"e,a"
2004,LVA,D,C26,67.25185169,a,33.01631572,"e,a",10.15820272,"e,a",19.16811094,"e,a"
2004,LVA,D,C27,61.56103904,,15.17559483,,22.32390024,"e,a",25.07005293,"e,a"
2004,LVA,D,C28,92.91996208,,41.75603509,,27.45028788,"e,a",22.4946013,"e,a"
2004,LVA,D,C29,33.35812429,,5.141685713,"e,a",15.13574913,e,9.112244161,e
2004,LVA,D,C30,80.5316252,,29.43410232,"e,a",15.39875104,e,29.75086648,e
2004,LVA,D,C31T33,407.6316979,"e,a",162.7755936,"e,a",114.5764715,"e,a",74.46639297,"e,a"
2004,LVA,D,D35_E36T39,1115.98138,"e,a",455.0872415,e,12.44760682,e,166.2518668,e
2004,LVA,D,F41T43,2965.16628,,858.8365813,,25.33320974,"e,a",379.1696532,"e,a"
2004,LVA,D,G45T47,1876.079981,,1129.882632,"e,a",370.2124247,"e,a",121.8172676,"e,a"
2004,LVA,D,H49,1799.197372,,825.6773485,,573.6601429,e,257.9498435,e
2004,LVA,D,H50,203.9681282,,94.11587575,"e,a",50.38861823,e,12.08127525,e
2004,LVA,D,H51,118.2653161,a,40.8137126,"e,a",104.581149,e,20.13932857,e
2004,LVA,D,H52,1279.120354,,558.5949568,,285.1368829,e,40.01156499,e
2004,LVA,D,H53,51.6485256,,33.12818445,"e,a",11.21831595,e,2.436046245,e
2004,LVA,D,I55T56,290.0534339,,143.7299386,,54.84062742,"e,a",27.587993,"e,a"
2004,LVA,D,J58T60,277.7125149,,129.8812343,"e,a",19.67876138,"e,a",29.0650181,"e,a"
2004,LVA,D,J61,546.0541039,,346.8168704,"e,a",45.66749141,"e,a",27.81025878,"e,a"
2004,LVA,D,J62T63,94.8636331,,52.31380921,"e,a",26.54706095,"e,a",7.730688793,"e,a"
2004,LVA,D,K64T66,447.4773184,"e,a",262.4558644,e,141.5246972,e,33.41479304,e
2004,LVA,D,L68,1530.368579,,1001.882401,,15.40434813,"e,a",97.83972929,"e,a"
2004,LVA,D,M69T75,690.2481928,,331.6302088,"e,a",123.1115485,"e,a",66.40890077,"e,a"
2004,LVA,D,N77T82,451.1378112,,237.445803,"e,a",51.17591526,"e,a",19.71113176,"e,a"
2004,LVA,D,O84,1551.6579,,1022.722605,,2.444117046,,159.3542349,
2004,LVA,D,P85,916.7546685,"e,a",703.1844171,e,7.330427968,e,46.00721547,e
