"year","cou","own","isic","GO","flag_go","GVA","flag_gva","EXGR","flag_exgr","IMGR","flag_imgr"
2008,"AGO","D_MNE","C17T18",50.6245,"e",21.7695,"e",4.3847,"e",10.6843,"e"
2008,"AGO","D_MNE","C19",1461.4742,"e",236.005,"e",1007.9978,"e",489.091,"e"
2008,"AGO","D_MNE","C20",392.7514,"e",132.9103,"e",3.6355,"e",87.2749,"e"
2008,"AGO","D_MNE","C21",56.9807,"e",34.5074,"e",1.1909,"e",8.6289,"e"
2008,"AGO","D_MNE","C22",48.3709,"e",19.0848,"e",0.106,"e",11.5737,"e"
2008,"AGO","D_MNE","C23",68.4572,"e",30.4135,"e",0.1144,"e",15.0802,"e"
2008,"AGO","D_MNE","C24",66.8558,"e",21.6744,"e",14.4251,"e",28.1011,"e"
2008,"AGO","D_MNE","C25",35.8863,"e",15.651,"e",1.5769,"e",14.5402,"e"
2008,"AGO","D_MNE","C26",238.1232,"e",115.3185,"e",6.3104,"e",59.9646,"e"
2008,"AGO","D_MNE","C27",109.7179,"e",46.2712,"e",1.4491,"e",39.7867,"e"
2008,"AGO","D_MNE","C28",397.7777,"e",183.1344,"e",11.2906,"e",138.1657,"e"
2008,"AGO","D_MNE","C29",221.352,"e",80.9478,"e",0.9407,"e",80.5627,"e"
2008,"AGO","D_MNE","C30",21.5841,"e",10.1917,"e",2.0528,"e",9.6115,"e"
2008,"AGO","D_MNE","C31T33",55.7439,"e",24.6703,"e",11.5212,"e",16.1997,"e"
2008,"AGO","D_MNE","D35_E36T39",1941.4959,"e",920.8494,"e",1.269,"e",238.5713,"e"
2008,"AGO","D_MNE","F41T43",1227.1257,"e",521.2016,"e",0.5114,"e",460.4997,"e"
2008,"AGO","D_MNE","G45T47",2234.2163,"e",1506.9753,"e",556.4042,"e",321.0648,"e"
2008,"AGO","D_MNE","H49",280.5776,"e",171.8903,"e",101.8328,"e",49.0844,"e"
2008,"AGO","D_MNE","H50",454.6909,"e",185.0252,"e",228.9629,"e",228.188,"e"
2008,"AGO","D_MNE","H51",237.1388,"e",66.9098,"e",48.575,"e",121.0826,"e"
2008,"AGO","D_MNE","H52",166.5555,"e",92.7267,"e",51.208,"e",41.6294,"e"
2008,"AGO","D_MNE","H53",130.1301,"e",97.6817,"e",3.4333,"e",14.7717,"e"
2008,"AGO","D_MNE","I55T56",171.8941,"e",100.385,"e",11.8204,"e",12.4054,"e"
2008,"AGO","D_MNE","J58T60",635.8045,"e",322.2309,"e",39.2144,"e",114.3958,"e"
2008,"AGO","D_MNE","J61",934.3863,"e",546.8191,"e",33.1372,"e",145.4104,"e"
2008,"AGO","D_MNE","J62T63",362.7806,"e",221.3421,"e",45.9099,"e",68.9605,"e"
2008,"AGO","D_MNE","K64T66",708.3004,"e",399.8931,"e",376.4606,"e",210.4836,"e"
2008,"AGO","D_MNE","L68",264.9742,"e",215.1227,"e",7.0471,"e",29.1324,"e"
2008,"AGO","D_MNE","M69T75",349.8489,"e",226.2295,"e",31.8623,"e",85.7143,"e"
2008,"AGO","D_MNE","N77T82",260.3225,"e",181.1528,"e",116.3311,"e",49.1162,"e"
2008,"AGO","D_MNE","O84",0,"",0,"",0,"",0,""
2008,"AGO","D_MNE","P85",52.8918,"e",39.0323,"e",0.43,"e",6.3431,"e"
2008,"AGO","D_MNE","Q86T88",15.6923,"e",10.0775,"e",0.4597,"e",2.0811,"e"
2008,"AGO","D_MNE","R90T93",15.0567,"e",8.8261,"e",5.0846,"e",3.3904,"e"
2008,"AGO","D_MNE","S94T96",17.7151,"e",10.4391,"e",1.2601,"e",3.5624,"e"
2008,"AGO","D_MNE","T97T98",0,"",0,"",0,"",0,""
2008,"AGO","D_OTH","A01T03",8469.0758,"e",4544.6678,"e",24.3459,"e",423.2427,"e"
2008,"AGO","D_OTH","B05T09",25784.4014,"e",19538.4803,"e",22125.7892,"e",2635.0413,"e"
2008,"AGO","D_OTH","C10T12",1009.8466,"e",393.9844,"e",405.433,"e",48.4271,"e"
2008,"AGO","D_OTH","C13T15",464.6175,"e",257.6964,"e",26.0896,"e",69.46,"e"
2008,"AGO","D_OTH","C16",26.0578,"e",12.1369,"e",0.6367,"e",1.6615,"e"
2008,"AGO","D_OTH","C17T18",45.8548,"e",21.7194,"e",2.6066,"e",6.4779,"e"
2008,"AGO","D_OTH","C19",2524.5566,"e",443.2356,"e",1233.3196,"e",574.5121,"e"
2008,"AGO","D_OTH","C20",151.0358,"e",62.1041,"e",1.4816,"e",30.9497,"e"
2008,"AGO","D_OTH","C21",22.3682,"e",13.9406,"e",0.3451,"e",2.6386,"e"
2008,"AGO","D_OTH","C22",60.4758,"e",29.4464,"e",0.113,"e",11.5555,"e"
2008,"AGO","D_OTH","C23",148.8776,"e",76.8714,"e",0.1848,"e",23.3456,"e"
2008,"AGO","D_OTH","C24",57.2177,"e",22.9213,"e",10.5391,"e",20.7015,"e"
2008,"AGO","D_OTH","C25",108.4969,"e",58.6503,"e",3.6243,"e",33.4592,"e"
2008,"AGO","D_OTH","C26",103.6786,"e",62.0691,"e",3.7087,"e",23.2721,"e"
2008,"AGO","D_OTH","C27",67.2179,"e",36.964,"e",0.8915,"e",19.2617,"e"
2008,"AGO","D_OTH","C28",251.7476,"e",138.0661,"e",6.8153,"e",73.0477,"e"
2008,"AGO","D_OTH","C29",66.0925,"e",37.0335,"e",0.203,"e",15.5996,"e"
2008,"AGO","D_OTH","C30",5.5551,"e",2.4249,"e",0.6376,"e",2.704,"e"
2008,"AGO","D_OTH","C31T33",156.5079,"e",89.589,"e",24.3843,"e",32.6896,"e"
2008,"AGO","D_OTH","D35_E36T39",3334.3066,"e",1686.6865,"e",1.4547,"e",382.2642,"e"
2008,"AGO","D_OTH","F41T43",5824.6694,"e",3145.6523,"e",1.9407,"e",1724.8266,"e"
2008,"AGO","D_OTH","G45T47",5143.9739,"e",3873.7339,"e",980.4289,"e",540.0924,"e"
2008,"AGO","D_OTH","H49",870.4212,"e",611.0029,"e",310.3043,"e",132.2868,"e"
2008,"AGO","D_OTH","H50",225.4072,"e",108.5205,"e",112.1746,"e",102.1404,"e"
2008,"AGO","D_OTH","H51",794.2883,"e",278.4066,"e",158.9466,"e",383.7289,"e"
2008,"AGO","D_OTH","H52",441.6548,"e",284.8856,"e",133.0113,"e",96.9659,"e"
2008,"AGO","D_OTH","H53",145.1225,"e",119.2769,"e",3.7611,"e",13.7186,"e"
2008,"AGO","D_OTH","I55T56",1866.6481,"e",1155.725,"e",116.9608,"e",174.4892,"e"
2008,"AGO","D_OTH","J58T60",412.1093,"e",282.1911,"e",25.49,"e",56.8263,"e"
2008,"AGO","D_OTH","J61",441.9446,"e",323.2962,"e",11.0311,"e",53.262,"e"
2008,"AGO","D_OTH","J62T63",416.4106,"e",319.5376,"e",52.6559,"e",55.95,"e"
2008,"AGO","D_OTH","K64T66",1018.973,"e",693.7529,"e",455.0358,"e",219.1298,"e"
2008,"AGO","D_OTH","L68",3777.5487,"e",3115.9137,"e",79.8032,"e",369.5915,"e"
2008,"AGO","D_OTH","M69T75",945.12,"e",669.2199,"e",73.8332,"e",174.3781,"e"
2008,"AGO","D_OTH","N77T82",701.0079,"e",501.7469,"e",277.2073,"e",113.7664,"e"
2008,"AGO","D_OTH","O84",6878.6895,"",5067.2313,"",7.71,"",1164.076,""
2008,"AGO","D_OTH","P85",4817.5249,"e",4176.8125,"e",32.8736,"e",282.0379,"e"
2008,"AGO","D_OTH","Q86T88",1404.3463,"e",969.3314,"e",27.464,"e",195.3426,"e"
2008,"AGO","D_OTH","R90T93",226.8164,"e",141.3553,"e",90.748,"e",40.0651,"e"
2008,"AGO","D_OTH","S94T96",753.102,"e",505.0373,"e",35.8124,"e",106.6911,"e"
2008,"AGO","D_OTH","T97T98",0,"",0,"",0,"",0,""
2008,"ARE","F","A01T03",69.1965,"e",47.4851,"e",25.977,"e",8.7733,"e"
2008,"ARE","F","B05T09",21788.8135,"e",14770.7141,"e",17271.2311,"e",3248.7851,"e"
2008,"ARE","F","C10T12",1652.5051,"e",781.6463,"e",592.5757,"e",442.7614,"e"
2008,"ARE","F","C13T15",272.5294,"e",127.8166,"e",98.0368,"e",82.2569,"e"
2008,"ARE","F","C16",53.0722,"e",24.3255,"e",5.3162,"e",19.6236,"e"
2008,"ARE","F","C17T18",454.2954,"e",194.278,"e",241.2635,"e",144.5496,"e"
2008,"ARE","F","C19",4263.8364,"e",757.3292,"e",1452.7016,"e",793.7378,"e"
2008,"ARE","F","C20",2726.1141,"e",1321.4681,"e",2553.4282,"e",758.7872,"e"
2008,"ARE","F","C21",1450.0965,"e",1002.3189,"e",73.4617,"e",181.9634,"e"
2008,"ARE","F","C22",642.4137,"e",287.9339,"e",526.061,"e",274.1842,"e"
2008,"ARE","F","C23",903.8445,"e",493.0155,"e",673.2642,"e",214.9455,"e"
2008,"ARE","F","C24",1226.8691,"e",385.6299,"e",1056.9088,"e",638.4961,"e"
2008,"ARE","F","C25",399.8249,"e",161.5752,"e",144.4833,"e",215.1559,"e"
2008,"ARE","F","C26",2311.9433,"e",988.1688,"e",52.4251,"e",909.5082,"e"
2008,"ARE","F","C27",915.8411,"e",386.5197,"e",121.356,"e",455.4982,"e"
2008,"ARE","F","C28",1936.3479,"e,a",1076.3942,"e",218.2119,"e",707.8397,"e"
2008,"ARE","F","C29",1918.3416,"e",631.2993,"e",104.5416,"e",1030.4298,"e"
2008,"ARE","F","C30",459.7657,"e",192.5938,"e",9.7064,"e",216.3103,"e"
2008,"ARE","F","C31T33",516.827,"e",217.3881,"e",319.7754,"e",253.2479,"e"
2008,"ARE","F","D35_E36T39",1844.9023,"e",1333.9346,"e",29.4141,"e",145.0146,"e"
2008,"ARE","F","F41T43",1398.3647,"e",694.1967,"e",10.5888,"e",448.9964,"e"
2008,"ARE","F","G45T47",5711.9263,"e",4023.6238,"e",1581.1083,"e",695.2637,"e"
2008,"ARE","F","H49",202.0774,"e",105.57,"e",69.3367,"e",36.5078,"e"
2008,"ARE","F","H50",220.7533,"e",91.4516,"e",84.6317,"e",73.732,"e"
2008,"ARE","F","H51",230.3175,"e",80.5937,"e",55.6219,"e",81.6245,"e"
2008,"ARE","F","H52",484.9766,"e",322.1719,"e",85.0888,"e",63.583,"e"
2008,"ARE","F","H53",49.5091,"e",33.9858,"e",0.8177,"e",6.3354,"e"
2008,"ARE","F","I55T56",354.5778,"e",222.547,"e",155.7291,"e",56.9794,"e"
2008,"ARE","F","J58T60",620.2143,"e",434.5045,"e",39.8789,"e",48.3719,"e"
2008,"ARE","F","J61",819.3141,"e",568.9931,"e",36.3315,"e",61.6737,"e"
2008,"ARE","F","J62T63",824.4929,"e",604.865,"e",18.3657,"e",59.5234,"e"
2008,"ARE","F","K64T66",4238.3556,"e",2950.2425,"e",179.2951,"e",347.394,"e"
2008,"ARE","F","L68",254.0446,"e",215.6511,"e",10.9754,"e",8.0104,"e"
2008,"ARE","F","M69T75",867.02,"e",582.0625,"e",83.1828,"e",91.2163,"e"
2008,"ARE","F","N77T82",657.5226,"e",486.2974,"e",62.8859,"e",80.6179,"e"
2008,"ARE","F","O84",0,"",0,"",0,"",0,""
2008,"ARE","F","P85",12.9019,"e",9.8377,"e",0.3236,"e",0.8167,"e"
2008,"ARE","F","Q86T88",56.0913,"e",43.1643,"e",1.0322,"e",4.868,"e"
2008,"ARE","F","R90T93",62.8114,"e",41.5368,"e",16.1397,"e",6.3177,"e"
2008,"ARE","F","S94T96",68.4144,"e",51.8881,"e",3.1841,"e",5.7507,"e"
2008,"ARE","F","T97T98",0,"",0,"",0,"",0,""
2008,"ARE","D_MNE","A01T03",129.5448,"e",91.9199,"e",45.1209,"e",14.0559,"e"
2008,"ARE","D_MNE","B05T09",63402.75,"e",43169.1004,"e",49235.4005,"e",5908.7751,"e"
2008,"ARE","D_MNE","C10T12",3463.9395,"e",1505.7718,"e",1159.0877,"e",911.5975,"e"
2008,"ARE","D_MNE","C13T15",1188.273,"e",554.8571,"e",352.0273,"e",314.5664,"e"
2008,"ARE","D_MNE","C16",58.9224,"e",29.0305,"e",5.6709,"e",19.3133,"e"
2008,"ARE","D_MNE","C17T18",714.211,"e",348.6527,"e",347.6463,"e",188.9662,"e"
2008,"ARE","D_MNE","C19",31957.9619,"e",5480.5665,"e",12852.1784,"e",6375.1943,"e"
2008,"ARE","D_MNE","C20",4332.5653,"e",2014.2941,"e",4067.8981,"e",1029.7136,"e"
2008,"ARE","D_MNE","C21",1325.5424,"e",976.4675,"e",51.4458,"e",120.5468,"e"
2008,"ARE","D_MNE","C22",569.1566,"e",261.4042,"e",453.8209,"e",206.8232,"e"
2008,"ARE","D_MNE","C23",1225.4488,"e",644.3304,"e",892.5258,"e",274.4669,"e"
2008,"ARE","D_MNE","C24",4669.3252,"e",1601.4146,"e",4070.0459,"e",2122.6783,"e"
2008,"ARE","D_MNE","C25",455.9559,"e",209.139,"e",132.8986,"e",211.6339,"e"
2008,"ARE","D_MNE","C26",3749.4586,"e",1842.9123,"e",54.4829,"e",1106.3407,"e"
2008,"ARE","D_MNE","C27",1345.7076,"e",595.0188,"e",145.0351,"e",612.9998,"e"
2008,"ARE","D_MNE","C28",173.8524,"e",106.5975,"e",15.2485,"e",51.2635,"e"
2008,"ARE","D_MNE","C29",1407.9469,"e",522.1265,"e",57.7222,"e",613.3452,"e"
2008,"ARE","D_MNE","C30",1277.5436,"e",609.8479,"e",21.4316,"e",490.3818,"e"
2008,"ARE","D_MNE","C31T33",976.8468,"e",420.9537,"e",560.7685,"e",430.3045,"e"
2008,"ARE","D_MNE","D35_E36T39",4437.1219,"e",3128.3454,"e",89.2608,"e",369.1239,"e"
2008,"ARE","D_MNE","F41T43",12093.6756,"e",6035.9412,"e",59.4675,"e",3134.9649,"e"
2008,"ARE","D_MNE","G45T47",10747.5035,"e",7285.39,"e",2454.4513,"e",1188.723,"e"
2008,"ARE","D_MNE","H49",1018.0769,"e",530.6794,"e",274.6683,"e",117.5737,"e"
2008,"ARE","D_MNE","H50",2174.2355,"e",907.5083,"e",692.2509,"e",518.1801,"e"
2008,"ARE","D_MNE","H51",1083.3641,"e",313.8918,"e",197.7099,"e",267.6372,"e"
2008,"ARE","D_MNE","H52",679.6059,"e",460.3405,"e",96.0878,"e",58.6506,"e"
2008,"ARE","D_MNE","H53",634.5812,"e",480.8475,"e",8.5026,"e",32.2997,"e"
2008,"ARE","D_MNE","I55T56",799.5589,"e",482.9602,"e",259.7603,"e",66.4821,"e"
2008,"ARE","D_MNE","J58T60",3082.4064,"e",1778.0535,"e",134.9929,"e",228.1001,"e"
2008,"ARE","D_MNE","J61",4605.3185,"e",2789.5139,"e",159.1243,"e",335.5644,"e"
2008,"ARE","D_MNE","J62T63",1724.6799,"e",1058.0919,"e",24.4768,"e",100.0627,"e"
2008,"ARE","D_MNE","K64T66",4623.2791,"e",2936.1813,"e",223.6801,"e",456.3592,"e"
2008,"ARE","D_MNE","L68",1536.346,"e",1280.5158,"e",51.173,"e",36.1272,"e"
2008,"ARE","D_MNE","M69T75",1992.8389,"e",1348.5329,"e",137.0001,"e",187.1925,"e"
2008,"ARE","D_MNE","N77T82",1360.0085,"e",978.3195,"e",95.1043,"e",139.3838,"e"
2008,"ARE","D_MNE","O84",0,"",0,"",0,"",0,""
2008,"ARE","D_MNE","P85",55.805,"e",33.1906,"e",1.6958,"e",6.8219,"e"
2008,"ARE","D_MNE","Q86T88",71.2566,"e",51.8523,"e",1.9882,"e",5.7677,"e"
2008,"ARE","D_MNE","R90T93",68.1869,"e",43.7295,"e",14.6392,"e",8.569,"e"
2008,"ARE","D_MNE","S94T96",79.3351,"e",55.2006,"e",5.5792,"e",9.421,"e"
2008,"ARE","D_MNE","T97T98",0,"",0,"",0,"",0,""
2008,"ARE","D_OTH","A01T03",4475.5236,"e",3551.9964,"e",1191.3026,"e",337.5448,"e"
2008,"ARE","D_OTH","B05T09",63813.9921,"e",48416.1746,"e",45494.7005,"e",4834.9093,"e"
2008,"ARE","D_OTH","C10T12",4310.5884,"e",2137.8516,"e",1052.5635,"e",859.9278,"e"
2008,"ARE","D_OTH","C13T15",1705.8183,"e",1018.5162,"e",522.8719,"e",362.2346,"e"
2008,"ARE","D_OTH","C16",227.8218,"e",132.2947,"e",14.2706,"e",53.7022,"e"
2008,"ARE","D_OTH","C17T18",559.9785,"e",306.803,"e",195.283,"e",99.1138,"e"
2008,"ARE","D_OTH","C19",46567.9214,"e",8365.2842,"e",11708.5415,"e",6048.0842,"e"
2008,"ARE","D_OTH","C20",1465.018,"e",801.4488,"e",1381.9607,"e",308.1816,"e"
2008,"ARE","D_OTH","C21",452.3527,"e",340.5187,"e",12.9366,"e",30.3808,"e"
2008,"ARE","D_OTH","C22",622.5703,"e",349.0077,"e",455.905,"e",178.6176,"e"
2008,"ARE","D_OTH","C23",2277.9261,"e",1374.9531,"e",1442.1498,"e",360.2181,"e"
2008,"ARE","D_OTH","C24",3183.9268,"e",1347.5781,"e",2647.0494,"e",1239.4018,"e"
2008,"ARE","D_OTH","C25",1200.0513,"e",683.0413,"e",285.2719,"e",428.1186,"e"
2008,"ARE","D_OTH","C26",1418.2256,"e",854.5549,"e",27.7891,"e",365.5693,"e"
2008,"ARE","D_OTH","C27",719.5613,"e",411.0188,"e",76.6886,"e",254.0209,"e"
2008,"ARE","D_OTH","C28",105.3189,"e",73.2273,"e",8.8283,"e",24.7356,"e"
2008,"ARE","D_OTH","C29",389.4509,"e",222.8451,"e",11.0637,"e",109.1187,"e"
2008,"ARE","D_OTH","C30",268.0877,"e",121.4602,"e",5.5111,"e",113.1234,"e"
2008,"ARE","D_OTH","C31T33",2344.6357,"e",1327.6906,"e",1102.4507,"e",761.5636,"e"
2008,"ARE","D_OTH","D35_E36T39",7268.736,"e",5335.4529,"e",97.4656,"e",550.9656,"e"
2008,"ARE","D_OTH","F41T43",50533.9874,"e",31086.0489,"e",218.1744,"e",10021.9322,"e"
2008,"ARE","D_OTH","G45T47",22714.9345,"e",17151.271,"e",3950.6477,"e",1831.2943,"e"
2008,"ARE","D_OTH","H49",3044.5611,"e",1898.4849,"e",806.8129,"e",320.0794,"e"
2008,"ARE","D_OTH","H50",1110.019,"e",567.7383,"e",348.1501,"e",247.3565,"e"
2008,"ARE","D_OTH","H51",3454.939,"e",1275.3676,"e",617.9257,"e",829.3412,"e"
2008,"ARE","D_OTH","H52",1729.4207,"e",1326.9623,"e",239.2258,"e",128.2698,"e"
2008,"ARE","D_OTH","H53",690.9027,"e",578.615,"e",9.0943,"e",29.5809,"e"
2008,"ARE","D_OTH","I55T56",7972.3195,"e",5058.7691,"e",2394.667,"e",863.3162,"e"
2008,"ARE","D_OTH","J58T60",1825.1062,"e",1387.0404,"e",80.1832,"e",100.6467,"e"
2008,"ARE","D_OTH","J61",1987.4319,"e",1509.1756,"e",48.1878,"e",112.2461,"e"
2008,"ARE","D_OTH","J62T63",1811.9987,"e",1429.4687,"e",25.6954,"e",76.1407,"e"
2008,"ARE","D_OTH","K64T66",6047.3684,"e",4491.4706,"e",227.7002,"e",418.2528,"e"
2008,"ARE","D_OTH","L68",19864.5529,"e",16682.6342,"e",526.1621,"e",412.3102,"e"
2008,"ARE","D_OTH","M69T75",4887.9331,"e",3508.1692,"e",288.8444,"e",334.9344,"e"
2008,"ARE","D_OTH","N77T82",3340.9863,"e",2437.5291,"e",198.6793,"e",291.2349,"e"
2008,"ARE","D_OTH","O84",23218.8933,"",17505.3256,"",23.6517,"",1813.6508,""
2008,"ARE","D_OTH","P85",5067.4788,"e",3869.1101,"e",129.5897,"e",329.7754,"e"
2008,"ARE","D_OTH","Q86T88",5864.094,"e",4514.5083,"e",109.0095,"e",513.0695,"e"
2008,"ARE","D_OTH","R90T93",944.1514,"e",625.6599,"e",245.8673,"e",93.6326,"e"
2008,"ARE","D_OTH","S94T96",3103.2551,"e",2358.2467,"e",144.0186,"e",259.4456,"e"
2008,"ARE","D_OTH","T97T98",1430.3411,"",1430.3411,"",0,"",0,""
2008,"ARG","F","A01T03",223.4057,"e",99.8677,"e",62.2012,"e",13.064,"e"
2008,"ARG","F","B05T09",5386.2835,"e,a",3020.9203,"e",1576.3402,"e",422.5665,"e"
2008,"ARG","F","C10T12",9291.4833,"e",2828.2014,"e",3403.452,"e",393.5858,"e"
2008,"ARG","F","C13T15",366.4639,"e",142.315,"e",97.6476,"e",46.1616,"e"
2008,"ARG","F","C16",136.0087,"e",59.6628,"e",20.7709,"e",9.6481,"e"
2008,"ARG","F","C17T18",1344.1621,"e",526.5001,"e",135.9075,"e",142.5771,"e"
2008,"ARG","F","C19",1228.3294,"e",211.3828,"e",502.9447,"e",101.1167,"e"
2008,"ARG","F","C20",7032.6224,"e",2544.2092,"e",1210.6522,"e",960.3509,"e"
2008,"ARG","F","C21",5060.1646,"e",1834.5793,"e",475.9804,"e",529.673,"e"
2008,"ARG","F","C22",1375.0486,"e",540.1384,"e",194.4427,"e",210.2366,"e"
2008,"ARG","F","C23",947.3498,"e",467.8944,"e",47.3622,"e",68.9924,"e"
2008,"ARG","F","C24",1800.5872,"e",708.7652,"e",348.5648,"e",205.1786,"e"
2008,"ARG","F","C25",862.8913,"e",360.9766,"e",103.4856,"e",98.4981,"e"
2008,"ARG","F","C26",769.5635,"e",285.4449,"e",94.2173,"e",195.4536,"e"
2008,"ARG","F","C27",838.1191,"e",328.4346,"e",96.4181,"e",146.1151,"e"
2008,"ARG","F","C28",1851.8557,"e",708.1367,"e",233.2941,"e",291.3549,"e"
2008,"ARG","F","C29",13173.2444,"e",2843.02,"e",5162.9071,"e",3259.34,"e"
2008,"ARG","F","C30",186.8021,"e",93.2697,"e",32,"e",26.4016,"e"
2008,"ARG","F","C31T33",451.5198,"e",229.582,"e",49.901,"e",47.7948,"e"
2008,"ARG","F","D35_E36T39",1558.0864,"e",614.264,"e",23.8912,"e",115.2822,"e"
2008,"ARG","F","F41T43",1133.3144,"e",484.1454,"e",0.0099,"e",113.9706,"e"
2008,"ARG","F","G45T47",5406.4944,"e",3890.3327,"e",1133.3842,"e",202.4239,"e"
2008,"ARG","F","H49",336.0574,"e",125.3782,"e",27.1842,"e",39.306,"e"
2008,"ARG","F","H50",30.0469,"e",20.1042,"e",6.4546,"e",3.762,"e"
2008,"ARG","F","H51",92.7273,"e",24.9976,"e",56.7639,"e",21.3033,"e"
2008,"ARG","F","H52",609.2545,"e",284.3269,"e",112.0193,"e",51.0923,"e"
2008,"ARG","F","H53",28.578,"e",14.062,"e",1.8891,"e",3.5604,"e"
2008,"ARG","F","I55T56",461.9306,"e",213.4768,"e",79.1757,"e",18.9934,"e"
2008,"ARG","F","J58T60",242.2956,"e",121.8628,"e",40.7085,"e",21.6977,"e"
2008,"ARG","F","J61",1185.0408,"e",590.897,"e",55.4322,"e",71.5135,"e"
2008,"ARG","F","J62T63",639.0889,"e",317.6193,"e",244.1834,"e",82.7712,"e"
2008,"ARG","F","K64T66",11623.5605,"e,a",7257.7558,"e",139.9111,"e",327.3718,"e"
2008,"ARG","F","L68",214.0637,"e",188.9407,"e",2.9583,"e",2.6594,"e"
2008,"ARG","F","M69T75",1597.0656,"e",1023.2333,"e",263.3456,"e",78.9421,"e"
2008,"ARG","F","N77T82",924.2063,"e,a",645.9172,"e",184.3506,"e",55.6056,"e"
2008,"ARG","F","O84",0,"",0,"",0,"",0,""
