iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
ESP,Spain,2018,-339.50602051275825,-0.33950602051275824,benefits_from_ut,-23269.11250051556
ESP,Spain,2019,-935.556784035638,-0.935556784035638,benefits_from_ut,-23269.11250051556
ESP,Spain,2020,-2593.5090597037906,-2.5935090597037904,benefits_from_ut,-23269.11250051556
ESP,Spain,2021,-8200.248554236112,-8.200248554236111,benefits_from_ut,-23269.11250051556
ESP,Spain,2022,-7062.082026183695,-7.062082026183695,benefits_from_ut,-23269.11250051556
EST,Estonia,2016,-25.616376556426147,-0.025616376556426148,benefits_from_ut,-762.2318140040245
EST,Estonia,2017,-88.76423040500423,-0.08876423040500422,benefits_from_ut,-762.2318140040245
EST,Estonia,2018,-56.52263259757854,-0.056522632597578545,benefits_from_ut,-762.2318140040245
EST,Estonia,2019,-53.18569620943827,-0.05318569620943827,benefits_from_ut,-762.2318140040245
EST,Estonia,2020,-135.33030073976423,-0.13533030073976424,benefits_from_ut,-762.2318140040245
EST,Estonia,2021,-236.2942383535212,-0.2362942383535212,benefits_from_ut,-762.2318140040245
EST,Estonia,2022,-166.51833914229184,-0.16651833914229183,benefits_from_ut,-762.2318140040245
FIN,Finland,2016,192.0409772030239,0.1920409772030239,benefits_from_ut,-2731.072114364572
FIN,Finland,2017,-344.38979055629613,-0.34438979055629615,benefits_from_ut,-2731.072114364572
FIN,Finland,2018,-163.69440863742977,-0.16369440863742976,benefits_from_ut,-2731.072114364572
FIN,Finland,2019,-451.3863258470337,-0.4513863258470337,benefits_from_ut,-2731.072114364572
FIN,Finland,2020,-349.1663768594539,-0.3491663768594539,benefits_from_ut,-2731.072114364572
FIN,Finland,2021,-526.278201332319,-0.526278201332319,benefits_from_ut,-2731.072114364572
FIN,Finland,2022,-1088.1979883350634,-1.0881979883350634,benefits_from_ut,-2731.072114364572
FRA,France,2016,-2484.2263826823064,-2.4842263826823063,benefits_from_ut,-51017.70984609456
FRA,France,2017,-6577.711314227919,-6.577711314227918,benefits_from_ut,-51017.70984609456
FRA,France,2018,-4433.785402545765,-4.433785402545764,benefits_from_ut,-51017.70984609456
FRA,France,2019,-3436.240766365211,-3.436240766365211,benefits_from_ut,-51017.70984609456
FRA,France,2020,-8294.919454810988,-8.294919454810987,benefits_from_ut,-51017.70984609456
FRA,France,2021,-16225.452280278252,-16.22545228027825,benefits_from_ut,-51017.70984609456
FRA,France,2022,-9565.374245184124,-9.565374245184124,benefits_from_ut,-51017.70984609456
GRC,Greece,2016,32.94932589763668,0.03294932589763668,benefits_from_ut,-837.1633359944809
GRC,Greece,2017,129.3578582336395,0.1293578582336395,benefits_from_ut,-837.1633359944809
GRC,Greece,2018,22.275985349801392,0.02227598534980139,benefits_from_ut,-837.1633359944809
GRC,Greece,2019,48.33961945462844,0.04833961945462844,benefits_from_ut,-837.1633359944809
GRC,Greece,2020,-43.845938524486186,-0.043845938524486185,benefits_from_ut,-837.1633359944809
GRC,Greece,2021,-452.6000542493544,-0.4526000542493544,benefits_from_ut,-837.1633359944809
GRC,Greece,2022,-573.6401321563463,-0.5736401321563463,benefits_from_ut,-837.1633359944809
HRV,Croatia,2016,-1.1168685144570618,-0.0011168685144570618,benefits_from_ut,-188.0786703251298
HRV,Croatia,2017,-4.397249541841835,-0.004397249541841835,benefits_from_ut,-188.0786703251298
HRV,Croatia,2018,20.507524427658662,0.02050752442765866,benefits_from_ut,-188.0786703251298
HRV,Croatia,2019,-12.55355814474389,-0.01255355814474389,benefits_from_ut,-188.0786703251298
HRV,Croatia,2020,-49.90566032117641,-0.04990566032117641,benefits_from_ut,-188.0786703251298
HRV,Croatia,2021,-101.8318225136143,-0.10183182251361429,benefits_from_ut,-188.0786703251298
HRV,Croatia,2022,-38.781035716954975,-0.03878103571695497,benefits_from_ut,-188.0786703251298
ITA,Italy,2016,118.29294534095716,0.11829294534095716,benefits_from_ut,-15349.189898840901
ITA,Italy,2017,2020.9246239172155,2.0209246239172156,benefits_from_ut,-15349.189898840901
