iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
FIN,Finland,2021,-5457.5547130352825,-5.457554713035282,benefits_from_ut,-85980.88183948354
FIN,Finland,2022,-2631.0104791691456,-2.6310104791691455,benefits_from_ut,-85980.88183948354
FRA,France,2016,-9715.074671446791,-9.715074671446791,benefits_from_ut,-307422.5375655334
FRA,France,2017,-30676.00245035269,-30.67600245035269,benefits_from_ut,-307422.5375655334
FRA,France,2018,-34638.59354863478,-34.63859354863478,benefits_from_ut,-307422.5375655334
FRA,France,2019,-36869.19271972997,-36.869192719729966,benefits_from_ut,-307422.5375655334
FRA,France,2020,-21748.78425851209,-21.74878425851209,benefits_from_ut,-307422.5375655334
FRA,France,2021,-70902.71103297843,-70.90271103297843,benefits_from_ut,-307422.5375655334
FRA,France,2022,-102872.17888387865,-102.87217888387865,benefits_from_ut,-307422.5375655334
GRC,Greece,2016,-1147.7318925234897,-1.1477318925234896,benefits_from_ut,-6294.90734785375
GRC,Greece,2017,-6295.94287645911,-6.29594287645911,benefits_from_ut,-6294.90734785375
GRC,Greece,2018,-120.09466989767799,-0.12009466989767799,benefits_from_ut,-6294.90734785375
GRC,Greece,2019,133.00514398533528,0.13300514398533528,benefits_from_ut,-6294.90734785375
GRC,Greece,2020,432.6858906222146,0.4326858906222146,benefits_from_ut,-6294.90734785375
GRC,Greece,2021,-1332.4926188957743,-1.3324926188957742,benefits_from_ut,-6294.90734785375
GRC,Greece,2022,2035.663675314752,2.035663675314752,benefits_from_ut,-6294.90734785375
HUN,Hungary,2016,3307.20622759423,3.30720622759423,benefits_from_ut,-38742.689687815655
HUN,Hungary,2017,-16028.019415883517,-16.028019415883517,benefits_from_ut,-38742.689687815655
HUN,Hungary,2018,-7192.381663501361,-7.192381663501361,benefits_from_ut,-38742.689687815655
HUN,Hungary,2019,-2174.693822770895,-2.174693822770895,benefits_from_ut,-38742.689687815655
HUN,Hungary,2020,-853.4817479300305,-0.8534817479300304,benefits_from_ut,-38742.689687815655
HUN,Hungary,2021,-7102.699457229065,-7.102699457229065,benefits_from_ut,-38742.689687815655
HUN,Hungary,2022,-8698.619808095014,-8.698619808095014,benefits_from_ut,-38742.689687815655
ITA,Italy,2016,-16519.561266448407,-16.519561266448406,benefits_from_ut,-47030.10872452195
