wb_income_group,revenue_gain_from_ut,overstated_revenue_musd,revenue_gain_loss_consolidated_musd
low_income,21.08700387801574,10.224444598860588,10.862559279155153
lower_middle_income,89.63099927278203,3.47186731530288,86.15913195747916
upper_middle_income,135.47230121967183,7.901074697588484,127.57122652208336
high_income,175.80371194646997,16.41444310922881,159.38926883724116
investment_hub,-70.59260661669126,15.306719518799541,-85.89932613549078
