iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group
EST,Estonia,2017,-2063.989561258234,-2.063989561258234,benefits_from_ut
EST,Estonia,2018,-1853.156505203028,-1.853156505203028,benefits_from_ut
EST,Estonia,2019,-1791.993857908929,-1.791993857908929,benefits_from_ut
EST,Estonia,2020,-1754.7805578785492,-1.7547805578785491,benefits_from_ut
EST,Estonia,2021,-950.2555082473493,-0.9502555082473493,benefits_from_ut
EST,Estonia,2022,-1257.6723313383493,-1.2576723313383493,benefits_from_ut
FRA,France,2016,-4117.0574229188105,-4.11705742291881,benefits_from_ut
FRA,France,2017,-15324.969046886898,-15.324969046886897,benefits_from_ut
FRA,France,2018,-20302.000009777345,-20.302000009777345,benefits_from_ut
FRA,France,2019,-25670.77175778568,-25.67077175778568,benefits_from_ut
FRA,France,2020,-7758.474479699762,-7.758474479699762,benefits_from_ut
FRA,France,2021,-13789.697237431928,-13.789697237431929,benefits_from_ut
FRA,France,2022,-39017.07266006994,-39.01707266006994,benefits_from_ut
GRC,Greece,2016,-1083.158578875749,-1.0831585788757492,benefits_from_ut
GRC,Greece,2017,-2041.751031801032,-2.041751031801032,benefits_from_ut
GRC,Greece,2018,-428.3670078115873,-0.4283670078115873,benefits_from_ut
GRC,Greece,2019,-2399.642805102518,-2.399642805102518,benefits_from_ut
GRC,Greece,2020,440.3767144980643,0.4403767144980643,benefits_from_ut
GRC,Greece,2021,-75.33178277957848,-0.07533178277957847,benefits_from_ut
GRC,Greece,2022,1596.822388334605,1.5968223883346049,benefits_from_ut
HRV,Croatia,2016,-125.83876752838682,-0.12583876752838682,benefits_from_ut
HRV,Croatia,2017,-1504.9682684723202,-1.5049682684723202,benefits_from_ut
HRV,Croatia,2018,64.27096411166974,0.06427096411166974,benefits_from_ut
HRV,Croatia,2019,-1637.8975548626058,-1.6378975548626058,benefits_from_ut
HRV,Croatia,2020,-724.0756277887359,-0.7240756277887359,benefits_from_ut
HRV,Croatia,2021,-1071.2676452191563,-1.0712676452191563,benefits_from_ut
HRV,Croatia,2022,-506.0456632401526,-0.5060456632401525,benefits_from_ut
HUN,Hungary,2016,-210.41091378530723,-0.21041091378530724,benefits_from_ut
HUN,Hungary,2017,-1119.5722770781642,-1.1195722770781642,benefits_from_ut
HUN,Hungary,2018,-1215.0421322961463,-1.2150421322961462,benefits_from_ut
HUN,Hungary,2019,134.58018880453074,0.13458018880453074,benefits_from_ut
HUN,Hungary,2020,570.8335092034193,0.5708335092034194,benefits_from_ut
HUN,Hungary,2021,-368.0562179294145,-0.3680562179294145,benefits_from_ut
HUN,Hungary,2022,-973.1039674720028,-0.9731039674720028,benefits_from_ut
ITA,Italy,2016,-9016.396659933736,-9.016396659933736,benefits_from_ut
ITA,Italy,2017,-6209.2257931897575,-6.209225793189757,benefits_from_ut
ITA,Italy,2018,-5961.08281625456,-5.96108281625456,benefits_from_ut
ITA,Italy,2019,-5171.905994780335,-5.171905994780335,benefits_from_ut
ITA,Italy,2020,-2748.8598973795906,-2.7488598973795906,benefits_from_ut
ITA,Italy,2021,-9613.377165977709,-9.613377165977708,benefits_from_ut
ITA,Italy,2022,-3412.121751556659,-3.412121751556659,benefits_from_ut
LTU,Lithuania,2016,-308.29639316894384,-0.30829639316894386,benefits_from_ut
LTU,Lithuania,2017,-510.9606288618978,-0.5109606288618979,benefits_from_ut
LTU,Lithuania,2018,-437.96708899496934,-0.43796708899496933,benefits_from_ut
LTU,Lithuania,2019,-381.69519834141175,-0.38169519834141175,benefits_from_ut
LTU,Lithuania,2020,-205.33856944213906,-0.20533856944213907,benefits_from_ut
LTU,Lithuania,2021,-221.55685368808076,-0.22155685368808076,benefits_from_ut
LTU,Lithuania,2022,-144.3827059200211,-0.1443827059200211,benefits_from_ut
LVA,Latvia,2016,-337.83695146209584,-0.33783695146209586,benefits_from_ut
LVA,Latvia,2017,-718.2418306259405,-0.7182418306259405,benefits_from_ut
LVA,Latvia,2018,143.02650056003245,0.14302650056003244,benefits_from_ut
LVA,Latvia,2019,-977.0466078993578,-0.9770466078993578,benefits_from_ut
LVA,Latvia,2020,519.8605658234786,0.5198605658234786,benefits_from_ut
LVA,Latvia,2021,-464.6101102734971,-0.46461011027349713,benefits_from_ut
LVA,Latvia,2022,520.4949468002619,0.5204949468002619,benefits_from_ut
POL,Poland,2016,-4613.781282031491,-4.613781282031491,benefits_from_ut
POL,Poland,2017,-6975.471687944926,-6.975471687944926,benefits_from_ut
POL,Poland,2018,-6845.2529213442685,-6.845252921344269,benefits_from_ut
POL,Poland,2019,-8534.143514183628,-8.534143514183627,benefits_from_ut
POL,Poland,2020,-2627.7267393021834,-2.6277267393021835,benefits_from_ut
POL,Poland,2021,-4198.140179067655,-4.1981401790676545,benefits_from_ut
POL,Poland,2022,-4084.020604200334,-4.084020604200334,benefits_from_ut
ROU,Romania,2016,-1954.3539203174612,-1.9543539203174611,benefits_from_ut
ROU,Romania,2017,-3517.7094381583593,-3.5177094381583593,benefits_from_ut
ROU,Romania,2018,-3405.1228629607626,-3.405122862960763,benefits_from_ut
ROU,Romania,2019,-4304.974698078947,-4.304974698078947,benefits_from_ut
ROU,Romania,2020,-1734.7264058303924,-1.7347264058303924,benefits_from_ut
ROU,Romania,2021,-3538.6684689796057,-3.5386684689796057,benefits_from_ut
ROU,Romania,2022,-1499.6807821191312,-1.4996807821191311,benefits_from_ut
SVN,Slovenia,2016,-101.08319047515732,-0.10108319047515732,benefits_from_ut
SVN,Slovenia,2017,-298.5068696677718,-0.2985068696677718,benefits_from_ut
SVN,Slovenia,2018,-401.3551490457861,-0.4013551490457861,benefits_from_ut
SVN,Slovenia,2019,-231.5919944180339,-0.23159199441803388,benefits_from_ut
SVN,Slovenia,2020,-144.10930100099188,-0.14410930100099187,benefits_from_ut
SVN,Slovenia,2021,-105.50155704645933,-0.10550155704645933,benefits_from_ut
SVN,Slovenia,2022,-174.19209095977777,-0.17419209095977778,benefits_from_ut
AUT,Austria,2016,202.33057557668894,0.20233057557668893,loses_under_ut
AUT,Austria,2017,394.28212825472474,0.39428212825472475,loses_under_ut
AUT,Austria,2018,-513.9821998852931,-0.513982199885293,loses_under_ut
AUT,Austria,2019,2728.395990865766,2.7283959908657662,loses_under_ut
AUT,Austria,2020,2174.3343909736323,2.174334390973632,loses_under_ut
AUT,Austria,2021,8503.401258955035,8.503401258955035,loses_under_ut
AUT,Austria,2022,58.66758496906368,0.058667584969063685,loses_under_ut
BGR,Bulgaria,2016,101.38669044333187,0.10138669044333187,loses_under_ut
BGR,Bulgaria,2017,-459.292743467468,-0.45929274346746796,loses_under_ut
BGR,Bulgaria,2018,-66.73777900931964,-0.06673777900931964,loses_under_ut
BGR,Bulgaria,2019,-61.31778406585869,-0.06131778406585869,loses_under_ut
BGR,Bulgaria,2020,309.71942424265086,0.30971942424265086,loses_under_ut
BGR,Bulgaria,2021,243.1064908283309,0.24310649082833088,loses_under_ut
BGR,Bulgaria,2022,619.5472798751305,0.6195472798751305,loses_under_ut
DNK,Denmark,2016,6614.841050523458,6.614841050523458,loses_under_ut
DNK,Denmark,2017,16440.620146126694,16.440620146126694,loses_under_ut
DNK,Denmark,2018,10108.315799878048,10.108315799878048,loses_under_ut
DNK,Denmark,2019,18318.243134528013,18.318243134528014,loses_under_ut
DNK,Denmark,2020,10431.353406076065,10.431353406076065,loses_under_ut
DNK,Denmark,2021,31111.78764250046,31.111787642500463,loses_under_ut
DNK,Denmark,2022,5200.800275399573,5.2008002753995735,loses_under_ut
FIN,Finland,2016,-551.2915607858638,-0.5512915607858638,loses_under_ut
FIN,Finland,2017,10048.838744528082,10.048838744528082,loses_under_ut
FIN,Finland,2018,5938.206722889784,5.938206722889784,loses_under_ut
FIN,Finland,2019,-1948.7237853263828,-1.9487237853263828,loses_under_ut
FIN,Finland,2020,-1547.1337079852738,-1.5471337079852738,loses_under_ut
FIN,Finland,2021,1181.1801594635353,1.1811801594635354,loses_under_ut
FIN,Finland,2022,4120.561328851281,4.120561328851282,loses_under_ut
IRL,Ireland,2016,-76.45306182614968,-0.07645306182614968,loses_under_ut
IRL,Ireland,2017,11745.494313300358,11.745494313300359,loses_under_ut
IRL,Ireland,2018,-4214.893928168625,-4.2148939281686255,loses_under_ut
IRL,Ireland,2019,6948.48551229374,6.94848551229374,loses_under_ut
IRL,Ireland,2020,38.08883801074626,0.03808883801074626,loses_under_ut
IRL,Ireland,2021,-3880.0996257755314,-3.8800996257755314,loses_under_ut
IRL,Ireland,2022,-2502.135672631892,-2.502135672631892,loses_under_ut
LUX,Luxembourg,2016,3894.442645964942,3.894442645964942,loses_under_ut
LUX,Luxembourg,2017,9161.53719445792,9.161537194457921,loses_under_ut
LUX,Luxembourg,2018,18052.4718783174,18.052471878317398,loses_under_ut
LUX,Luxembourg,2019,22629.583615481348,22.629583615481348,loses_under_ut
LUX,Luxembourg,2020,13082.84103502288,13.08284103502288,loses_under_ut
LUX,Luxembourg,2021,21819.50648064723,21.819506480647227,loses_under_ut
LUX,Luxembourg,2022,10275.754062601396,10.275754062601395,loses_under_ut
MLT,Malta,2016,889.6484769699277,0.8896484769699278,loses_under_ut
MLT,Malta,2017,5789.699851616437,5.789699851616437,loses_under_ut
MLT,Malta,2018,2405.267836236955,2.405267836236955,loses_under_ut
MLT,Malta,2019,3810.4422216544226,3.8104422216544225,loses_under_ut
MLT,Malta,2020,2060.1955180439973,2.0601955180439973,loses_under_ut
MLT,Malta,2021,3963.5274610581446,3.9635274610581446,loses_under_ut
MLT,Malta,2022,2049.57505541555,2.0495750554155503,loses_under_ut
NLD,Netherlands,2016,57128.74417686679,57.12874417686679,loses_under_ut
NLD,Netherlands,2017,12226.46042174117,12.226460421741171,loses_under_ut
NLD,Netherlands,2018,104322.21881593348,104.32221881593348,loses_under_ut
NLD,Netherlands,2019,6147.825768149566,6.147825768149566,loses_under_ut
NLD,Netherlands,2020,17696.561092466694,17.696561092466695,loses_under_ut
NLD,Netherlands,2021,14250.840423731483,14.250840423731482,loses_under_ut
NLD,Netherlands,2022,3231.7132331258936,3.2317132331258938,loses_under_ut
PRT,Portugal,2016,-1098.5160007783172,-1.0985160007783172,loses_under_ut
PRT,Portugal,2017,64.82703731484628,0.06482703731484628,loses_under_ut
PRT,Portugal,2018,1153.2792931866836,1.1532792931866835,loses_under_ut
PRT,Portugal,2019,5554.631351276243,5.554631351276242,loses_under_ut
PRT,Portugal,2020,-1798.68575043072,-1.7986857504307199,loses_under_ut
PRT,Portugal,2021,-1249.5835280148135,-1.2495835280148135,loses_under_ut
PRT,Portugal,2022,151.86254222074308,0.15186254222074308,loses_under_ut
SVK,Slovak Republic,2016,273.50368082217847,0.27350368082217846,loses_under_ut
SVK,Slovak Republic,2017,-766.4702867205058,-0.7664702867205058,loses_under_ut
SVK,Slovak Republic,2018,498.834963808161,0.498834963808161,loses_under_ut
SVK,Slovak Republic,2019,-229.20978698741828,-0.22920978698741828,loses_under_ut
SVK,Slovak Republic,2020,707.9030148725838,0.7079030148725838,loses_under_ut
SVK,Slovak Republic,2021,817.8243160797523,0.8178243160797523,loses_under_ut
SVK,Slovak Republic,2022,890.2812927248158,0.8902812927248158,loses_under_ut
SWE,Sweden,2016,18542.818295512818,18.542818295512816,loses_under_ut
SWE,Sweden,2017,27004.39138932998,27.004391389329978,loses_under_ut
SWE,Sweden,2018,13274.233161664586,13.274233161664586,loses_under_ut
SWE,Sweden,2019,23795.40137424516,23.79540137424516,loses_under_ut
SWE,Sweden,2020,16084.901055809736,16.084901055809738,loses_under_ut
SWE,Sweden,2021,5584.885972559915,5.584885972559915,loses_under_ut
SWE,Sweden,2022,-1375.0409430425498,-1.3750409430425499,loses_under_ut
