iso3,year,corruption_index,government_effectiveness_index,political_stability_index,total_population,gdp,gdp_hand,pop_hand,incomeclass,ip_payments_wb,fdi_net_wdi_wb,current_account_balance_wb,ip_receipts_wb,pe_inflows_wb,fdi_inflows_wdi_wb,external_debt_stocks_wb,debt_service_on_external_debt_wb,govt_exp_gdp_wb,total_reserves_wb,number_of_new_businesses_registered_wb,imports_wb,exports_wb,gdp_wb,gdp_pc_wb,gdp_deflator_wb,gnp_wb,gnp_pc_wb,school_enroll_prim_wb,govt_exp_educ_gdp_wb,govt_exp_educ_govtexp_wb,under5_mortality_wb,physicians_per_1000_wb,nurses_per_1000_wb,health_exp_gdp_wb,health_exp_pc_wb,private_health_exp_pctofhealthexp_wb,private_health_exp_pc_wb,hospital_beds_per_1000_wb,pov_hr_190_wb,pov_hr_320_wb,pov_gap_320_wb,pov_gap_550_wb,gini_wb,incsh_first20_wb,incsh_second20_wb,incsh_third20_wb,incsh_fourth20_wb,incsh_fifth20_wb,incsh_first10_wb,pop_wb,cpi,inflation
ABW,1998,,,,84355.0,1665363128.49162,,,H,,-82178770.9497207,-18770949.7206704,,,113463687.150838,,,,222190000.0,,1392737430.1676,1326256983.24022,1665363128.49162,19742.3167386832,73.6622256573217,1659776536.31285,28640.0,,4.76390981674194,22.082389831543,,,,,,,,,,,,,,,,,,,,84355.0,67.6881693768789,1.8694885361554
ABW,1999,,,,86867.0,1722905027.93296,,,H,480446.927374302,-469329608.938547,-435513966.480447,0.0,-22346.3687150838,467541899.441341,,,,219910000.0,,1458100558.65922,1377094972.06704,1722905027.93296,19833.8267458639,75.2754730834044,1680223463.68715,27880.0,97.82877,4.39554023742676,19.2816600799561,,,,,,,,,,,,,,,,,,,,86867.0,69.2317114268757,2.28037198258756
ABW,2000,,,,89101.0,1873184357.5419,,,H,458100.558659218,130558659.217877,207145251.396648,0.0,0.0,-127932960.893855,,,,208010000.0,,1324022346.36872,1393854748.60335,1873184357.5419,21023.1575127316,76.0489907008392,1849162011.17318,30320.0,98.08635,4.71468019485474,21.807710647583,,,,,,,,,,,,,,,,,,,,89101.0,72.0314565915752,4.04402131190514
ABW,2001,,,,90691.0,1896648044.69274,,,H,1564245.81005587,263240223.463687,308759776.536313,0.0,0.0,-266927374.301676,,,,293710614.52514,,1316201117.31844,1346368715.0838,1896648044.69274,20913.2994971137,73.9007400957771,1839385474.86034,31210.0,94.53929,4.73986005783081,21.3231792449951,,,,,,,,,,,,,,,,,,,,90691.0,74.1085587734806,2.8836043031626
ABW,2002,,,,91781.0,1962011173.18436,,,H,3391061.45251397,-338659217.877095,-340251396.648045,0.0,0.0,332513966.480447,,,,339727932.960894,,1346927374.30168,1266480446.92737,1962011173.18436,21377.0951851076,77.1868131868132,1826312849.16201,29780.0,95.31814,4.92364978790283,19.7571506500244,,,,,,,,,,,,,,,,,,,,91781.0,76.5654403862613,3.31524678585428
ABW,2003,,,,92701.0,2044134078.21229,,,H,4217877.09497207,-163016759.776536,-165553072.625698,156424.581005587,0.0,159776536.312849,,,,295220700.0,,1432402234.63687,1282122905.02793,2044134078.21229,22050.8309318377,79.5261899587046,1990837988.82682,31810.0,93.9307,,,,,,,,,,,,,,,,,,,,,,92701.0,79.3649524114213,3.65636507938414
ABW,2004,85.2216720581055,88.059700012207,80.5825271606445,93540.0,2254748603.35196,,,H,4547486.03351955,97541899.4413408,270888268.156425,0.0,0.0,-105698324.022346,,,,295424000.0,,1527932960.89385,1458100558.65922,2254748603.35196,24104.6461765229,81.7666126418152,2180446927.3743,34480.0,94.63489,4.40848016738892,14.9029102325439,,,,,,,,,,,,,,,,,,,,93540.0,81.3721948111764,2.52912946932762
ABW,2005,88.2926864624023,88.2352905273438,96.1165084838867,94483.0,2359776536.31285,,,H,6771959.27880357,198934471.098667,104963491.341427,29713.2392925923,0.0,-207798005.868163,,,,273513400.0,,1816759776.53631,1606703910.61453,2359776536.31285,24975.6732567007,85.9060402684564,1880837988.82682,28900.0,97.80506,4.68132019042969,18.8882808685303,,,,,,,,,,,,,,,,,,,,94483.0,84.1370484876733,3.39778677828806
ABW,2006,88.2926864624023,87.8048782348633,96.1352691650391,95606.0,2469832402.23464,,,H,10347511.9994435,-233138804.458988,310555693.72256,71831.445994457,0.0,220316139.723839,,,,337819600.0,,1888268156.42458,1595530726.25698,2469832402.23464,25833.445623022,88.9000603257591,2363966480.44693,35760.0,98.6384,,,,,,,,,,,,,,,,,,,,,,95606.0,87.1727337163219,3.60802438784541
ABW,2007,88.3495178222656,87.3786392211914,96.6183547973633,96787.0,2677653631.28492,,,H,9832402.23463687,510558659.217877,258268156.424581,55865.9217877095,0.0,-471005586.592179,,,,372082100.0,,2005586592.17877,1741899441.34078,2677653631.28492,27665.4264651752,93.485469085235,2293016759.77654,33470.0,98.86144,4.81504011154175,20.7926406860352,,,,,,,,,,,,,,,,,,,,96787.0,91.8735825241023,5.39256784475512
ABW,2008,87.3786392211914,86.4077682495117,96.1538467407227,97996.0,2843016759.77654,,,H,11955307.2625698,-16089385.4748603,111731.843575411,55865.9217877095,0.0,18882681.5642458,,,,604898900.0,,2092178770.94972,1863128491.62011,2843016759.77654,29011.5592450359,97.4717487071442,2726368715.0838,38420.0,99.05832,4.9992299079895,19.028829574585,,,,,,,,,,,,,,,,,,,,97996.0,100.101768678965,8.9559870517779
ABW,2009,83.2535858154297,89.9521560668945,88.6255950927734,99212.0,2553631284.9162,,,H,13184357.5418994,12122905.027933,171675977.653631,0.0,0.0,-10614525.1396648,,,,578220110.0,,1906145251.39665,1606703910.61453,2553631284.9162,25739.1372506975,99.1325092170896,2464860335.19553,33950.0,95.89151,5.9247899055481,21.5635509490967,,,,,,,,,,,,,,,,,,,,99212.0,97.9641667608969,-2.13542872046934
ABW,2010,83.3333358764648,85.6459350585938,88.1516571044922,100341.0,2453631284.9162,,,H,14748603.3519553,-184022346.368715,-460111731.843575,0.0,0.0,186759776.536313,,,,568163690.0,,1846368715.0838,1477653631.28492,2453631284.9162,24452.9283634427,97.9264214046823,2313407821.22905,32270.0,98.91975,6.92926979064941,22.1767807006836,,,,,,,,,,,,,,,,,,,,100341.0,100.0,2.07814071860782
ABW,2011,82.9383850097656,85.3080596923828,93.8388595581055,101288.0,2637988826.81564,,,H,10558659.2178771,-485027932.960894,-260558659.217877,0.0,0.0,488156424.581006,,,,536675980.0,,2234078212.2905,1839664804.46927,2637988826.81564,26044.4359333351,101.855047454702,2391955307.26257,32440.0,,6.11913013458252,21.7505397796631,,,,,,,,,,,,,,,,,,,,101288.0,104.316297421952,4.31629742195207
ABW,2012,82.4644546508789,85.7819900512695,93.3649291992188,102112.0,2615083798.88268,,,H,9720670.39106145,317486033.519553,90837988.8268156,0.0,0.0,-314692737.430168,,,,602222300.0,,2184916201.11732,1911731843.57542,2615083798.88268,25609.9557239373,102.027027027027,2498994413.40782,33240.0,,6.54905986785889,20.6340808868408,,,,,,,,,,,,,,,,,,,,102112.0,104.970852972298,0.627471992893334
ABW,2013,82.4644546508789,85.3080596923828,94.7867279052734,102880.0,2727932960.89385,,,H,8645172.62569832,-221951574.301676,-331240424.581006,,,226371388.826816,,,,532720670.0,,2327932960.89385,2088268156.42458,2727932960.89385,26515.678080228,100.0,2563575418.99441,34710.0,,6.44295978546143,21.8776302337646,,,,,,,,,,,,,,,,,,,,102880.0,102.480875854163,-2.37206524252253
ABW,2014,81.7307662963867,75.4807662963867,92.3809509277344,103594.0,2791061452.51397,,,H,10903194.972067,-241753769.273743,-135498655.865922,,,250618094.972067,,,,559751000.0,,2361452513.96648,2184357541.89944,2791061452.51397,26942.3079764655,102.335108562065,2688324022.34637,35490.0,99.23471,5.85128021240234,19.6179790496826,,,,,,,,,,,,,,,,,,,,103594.0,102.91277219904,0.42144091888116
ABW,2015,88.9423065185547,76.4423065185547,93.3333358764648,104257.0,2963128491.62011,,,H,13810224.5810056,39290644.1340782,110690101.675978,,,-28775856.424581,,,,709800560.0,,2162569832.40223,2158659217.87709,2963128491.62011,28421.3864931862,104.925816023739,2838379888.26816,35770.0,,5.88826990127563,23.201379776001,,,,,,,,,,,,,,,,,,,,104257.0,103.401364578457,0.474763597342612
ABW,2016,88.9423065185547,77.4038467407227,94.2857131958008,104874.0,2983798882.68156,,,H,,-27970016.7350676,135986923.915091,,,27551267.6251579,,,,807960890.0,,2101117318.43575,2143016759.77654,2983798882.68156,28451.2737445083,103.467648198373,2848547486.03352,35880.0,,5.4913501739502,21.8537502288818,,,,,,,,,,,,,,,,,,,,104874.0,102.438495220917,-0.931195987079616
ABW,2017,87.9807662963867,78.8461532592773,95.7142868041992,105439.0,3092178770.94972,,,H,,-79282922.0310637,29520988.7180572,,,162463551.517038,,,,777461452.513966,,2203351955.30726,2243575418.99441,3092178770.94972,29326.7080582111,101.652892561983,2921620111.73184,36720.0,,,,,,,,,,,,,,,,,,,,,,,105439.0,101.385138831048,-1.02828178762002
ABW,2018,87.5,80.7692337036133,95.7547149658203,105962.0,3202234636.87151,,,H,16533453.287263,-105550685.706589,-14737534.2612582,932986.795265326,2793.31284916201,135921173.407329,,,,852082680.0,,2389944134.07821,2363128491.62011,3202234636.87151,30220.5945232395,100.012383923876,2987486033.51955,38880.0,,,,,,,,,,,,,,,,,,,,,,,105962.0,105.061405952227,3.62604141352956
ABW,2019,85.5769195556641,80.7692337036133,95.7547149658203,106442.0,3368970253.05286,,,H,16848539.3339724,134984404.01532,84796821.7557428,1750298.46454458,80031.6955307263,-75226540.6843182,,,,830000000.0,,2425195485.90897,2460174357.5419,3368970253.05286,31650.7605367511,104.555919978746,3215655666.91838,40570.0,,,,,,,,,,,,,,,,,,,,,,,106442.0,109.534355432857,4.25746204335428
ABW,2020,86.0576934814453,85.0961532592773,96.698112487793,106585.0,2610038937.56355,,,H,10210598.3145219,-141023762.02536,-316455499.952177,153605.366917103,-40964.469273743,161066979.086053,,,,1023468720.0,,1694640361.19218,1347955008.01117,2610038937.56355,24487.8635601966,99.4983504176193,2541919139.36196,34060.0,,,,,,,,,,,,,,,,,,,,,,,106585.0,,
ABW,2021,79.3269195556641,84.1346130371094,97.1698150634766,106537.0,3126019399.06492,,,H,12319999.116496,-138400826.424611,79257066.7080489,700088.484163462,-323625.426855903,133545121.178455,,,,1330950300.0,,2133552214.74096,2154231632.83799,3126019399.06492,29342.1008575886,101.703250941544,3033186790.617,41430.0,,,,,,,,,,,,,,,,,,,,,,,106537.0,,
ABW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1998,8.02138996124268,0.0,0.531914889812469,18493132.0,,,,L,,,,,,-10000.0,,,,,,,,,,,,,,,,137.3,,,,,,,,,,,,,,,,,,,18493132.0,,
AFG,1999,,,,19262847.0,,,,L,,,,,,6040000.0,,,,,,,,,,,,,,,,133.3,,,,,,,,,,,,,,,,,,,19262847.0,,
AFG,2000,4.78723382949829,0.0,0.52910053730011,19542982.0,,,,L,,,,,,170000.0,,,,,,,,,,,,,,,,129.3,,,,,,,0.3,,,,,,,,,,,,19542982.0,,
AFG,2001,,,,19688632.0,,,,L,,,,,,680000.0,,,,,,,,,,,,,,,,125.3,0.1899,,,,,,0.39,,,,,,,,,,,,19688632.0,,
AFG,2002,4.7619047164917,2.16216206550598,1.58730161190033,21000256.0,3854235264.37171,,,L,,,,,,50000000.0,,,,,,,,3854235264.37171,183.532775237202,40.3194430720812,,,,,,121.2,,,9.44338989,15.80316353,85.37561035,13.49204723,0.39,,,,,,,,,,,,21000256.0,,
AFG,2003,4.7619047164917,11.3513517379761,2.01005029678345,22645130.0,4539500884.0479,,,L,,,,,,57799999.9,,,,,,,,4539500884.0479,200.462566743838,45.0187702075513,,,,,,117.0,,,8.94125843,17.03574371,86.06919098,14.66252735,0.39,,,,,,,,,,,,22645130.0,,
AFG,2004,6.40394067764282,18.9054718017578,1.94174754619598,23553551.0,5220823684.66085,,,L,,,,,,186900000.0,,,,,,,,5220823684.66085,221.657604182947,50.0930303108139,,,,,,112.8,,,9.80847359,20.4127636,84.52759552,17.25441753,0.39,,,,,,,,,,,,23553551.0,63.5233948093157,
AFG,2005,1.46341466903687,9.80392169952393,2.42718458175659,24411191.0,6226199249.32211,,,L,,,,,,271000000.0,,,,,,,,6226199249.32211,255.05511997846,55.5595692749382,,,,2.5699999332428,15.0799999237061,108.6,,0.582,9.94828987,23.89050102,78.97008514,18.86634996,0.42,,,,,,,,,,,,24411191.0,71.5821433759539,12.6862687216715
AFG,2006,1.95121955871582,3.90243911743164,1.44927537441254,25442944.0,6971379033.26327,,,L,,,,,,238000000.0,979344507.8,10894252.3,20.5781737687622,,,,,6971379033.26327,274.000486471348,59.5597200800181,,,,2.90000009536743,12.8800001144409,104.3,0.1596,0.44,10.62276554,27.83657074,76.82497406,21.38543832,0.42,,,,,,,,,,,,25442944.0,76.4387030058668,6.78459655001657
AFG,2007,0.970873773097992,4.36893224716187,1.44927537441254,25903301.0,9715761649.79443,,,L,,,,,,188690000.0,2023034713.1,6154687.8,24.2432588226125,,,,,9715761649.79443,375.078128065393,72.9771886129218,,,,2.84999990463257,12.3599996566772,100.0,0.1743,0.4956,9.90467453,31.27183914,78.16999054,24.44519073,0.42,,,,,,,,,,,,25903301.0,83.0740187275294,8.68057078513406
AFG,2008,0.485436886548996,3.39805817604065,0.480769217014313,26427199.0,10249767311.213,,,L,308406.5,-47951776.133526,-238376258.640059,643174.51,0.0,46033740.0,2143951791.1,8030776.5,50.7192978736512,2430835946.06326,,,,10249767311.213,387.849174300047,74.507001207026,,,,3.50999999046326,16.6499996185303,95.9,0.1744,0.4971,10.25649548,38.10266113,75.40338898,28.73069622,0.42,,,,,,,,,,,,26427199.0,105.021064735005,26.4186641547444
AFG,2009,0.956937789916992,3.34928226470947,0.473933637142181,27385307.0,12154835707.8987,,,L,94761.12,-55860135.4655666,277627586.221436,744281.07,0.0,56107246.5,2480214113.7,10739033.8,44.3178392396772,3501370863.63846,3653.0,,,12154835707.8987,443.845150536332,72.8951134438698,12120176204.6696,1570.0,,3.73000001907349,17.3099994659424,91.8,0.2126,0.6078,9.81848717,41.72274399,72.77924347,30.36549678,0.42,,,,,,,,,,,,27385307.0,97.8679108385313,-6.81116108898995
AFG,2010,0.952380955219269,3.82775115966797,1.42180097103119,28189672.0,15633856787.0425,,,L,27577849.86,-192022479.468454,-577708206.772323,626710.87,0.0,190774431.98,2435844906.0,10431611.1,50.8630045999057,4174367357.95956,4759.0,,,15633856787.0425,554.595200222354,75.6757925409776,15661395678.8993,1770.0,,3.4794499874115,17.0675601959229,87.8,0.2365,,8.56967163,44.99053192,78.9966507,35.54101566,0.43,,,,,,,,,,,,28189672.0,100.0,2.1785375238942
AFG,2011,0.473933637142181,4.7393364906311,1.42180097103119,29249157.0,18190410820.6235,,,L,47084262.04,-51036283.6112608,-2246921171.24519,433679.25,0.0,52173421.0,2485331046.1,10326866.7,59.4847758807514,5268341390.29608,3745.0,,,18190410820.6235,621.912310861592,88.2329391888576,18170576453.7869,1750.0,,3.4620099067688,16.0484294891357,84.0,0.2518,,8.56190681,50.85347366,73.25517273,37.25279732,0.44,,,,,,,,,,,,29249157.0,111.804185808913,11.8041858089129
AFG,2012,1.42180097103119,5.68720388412476,1.89573454856873,30466479.0,20203572959.5023,,,L,10738034.5335198,-65684511.343893,-5150161881.41159,0.0,0.0,56823660.0,2580623924.1,14850800.8,42.3292514484608,5982504170.91045,3557.0,,,20203572959.5023,663.141052810937,94.6754935359563,20235386309.096,1960.0,,3.3199999332428,14.6199998855591,80.3,0.2414,,7.89717579,51.44026184,74.48620605,38.31590145,0.53,,,,,,,,,,,,30466479.0,119.005731346616,6.44121280934118
AFG,2013,0.947867274284363,5.68720388412476,1.42180097103119,31541209.0,20564485419.1684,,,L,10944020.3116408,-47774027.0095906,-5095040596.60647,0.0,0.0,48311346.0,2587774666.5,25088493.4,42.0936844468805,6441933255.85729,3191.0,,,20564485419.1684,651.987861948108,99.2414894906797,20636233966.8638,2070.0,,3.45445990562439,14.1028003692627,76.8,0.2846,0.2495,8.80594063,55.03462982,72.04786682,39.65127422,0.53,,,,,,,,,,,,31541209.0,127.795223073732,7.38577178397857
AFG,2014,5.28846168518066,7.21153831481934,2.85714292526245,32716210.0,20550582746.8448,,,L,107890.10906887,-42994416.2107173,-3232893168.37268,463662.430553814,0.0,42975262.5,2529865267.8,42203307.6,44.5892994893339,6680725917.17282,2466.0,,,20550582746.8448,628.146803888496,99.8041336975721,20548204590.5935,2110.0,,3.69521999359131,14.4659299850464,73.4,0.2983,0.1476,9.52887058,59.00893402,73.05592346,43.1095203,0.5,,,,,,,,,,,,32716210.0,133.768366733582,4.67399603536339
AFG,2015,5.76923084259033,7.21153831481934,0.952380955219269,33753499.0,19998156214.3988,,,L,242475.541833949,-166983554.911685,-4192816422.8282,12809.26,0.0,169146608.0,2596917266.2,56555850.6,37.0225695736427,6231780913.18054,2255.0,,,19998156214.3988,592.476537451681,102.246902748467,20178945326.1251,2150.0,,3.2558000087738,12.5089998245239,70.2,0.285,0.1299,10.10534763,58.90652847,78.3822937,46.17228869,0.5,,,,,,,,,,,,33753499.0,132.883209191418,-0.661709164713696
AFG,2016,3.8461537361145,8.17307662963867,0.952380955219269,34636207.0,18019558181.9602,,,L,36802.95,-79585268.7492387,-2708462935.14897,0.0,0.0,93591315.3,2596050086.4,60167162.6,43.9227656125389,6476337158.7771,2448.0,,,18019558181.9602,520.252064031151,100.0,18199126227.7945,2040.0,,3.5119800567627,13.0909996032715,67.2,0.2782,0.1482,11.81856155,60.18867111,75.97433472,45.72794863,0.5,,,,,,,,,,,,34636207.0,138.708665508891,4.38389195513914
AFG,2017,3.8461537361145,8.17307662963867,0.476190477609634,35643418.0,18896352021.94,,,L,180660.399927953,-40273161.0002353,-3554897942.49064,0.0,0.0,51533896.765,2751986638.9,63637789.7,39.2201099807684,7185835046.00596,3022.0,,,18896352021.94,530.149830802984,102.403656188443,19145017023.3571,2120.0,,3.37331008911133,12.0332002639771,64.6,0.2409,0.1755,12.62081718,65.70602417,75.48404694,49.59757036,0.39,,,,,,,,,,,,35643418.0,145.610741438593,4.9759515055383
AFG,2018,4.807692527771,7.692307472229,0.471698105335236,36686784.0,18418848299.5825,,,L,2402430.87491251,-80631404.0721353,-3896837603.93392,0.0,0.0,119435105.715177,2678760424.2,63291845.8,,7305675819.84186,4274.0,,,18418848299.5825,502.056770622973,104.524792865653,18610257350.0941,2130.0,,3.19979000091553,11.6960601806641,62.2,0.2966,0.4461,14.12674332,69.99860382,76.319664,53.42270666,,,,,,,,,,,,,36686784.0,146.522481857209,0.626149149168811
AFG,2019,6.25,7.21153831481934,0.943396210670471,37769499.0,18904490262.913,,,L,4778790.72133592,2916492.92940283,-3791935256.04003,5555.67146925886,0.0,23404553.647249,2661685956.5,55563662.9,,7426979265.63529,,,,18904490262.913,500.522664145294,111.341356165496,19205014964.7728,2200.0,,3.21377992630005,11.3437700271606,59.9,0.2125,,13.24220181,65.80603027,79.39915466,52.24943995,,,,,,,,,,,,,37769499.0,149.895975208032,2.30237251516844
AFG,2020,4.807692527771,5.28846168518066,0.471698105335236,38972230.0,20143442150.971,,,L,6111813.8157338,24258330.1122418,-3136733353.20761,335.19545813078,0.0,12970147.9832,3040072312.4,45887311.7,,8419488003.81955,,,,20143442150.971,516.866552182696,120.0501064192,20332384124.9184,2100.0,,2.86085939407349,10.2538604736328,57.8,0.2538,,,,,,,,,,,,,,,,,,38972230.0,,
AFG,2021,12.5,5.76923084259033,1.41509437561035,40099462.0,14786861638.4535,,,L,,,,,,20600976.1,3530754339.6,26106304.5,,,,,,14786861638.4535,368.754614175459,120.679789063994,14910923351.9261,1680.0,,,10.8801097869873,55.7,,,,,,,,,,,,,,,,,,,40099462.0,,
AFG,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1998,7.48663091659546,15.8469944000244,1.06382977962494,15366864.0,6506229607.29432,,,L,1170000.0,-1113970000.0,-1867130000.0,9480000.0,,1113970000.0,10784076259.7,1532043553.4,,202442614.084957,,,,6506229607.29432,423.393452775682,0.479088428283886,5537462252.37138,2810.0,45.34669,2.56712007522583,6.11467981338501,214.6,,,,,,,,,,,,,,,,,,,15366864.0,0.19658330514343,107.284821528298
AGO,1999,,,,15870753.0,6152922942.98032,,,L,1660000.0,-2471460000.0,-1710410000.0,2790000.0,,2471460000.0,10673241870.4,1442655895.2,19.6524460019801,491400189.57731,,,,6152922942.98032,387.689414798423,3.15001174865776,4780892936.47718,2620.0,,,,210.3,,,,,,,,,,,,,,,,,,,15870753.0,0.684495013337208,248.195902412868
AGO,2000,8.51063823699951,12.021858215332,1.58730161190033,16394062.0,9129594818.60749,,,L,5630000.0,-878620000.0,795650000.0,15750000.0,,878620000.0,9763465564.4,1720893709.4,21.8300194095745,1198212373.02401,,5738980003.82281,8187952996.90344,9129594818.60749,556.88424373456,16.3176590936026,7448734815.41876,2780.0,,2.60753011703491,5.2550802230835,205.1,,,1.90859938,12.99896717,41.27677536,5.36555508,,21.4,39.5,17.7,35.1,52.0,3.2,7.8,12.7,20.2,56.1,1.0,16394062.0,2.90908239295018,324.996871601321
AGO,2001,,,,16941587.0,8936063723.20121,,,L,430000.0,-2145470000.0,-1430930000.0,4420000.0,,2145470000.0,8776917205.0,2239066883.9,29.0157756429379,731866198.100655,,6697298360.22468,6736804052.06298,8936063723.20121,527.463201835885,33.6718363717297,7375076435.20009,2890.0,,,,198.9,,,4.48351622,28.91812134,52.92855453,15.30594303,,,,,,,,,,,,,16941587.0,7.34720823610931,152.561022469299
AGO,2002,7.93650770187378,9.72972965240479,9.5238094329834,17516139.0,15285594828.418,,,L,0.0,-1643393000.0,-150093385.26,0.0,0.0,1743504000.0,9119036718.7,1450100926.4,21.1229588884631,375545950.307129,,7370193566.76514,8725781181.80022,15285594828.418,872.657771693749,100.0,13650938445.0336,3360.0,,,,191.9,,,3.32946134,29.04936409,59.41811371,17.26058421,,,,,,,,,,,,,17516139.0,15.3481296293837,108.897436089429
AGO,2003,5.29100513458252,11.8918914794922,19.5979900360107,18124342.0,17812704825.1957,,,L,0.0,-3481071780.0,-719558880.5,0.0,0.0,3576971780.0,9114598189.4,1488737668.4,25.9032762953933,634199422.3308,,8831519590.16866,9676099739.56623,17812704825.1957,982.805600622396,193.926566906731,16086223836.3248,3450.0,,,,184.2,,,3.54797316,34.87518692,57.65277863,20.1065134,,,,,,,,,,,,,18124342.0,30.4236985252629,98.2241436573305
AGO,2004,5.9113302230835,4.97512435913086,16.5048542022705,18771125.0,23552047248.4301,,,LM,2495000.0,-1413991820.0,681237662.030001,226800000.0,0.0,2197227820.0,9801188917.7,1885180263.9,16.1454402407842,1379588147.35472,,10645428494.1358,13749769575.3243,23552047248.4301,1254.69556291539,258.782582133226,21068458073.4821,3760.0,,,,175.5,0.0621,0.9854,3.96720099,49.81074142,55.55617142,27.67294055,,,,,,,,,,,,,18771125.0,43.6708178150299,43.5421067519686
AGO,2005,6.34146356582642,12.7450981140137,21.3592224121094,19450959.0,36970918699.2523,,,LM,3378446.38,1523198987.12,5137882651.4822,49430571.11,0.0,-1303836930.0,12238371900.2,2614479250.7,20.8255646807053,3196850749.33725,,15181994765.8936,24225663183.7639,36970918699.2523,1900.72472515377,368.439758532296,32940067469.7192,4290.0,,2.12011003494263,7.99235010147095,166.2,,,2.85219693,54.26077652,52.12799835,28.28505574,0.8,,,,,,,,,,,,19450959.0,53.6948050312199,22.953513851394
AGO,2006,7.80487823486328,5.36585378646851,28.019323348999,20162340.0,52381006892.038,,,LM,1366548.48,228299945.92,10689818935.61,1339588441.64,0.0,-37714860.0,9905180985.8,4429036868.6,19.0326436506387,8149079645.64961,,16320505275.1029,33245105956.2189,52381006892.038,2597.96268151603,431.500673863193,46203157420.6682,4710.0,,2.28146004676819,7.45479011535645,156.8,,,2.68553662,69.81230164,40.36954498,28.18290892,,,,,,,,,,,,,20162340.0,60.8390116952927,13.3052101780031
AGO,2007,5.33980560302734,10.1941747665405,24.1545886993408,20909684.0,65266452081.386,,,LM,1173129.46,1805123607.46,10581250704.88,12021694.12,0.0,-893342152.0,11941803690.9,4495341012.8,20.8230172371605,11196800894.0338,,26207276865.8555,44319695565.281,65266452081.386,3121.35047480325,450.091587891221,57667405227.2244,5330.0,,2.92000007629395,9.27999973297119,147.1,,,2.97438812,92.86030579,39.40856934,36.59491984,,,,,,,,,,,,,20909684.0,68.2927016592819,12.2514974459487
AGO,2008,4.36893224716187,14.0776700973511,31.25,21691522.0,88538610805.3214,,,LM,470000.0,890672963.88,7194246953.019,12000000.0,0.0,1678971010.0,15596027678.7,1634736351.4,22.3855333293293,17869411576.4837,,43286243193.0314,64168383679.8013,88538610805.3214,4081.71500392279,537.255305596086,74821118401.9383,5570.0,75.37373,2.69000005722046,7.40999984741211,137.5,,,3.32290483,135.6058197,33.1567688,44.96250606,,14.6,37.7,13.2,32.8,42.7,5.4,9.6,14.5,21.9,48.5,2.1,21691522.0,76.8127824283574,12.4758291326398
AGO,2009,2.87081336975098,19.1387557983398,32.7014236450195,22507674.0,70307166934.3311,,,LM,20000.0,-2198545055.42,-7571651745.69,,,2205298180.0,20277281252.9,4031638044.5,25.5005028381804,13664098153.6474,,44777809152.3569,41310593206.4512,70307166934.3311,3123.69758573592,447.199817555747,63484003235.9237,5820.0,74.65254,3.21000003814697,9.42000007629395,128.5,0.1313,1.3144,3.84260869,119.99628448,28.49826241,34.19685646,,,,,,,,,,,,,22507674.0,87.3593955494137,13.7302839288409
AGO,2010,3.80952382087708,10.5263156890869,37.9146919250488,23364185.0,81699526880.8079,,,LM,6378100.0,4567640566.41,7505954235.08,,,-3227211182.45,26795572704.5,2961607175.2,25.6491757416689,19678661657.2159,,34788093520.6008,50280434505.8769,81699526880.8079,3496.78479608032,588.909283913673,73815311613.6971,5950.0,75.80242,3.42131996154785,8.68476963043213,120.0,,,2.69510007,96.69701385,34.6372757,33.49321036,,,,,,,,,,,,,23364185.0,100.0,14.4696564932576
AGO,2011,3.3175356388092,9.00473976135254,34.5971565246582,24259111.0,109436566876.419,,,UM,3185000.0,5116413413.75765,13084636207.4109,,,-3023770965.83688,34679553283.4,3921535532.4,26.671321487158,27039761554.085,,43022314719.6695,66395107686.3433,109436566876.419,4511.15322719034,776.029760795296,99943407585.4623,6120.0,78.02393,3.02999997138977,8.9399995803833,112.2,,,2.64560795,122.10723114,32.38171387,39.54041479,,,,,,,,,,,,,24259111.0,113.482467921851,13.4824679218512
AGO,2012,4.7393364906311,17.0616111755371,35.0710906982422,25188292.0,124998210652.243,,,UM,224315044.600047,2351103731.49811,13841185161.0098,16332320.86,0.0,-1464627990.88284,37165323895.3,6055007325.4,23.4498300606546,31161778888.6797,,44824316724.7779,69924162329.6285,124998210652.243,4962.55207190082,832.352697502695,114825042772.569,6790.0,,3.08190989494324,8.37042999267578,104.9,,,2.39574957,122.18558502,32.57001877,39.79586768,,,,,,,,,,,,,25188292.0,125.146088077866,10.2779049218839
AGO,2013,4.7393364906311,9.47867298126221,35.0710906982422,26147002.0,133401582620.494,,,UM,212220137.27,8041583616.63461,8145070111.69022,18843635.45,0.0,-7120017424.4614,44350760779.1,5868273621.8,28.2092373749944,31500815461.6599,,48111076624.7539,67697415578.9142,133401582620.494,5101.98387641128,856.026842520087,123741138170.432,7090.0,,4.4389500617981,8.82697010040283,98.3,,,2.73282766,143.60687256,35.40423965,50.84291953,,,,,,,,,,,,,26147002.0,136.131179284704,8.77781429332618
