year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2021,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,201161.66310512845,47494.4824188191,17155.755066161546,30338.727352657545,245453.7200778043,12.36026381797788
2022,disaggregated,double_weighted_sales,average,loss_cit_gain_etr,226,152898.5616144998,35178.87772349873,11486.126046301062,23692.751677197677,292312.90247684915,8.105270576988682
2016,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,140760.4413733923,26983.38321768717,10361.521476310269,16621.86174137689,112287.8509069035,14.802903080902205
2017,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,315032.3612838422,60084.178268478616,25618.011502143305,34466.166766335315,202674.81390524496,17.00564865570767
2018,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,297007.6943661431,56619.85237906194,22507.932603402256,34111.919775659684,227695.51879145455,14.98137510861716
2019,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,345534.23802372575,61273.662050317726,28868.87597741061,32404.78607290711,225264.15432412652,14.385238596941054
2020,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,138469.53523719538,21799.18807079184,10783.080702231731,11016.107368560104,213065.8744057536,5.170282382988041
2021,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,201161.66310512845,30995.601333947237,17155.755066161546,13839.846267785691,245453.7200778043,5.638474847070444
2022,disaggregated,double_weighted_sales,average,loss_etr_gain_etr,226,152898.5616144998,23779.54397029299,11486.126046301062,12293.41792399193,292312.90247684915,4.205568012847313
2016,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,142460.29855197947,40595.44214265948,30390.043636429386,10205.398506230104,112287.8509069035,9.088604353725922
2017,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,318374.08278574573,92813.95585098918,61806.725909419,31007.2299415702,202674.81390524496,15.299005014045196
2018,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,323963.1908986313,85519.19397485713,67326.74773711002,18192.44623774712,227695.51879145455,7.989813033786364
2019,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,368787.1658323226,97341.24784391392,72283.24238057408,25058.005463339818,225264.15432412652,11.123831724813405
2020,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,164398.75095188722,39659.3527664517,30996.64502517796,8662.707741273753,213065.8744057536,4.065741529672114
2021,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,233926.8841120772,57075.111992894905,46076.74121375468,10998.37077914022,245453.7200778043,4.480832792289291
2022,disaggregated,employees_payroll,average,loss_cit_gain_cit,226,189667.73692109343,43635.76347739167,32714.785516379307,10920.977961012364,292312.90247684915,3.7360574468235432
2016,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,142460.29855197947,40595.44214265948,10368.333003808128,30227.109138851352,112287.8509069035,26.91930506703907
2017,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,318374.08278574573,92813.95585098918,24979.18282486913,67834.77302612008,202674.81390524496,33.469759620864565
2018,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,323963.1908986313,85519.19397485713,24192.259450035715,61326.93452482142,227695.51879145455,26.93374680816205
2019,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,368787.1658323226,97341.24784391392,30390.501376551587,66950.74646736233,225264.15432412652,29.720994300330936
2020,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,164398.75095188722,39659.3527664517,12826.921957147966,26832.43080930374,213065.8744057536,12.593490573814368
2021,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,233926.8841120772,57075.111992894905,19458.943985580547,37616.16800731436,245453.7200778043,15.325157017539082
2022,disaggregated,employees_payroll,average,loss_cit_gain_etr,226,189667.73692109343,43635.76347739167,14178.090171849308,29457.673305542365,292312.90247684915,10.077445455174658
