iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
SVN,Slovenia,2022,-339.37731545274164,-0.33937731545274163,benefits_from_ut,-3246.9054830243913
AUT,Austria,2016,-556.6091110661769,-0.5566091110661768,loses_under_ut,2949.3854086269203
AUT,Austria,2017,-2047.2302801335877,-2.0472302801335878,loses_under_ut,2949.3854086269203
AUT,Austria,2018,-3675.594426963061,-3.6755944269630607,loses_under_ut,2949.3854086269203
AUT,Austria,2019,-134.93380766088103,-0.13493380766088103,loses_under_ut,2949.3854086269203
AUT,Austria,2020,1373.3258694313313,1.3733258694313313,loses_under_ut,2949.3854086269203
AUT,Austria,2021,7308.397901379827,7.308397901379827,loses_under_ut,2949.3854086269203
AUT,Austria,2022,682.0292636394679,0.6820292636394679,loses_under_ut,2949.3854086269203
DNK,Denmark,2016,9874.706151276856,9.874706151276856,loses_under_ut,136174.59688402366
DNK,Denmark,2017,21246.832611122038,21.246832611122038,loses_under_ut,136174.59688402366
DNK,Denmark,2018,15096.783375324198,15.096783375324197,loses_under_ut,136174.59688402366
DNK,Denmark,2019,27948.38432816518,27.94838432816518,loses_under_ut,136174.59688402366
DNK,Denmark,2020,17159.697775701745,17.159697775701744,loses_under_ut,136174.59688402366
DNK,Denmark,2021,34940.69396575108,34.94069396575108,loses_under_ut,136174.59688402366
DNK,Denmark,2022,9907.49867668255,9.90749867668255,loses_under_ut,136174.59688402366
FIN,Finland,2016,-707.3010410448272,-0.7073010410448273,loses_under_ut,9642.648292860958
FIN,Finland,2017,9336.1821065672,9.336182106567199,loses_under_ut,9642.648292860958
FIN,Finland,2018,4746.098327282447,4.746098327282447,loses_under_ut,9642.648292860958
FIN,Finland,2019,-2328.6899250855995,-2.3286899250855995,loses_under_ut,9642.648292860958
FIN,Finland,2020,-2336.288816638507,-2.3362888166385067,loses_under_ut,9642.648292860958
FIN,Finland,2021,-1203.652155983607,-1.2036521559836069,loses_under_ut,9642.648292860958
FIN,Finland,2022,2136.2997977638543,2.1362997977638543,loses_under_ut,9642.648292860958
IRL,Ireland,2016,3113.6563975673744,3.1136563975673743,loses_under_ut,28692.649108473164
IRL,Ireland,2017,16088.780219871076,16.088780219871076,loses_under_ut,28692.649108473164
IRL,Ireland,2018,1697.069360559697,1.6970693605596971,loses_under_ut,28692.649108473164
IRL,Ireland,2019,8161.581577827186,8.161581577827187,loses_under_ut,28692.649108473164
IRL,Ireland,2020,1310.5935965697226,1.3105935965697226,loses_under_ut,28692.649108473164
IRL,Ireland,2021,-250.3167509458599,-0.25031675094585987,loses_under_ut,28692.649108473164
IRL,Ireland,2022,-1428.7152929760323,-1.4287152929760323,loses_under_ut,28692.649108473164
LUX,Luxembourg,2016,5752.744063343991,5.752744063343991,loses_under_ut,115136.69651362277
LUX,Luxembourg,2017,12673.155742023197,12.673155742023196,loses_under_ut,115136.69651362277
LUX,Luxembourg,2018,22231.24456698637,22.23124456698637,loses_under_ut,115136.69651362277
LUX,Luxembourg,2019,25445.885233143894,25.445885233143894,loses_under_ut,115136.69651362277
LUX,Luxembourg,2020,13940.007579969557,13.940007579969556,loses_under_ut,115136.69651362277
LUX,Luxembourg,2021,24071.950529908187,24.071950529908186,loses_under_ut,115136.69651362277
LUX,Luxembourg,2022,11021.70879824757,11.02170879824757,loses_under_ut,115136.69651362277
LVA,Latvia,2016,288.10065729139114,0.28810065729139117,loses_under_ut,2803.612619360476
LVA,Latvia,2017,-95.05198046098769,-0.09505198046098769,loses_under_ut,2803.612619360476
LVA,Latvia,2018,597.127429948571,0.597127429948571,loses_under_ut,2803.612619360476
LVA,Latvia,2019,-563.376494826754,-0.563376494826754,loses_under_ut,2803.612619360476
LVA,Latvia,2020,1352.862617554029,1.352862617554029,loses_under_ut,2803.612619360476
LVA,Latvia,2021,234.84338204060907,0.23484338204060906,loses_under_ut,2803.612619360476
LVA,Latvia,2022,989.1070078136174,0.9891070078136174,loses_under_ut,2803.612619360476
MLT,Malta,2016,2234.4685867615312,2.234468586761531,loses_under_ut,33745.196443338566
MLT,Malta,2017,8010.276178737945,8.010276178737945,loses_under_ut,33745.196443338566
MLT,Malta,2018,4573.248700815924,4.573248700815924,loses_under_ut,33745.196443338566
MLT,Malta,2019,6089.372708080522,6.089372708080522,loses_under_ut,33745.196443338566
MLT,Malta,2020,3494.2260340081884,3.4942260340081885,loses_under_ut,33745.196443338566
MLT,Malta,2021,5900.440214321754,5.900440214321754,loses_under_ut,33745.196443338566
MLT,Malta,2022,3443.1640206127036,3.4431640206127034,loses_under_ut,33745.196443338566
NLD,Netherlands,2016,54973.37018838209,54.97337018838209,loses_under_ut,189070.2075700661
NLD,Netherlands,2017,6325.717740062555,6.325717740062555,loses_under_ut,189070.2075700661
NLD,Netherlands,2018,96873.10883414822,96.87310883414823,loses_under_ut,189070.2075700661
NLD,Netherlands,2019,2989.5652052776313,2.989565205277631,loses_under_ut,189070.2075700661
NLD,Netherlands,2020,11855.196082967495,11.855196082967495,loses_under_ut,189070.2075700661
NLD,Netherlands,2021,12325.235377046964,12.325235377046964,loses_under_ut,189070.2075700661
NLD,Netherlands,2022,3728.014142181135,3.728014142181135,loses_under_ut,189070.2075700661
SWE,Sweden,2016,17316.180049483195,17.316180049483194,loses_under_ut,116673.15234223522
SWE,Sweden,2017,29885.531513896258,29.885531513896257,loses_under_ut,116673.15234223522
SWE,Sweden,2018,12586.743490941804,12.586743490941805,loses_under_ut,116673.15234223522
SWE,Sweden,2019,27306.238391561143,27.30623839156114,loses_under_ut,116673.15234223522
SWE,Sweden,2020,19724.469453198602,19.7244694531986,loses_under_ut,116673.15234223522
SWE,Sweden,2021,10190.97821146885,10.190978211468849,loses_under_ut,116673.15234223522
SWE,Sweden,2022,-336.9887683146376,-0.3369887683146376,loses_under_ut,116673.15234223522
