iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,4490.218622057817,1122.5546555144542,0.0047879770625320435,,,29171.45100200293,4335.147969111556,4341.79724611103,0.018518853868204132,0.1486092676299819,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,100.14646434631813,20.029292869263628,8.542995600763963e-05,0.16481104479039396,0.010789891025518191,0.0,0.0,0.0,0.0,0.1503432686517048,0.2,Asia,0.0,0.0,0.0
AGO,Angola,543.9477161651415,163.18431484954246,0.0006960220178380045,0.10343307689977346,0.024008228957631283,0.0,0.0,0.0,0.0,0.414815547790461,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,2837.371566534456,0.0,0.0,,,1.0486987438710815,0.0,0.15608539039854172,6.657433251497965e-07,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,178.0149178347909,26.702237675218637,0.00011389173870436955,0.07392036857944616,0.010858545331126953,0.0,0.0,0.0,0.0,0.1661789623585953,0.15,Europe,0.0,0.0,0.0
AND,Andorra,134.48534362396524,0.0,0.0,0.0,,0.27928150569585714,0.01596340786227198,0.041567478842130884,1.7729571942508061e-07,0.0571588434490053,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,4460.287084319912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804024517938071,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5532.4079589140165,1936.3427856199057,0.00825898747753947,0.04561299261598584,0.027500757562711933,0.0,0.0,0.0,0.0,0.2437689571834182,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,138.65012032011953,27.730024064023908,0.00011827550534825473,0.1752679269934829,0.011575972148159808,0.0,0.0,0.0,0.0,0.2530673552993781,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,591.6472201132909,201.16005483851893,0.0008579980705020693,,,23789.550955120696,2183.8929386213963,3540.770283112388,0.015102273030499148,0.0918005111883507,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,104.00054592915258,26.000136482288145,0.00011089710107954319,0.646834626788847,,3465.966731374533,31.659152279650698,515.8648024865529,0.0022002927247593914,0.0091342920268295,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,47774.550025888595,14332.365007766579,0.061131130294563796,0.14069851061983668,0.048900698497551284,0.0,0.0,0.0,0.0,0.2610748729476487,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,5172.89716316596,1293.22429079149,0.00551592584877859,0.04044004591752272,0.012191364681055573,11718.43127371618,1228.7004286836845,1744.1385630584125,0.0074391882771838455,0.1048519550086533,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,157.3867688477664,31.477353769553282,0.00013425880610575498,0.07668335356046005,0.005851133974625034,0.0,0.0,0.0,0.0,0.2711071297930509,0.2,Asia,0.0,0.0,0.0
BDI,Burundi,50.638754363140386,15.191626308942116,6.479609518561798e-05,0.23782231686106295,0.03881996538795775,2.9640963881254483,,0.44116782309824404,1.8816913789855004e-06,,0.3,Africa,0.0,0.0,0.0
BEL,Belgium,44210.27980950473,15027.074107250657,0.0640942387874306,0.3607309791719699,0.1274673716888182,0.0,0.0,0.0,0.0,0.1944803055207414,0.3399,Europe,0.0,1.0,0.0
BEN,Benin,252.63618441121008,75.79085532336302,0.0003232670009030791,1.3098088860889565,,0.0,0.0,0.0,0.0,0.2064669106077483,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,350.0847418430749,96.2733040068456,0.00041062978007756854,0.260230681131322,0.04471955956540417,1866.6055547102922,125.58942440876214,277.82035444381023,0.0011849734692622794,0.0672822515136329,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1392.5207489148202,348.13018722870504,0.0014848625347886797,0.23975441073321066,0.016938269306279594,0.0,0.0,0.0,0.0,0.388354319997277,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1471.6153208074818,147.16153208074817,0.0006276808319562691,0.060395914100245585,0.012089897569357475,217.38966974782343,20.22563381357601,32.35567093934683,0.00013800504905431973,0.093038615114684,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,73.07422241030163,0.0,0.0,0.0,0.0,186.9664336608315,1.437267922338372,27.827561499359845,0.00011869152696540498,0.0076873045829481,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,558.1984240224011,0.0,0.0,0.0,0.0,508.9341783962951,2.4367231684377635,75.74834087139152,0.0003230856661058239,0.0047878945291435,0.0,Caribbean/American isl.,0.0,0.0,0.0
