iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,1545.3369250400906,386.33423126002265,0.0008702385959793158,,,2982.6603388466956,327.32903851503215,755.5897551446075,0.001702006486737744,0.1097439873564686,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,90.90819214799684,18.18163842959937,4.095511663042064e-05,0.19349188003499262,,28.304494688394986,1.7847249194927057,7.170305627011406,1.6151498357372424e-05,0.0630544702931741,0.2,Asia,0.0,0.0,0.0
AGO,Angola,1010.6236496296927,303.18709488890784,0.0006829452076111514,0.31928204759578965,0.04238080330899407,0.0,0.0,0.0,0.0,0.3606524057008044,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,4818.145970147273,0.0,0.0,,,88.42736975489734,0.0,22.401080602768136,5.0459636643100826e-05,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,188.9504239547382,28.34256359321073,6.384314604317192e-05,0.06283193118523067,0.010142028997658335,0.0,0.0,0.0,0.0,0.1556556596133954,0.15,Europe,0.0,0.0,0.0
AND,Andorra,45.95190849867958,0.0,0.0,0.0,,218.9421173144477,8.17104971746188,55.4640495459273,0.000124935749148485,0.0373205933042408,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,4082.7250966516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200448157696003,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5727.9498983067,1718.3849694920098,0.0038707543940008833,0.06239240883511813,0.036224638817947755,0.0,0.0,0.0,0.0,0.2192394775039004,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,69.63699988571668,13.927399977143336,3.137221613063349e-05,0.07244046465907962,0.0045888048927444965,0.0,0.0,0.0,0.0,0.2740124588819755,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,2142.914898952078,728.5910656437067,0.001641190489232382,,,18316.716020486896,2399.6209942931314,4640.127068013544,0.01045213532247401,0.1310071626163337,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,44.54423194502721,11.136057986256802,2.5084568445041078e-05,0.2580823770610483,,1127.372777124447,15.722628994375167,285.594477362962,0.0006433168921873598,0.0139462556781603,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,127946.07046479436,38383.82113943831,0.08646161772349911,0.3701505453202588,0.11773639300296981,0.0,0.0,0.0,0.0,0.2352799147437294,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,5103.3432438176515,1275.8358109544129,0.0028738886564722344,0.036539723011309776,0.011217095471928016,4102.288990574348,424.43943725995024,1039.2224329234318,0.0023409043200440806,0.1034640509810904,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,291.1331460872555,58.226629217451105,0.00013115860816562914,0.11303900114977715,0.008500456828951895,880.7384582437013,99.15117960986282,223.11523284884564,0.0005025790397675002,0.1125773249502267,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,113420.4126403869,33549.75805902645,0.07557263112178718,0.770964668414328,0.2766112996021137,0.0,0.0,0.0,0.0,0.1757175677122987,0.2958,Europe,0.0,1.0,0.0
BEN,Benin,209.3363325664288,62.80089976992864,0.0001414623981514002,1.401102574733027,,0.0,0.0,0.0,0.0,0.1700432177819298,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,674.93398890837,185.60684694980176,0.0004180893869200799,0.5158531673532181,0.07401685443005576,0.0,0.0,0.0,0.0,0.1714533287691917,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,581.1194331948175,145.27985829870437,0.00032725068005906485,0.09304217421923949,0.005414966497543739,0.0,0.0,0.0,0.0,0.3184675926448489,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1176.8494725943915,117.68494725943916,0.000265091661530827,0.040722394802291485,0.008341262036810055,607.9422822066346,57.560962198379954,154.00847162241192,0.000346912350159836,0.0946816233762393,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,165.40175975714274,0.0,0.0,0.0,0.0,467.21017462345293,4.052128202270657,118.35716485951127,0.00026660586776249175,0.0086730307308407,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,2004.3483938186105,0.0,0.0,0.0,0.0,1540.239564891463,6.464489660997511,390.1849702907772,0.0008789125923701537,0.0041970676564545,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,116.02229989584002,11.602229989584004,2.613464590863318e-05,0.00923466590543357,0.002856985376339749,217.5882724853524,21.964812951842422,55.12108347982959,0.00012416319967272152,0.1009466764957245,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,178.20780617106251,32.077405110791254,7.22560770637135e-05,0.012072474956331406,0.003744070001313892,0.0,0.0,0.0,0.0,0.1954107358334425,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,1203.6372479186068,300.9093119796517,0.0006778143793269691,3.783731016908884,,0.0,0.0,0.0,0.0,0.4528789421911832,0.25,Caribbean/American isl.,0.0,0.0,0.0
BMU,Bermuda,1614.288725320147,0.0,0.0,,,292516.6433917432,3616.739718649285,74102.49704850819,0.16691985273925214,0.0123642185850112,0.0,Caribbean/American isl.,1.0,0.0,1.0
BOL,Bolivia,657.4352369834153,164.35880924585382,0.00037022704130682275,0.08207721889578777,,0.0,0.0,0.0,0.0,0.1610299900034445,0.25,Latin America,0.0,0.0,0.0
BRA,Brazil,24951.82292787799,8483.619795478517,0.019109809026139783,0.11561679896002681,0.03296573271879657,0.0,0.0,0.0,0.0,0.1942691916882188,0.34,Latin America,0.0,0.0,0.0
BRB,Barbados,345.18155495376493,18.98498552245707,4.276469908417431e-05,0.12877906411492607,,33980.6483731799,462.08530925013383,8608.231198686846,0.019390502901537123,0.0135984841776841,0.055,Caribbean/American isl.,0.0,0.0,0.0
BRN,Brunei Darussalam,119.68567584581044,22.14185003147493,4.98757058646623e-05,0.07936083435627336,,93.44473330009299,4.479048404385855,23.672116544477728,5.332271333642169e-05,0.0479325933758259,0.185,Asia,0.0,0.0,0.0
BTN,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BWA,Botswana,485.94648441181295,106.90822657059884,0.00024081651963897232,0.1464282799248699,0.030294848703351307,0.0,0.0,0.0,0.0,0.1900995947693891,0.22,Africa,0.0,0.0,0.0
CAF,Central African Republic,87.88187973299087,26.36456391989726,5.938759559159074e-05,1.4130256538837476,0.14268235897938855,0.0,0.0,0.0,0.0,0.2225797152971148,0.3,Africa,0.0,0.0,0.0
CAN,Canada,22802.715282280424,6070.082808143048,0.013673187393227008,0.04549065686700314,0.02732055884955535,28104.953973699336,2434.233181773124,7119.756485429779,0.016037633702266706,0.0866122458001918,0.2662,Northern America,0.0,1.0,0.0
CHE,Switzerland,4893.729737725396,1034.954397503943,0.0023312903411353723,0.03852242598148565,0.014481518107687788,55824.483057229525,4257.988752880774,14141.874264032434,0.0318553309757439,0.0762745755928562,0.21148581,Europe,0.0,1.0,0.0
CHL,Chile,13223.75230552108,3570.413122490692,0.00804254723338554,0.2689316128027848,0.07240907191657177,0.0,0.0,0.0,0.0,0.1866265140448579,0.27,Latin America,0.0,1.0,0.0
CHN,China (People’s Republic of),136909.745900978,34227.4364752445,0.07709913813498052,0.07968989410899714,0.028222336494417053,0.0,0.0,0.0,0.0,0.1784010293553301,0.25,Asia,0.0,0.0,0.0
CIV,Côte d’Ivoire,2558.58908759193,639.6472718979825,0.0014408398189386664,1.0996881995216239,0.09080785822812591,0.0,0.0,0.0,0.0,0.2498658023639186,0.25,Africa,0.0,0.0,0.0
CMR,Cameroon,219.83501225317104,72.54555404354645,0.00016341275503724758,0.449448411387419,0.015204420918237897,0.0,0.0,0.0,0.0,0.3505881317879595,0.33,Africa,0.0,0.0,0.0
COD,Democratic Republic of the Congo,1342.4050043317884,375.8734012129008,0.0008466750147162863,1.3309649767534721,0.11383566981862898,0.0,0.0,0.0,0.0,0.2553230398618047,0.28,Africa,0.0,0.0,0.0
COG,Congo,930.8626610496555,279.25879831489664,0.0006290454350053711,1.9412535484174602,0.28135267172108813,0.0,0.0,0.0,0.0,0.2241412133837366,0.3,Africa,0.0,0.0,0.0
COK,Cook Islands,2168.3486880764417,433.66973761528834,0.0009768643652160347,47.71802448562867,,96.41531801303093,0.1022448224855606,24.424647212033722,5.501782906414124e-05,0.0010604624305833,0.2,Oceania,0.0,0.0,0.0
COL,Colombia,6431.319064390118,2122.335291248739,0.004780674179530758,0.12086046431015887,0.044092760748903115,0.0,0.0,0.0,0.0,0.3770958861308095,0.33,Latin America,0.0,1.0,0.0
COM,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
CPV,Cabo Verde,154.50417945145028,34.67073786890544,7.809769832250768e-05,0.5509449861209018,0.08447263520842219,117.7652949637913,13.922964373760525,29.833182554279812,6.720084527575124e-05,0.1182263788159436,0.2244,Africa,0.0,0.0,0.0
CRI,Costa Rica,1463.2330305752014,438.9699091725604,0.0009888032861845614,0.13009616967045068,0.05095205147458844,4691.476514737735,587.8846529221569,1188.4798094066723,0.0026771145733439214,0.1253090900221678,0.3,Latin America,0.0,0.0,0.0
CUB,Cuba,680.2216532865036,238.07757865027625,0.0005362825269276383,0.023327605425699827,,470.78995280834414,,119.26402095940489,0.00026864860981139796,,0.35,Latin America,0.0,0.0,0.0
CYM,Cayman Islands,10229.267713180048,0.0,0.0,,,78027.18684607968,520.8582741543048,19766.42872666104,0.044524941852841476,0.0066753434951048,0.0,Caribbean/American isl.,1.0,0.0,1.0
CYP,Cyprus,768.683948165083,96.08549352063538,0.00021643773243354837,0.09676318242461503,0.015893726275007913,1098.2096617831094,22.8527401368806,278.2066595504464,0.0006266754359551592,0.0208090867637931,0.125,Europe,0.0,0.0,0.0
CZE,Czechia,4372.915877100024,830.8540166490045,0.001871543276282347,0.051103235052555956,0.022275946352944845,0.0,0.0,0.0,0.0,0.1720865001738323,0.19,Europe,0.0,1.0,0.0
DEU,Germany,59983.15349052242,17957.62512888646,0.04045051464457723,0.05108846922158758,0.04046547220791196,0.0,0.0,0.0,0.0,0.1549487191890227,0.29937781,Europe,0.0,1.0,0.0
DJI,Djibouti,50.49113368349599,12.622783420873997,2.843349730026646e-05,0.3908795292415638,,79.84815750248505,,20.22773059012796,4.556404906494845e-05,,0.25,Africa,0.0,0.0,0.0
DMA,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
DNK,Denmark,5872.708529354548,1291.9958764580006,0.0029102900715601734,0.04387476200144843,0.01070423382479816,16861.01368741351,1878.1933488558395,4271.357699579304,0.009621462522966378,0.1113926709079112,0.22,Europe,0.0,1.0,0.0
DOM,Dominican Republic,641.3333065726824,173.15999277462427,0.00039005217969037564,0.07510596368175992,0.014635291219210447,0.0,0.0,0.0,0.0,0.1725526594268044,0.27,Latin America,0.0,0.0,0.0
DZA,Algeria,4940.383754438065,1284.4997761538968,0.0028934047032026055,0.20267599787224938,,0.0,0.0,0.0,0.0,0.3707255160894564,0.26,Africa,0.0,0.0,0.0
ECU,Ecuador,1076.2488597921727,269.06221494804316,0.0006060770835755328,0.05109212456456754,0.0186605158013743,0.0,0.0,0.0,0.0,0.3158846892697216,0.25,Latin America,0.0,0.0,0.0
EGY,Egypt,1956.1347795374102,440.1303253959173,0.0009914171860237555,0.1016799899168815,,0.0,0.0,0.0,0.0,0.2598453806484679,0.225,Africa,0.0,0.0,0.0
ESP,Spain,30186.221473536967,7546.555368384242,0.016999021098502504,0.08388521506877177,0.03936649945456535,1612.7962306475447,208.50401539245286,408.56556582782895,0.0009203158705659753,0.1292810656611825,0.25,Europe,0.0,1.0,0.0
EST,Estonia,401.77820117825786,80.35564023565158,0.00018100539346363782,0.05099449415364422,0.012141514794373824,207.17267462860815,8.966275875907646,52.48252657418303,0.0001182197085937859,0.0432792398514003,0.2,Europe,0.0,1.0,0.0
ETH,Ethiopia,687.6960079074058,206.30880237222175,0.00046472165287817386,0.3049554849189963,0.03228897763205606,0.0,0.0,0.0,0.0,0.3281255112495136,0.3,Africa,0.0,0.0,0.0
FIN,Finland,4196.902022771568,839.3804045543137,0.0018907494227718548,0.04250292518444088,0.015124530227644805,1424.9582239669542,173.11012892929088,360.98104149358375,0.0008131291749632599,0.121484353728889,0.2,Europe,0.0,1.0,0.0
FJI,Fiji,3253.516646861627,650.7033293723255,0.0014657441819358537,4.523055924398888,0.5220746271177981,0.0,0.0,0.0,0.0,0.1823310179982591,0.2,Oceania,0.0,0.0,0.0
FLK,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
FRA,France,68216.13356344463,23489.088429625655,0.05291043268198906,0.10327937825497407,0.03511214434321666,0.0,0.0,0.0,0.0,0.1795888352332315,0.34433333,Europe,0.0,1.0,0.0
FRO,Faroe Islands,19.475898911487022,3.505661804067664,7.896691412511258e-06,,,121.86424229294147,7.109669618555658,30.87155845261652,6.953984273119315e-05,0.0583409003722781,0.18,Europe,0.0,0.0,1.0
FSM,Micronesia,5038.861553920006,1058.1609263232012,0.002383564293126006,79.61100712268721,13.486618188147766,0.0,0.0,0.0,0.0,0.1888241381770185,0.21,Oceania,0.0,0.0,0.0
GAB,Gabon,315.5626115936104,94.66878347808313,0.00021324651700767357,0.336014522397666,0.048871343186618725,0.0,0.0,0.0,0.0,0.3437590685901979,0.3,Africa,0.0,0.0,0.0
GBR,United Kingdom,112369.96766206287,21350.293855791948,0.048092683084831306,0.09378594280305776,0.029852517192273224,194846.44916992626,17649.21781313582,49359.95523916338,0.11118594902873245,0.0905801357341846,0.19,Europe,0.0,1.0,0.0
GEO,Georgia,80.39502387614763,12.059253581422144,2.7164116084220496e-05,0.02539278697324164,0.0029859253721141216,16.60238785459006,1.3940077382814546,4.205840675346936,9.47388190865021e-06,0.0839642917928853,0.15,Asia,0.0,0.0,0.0
GGY,Bailiwick of Guernsey,4692.69420715548,0.0,0.0,,,747.1371399074619,20.972814721224907,189.27035078369258,0.0004263416259783999,0.0280709037216682,0.0,Europe,1.0,0.0,1.0
GHA,Ghana,1685.7343690133612,421.4335922533403,0.0009493017908998759,0.2674994517396971,0.051403722477731145,0.0,0.0,0.0,0.0,0.1803720567655291,0.25,Africa,0.0,0.0,0.0
GIB,Gibraltar,409.5331231520114,0.0,0.0,,,36624.047233926576,210.95279388498633,9277.876706734678,0.020898915357836344,0.0057599530859487,0.0,Europe,1.0,0.0,1.0
GIN,Guinea,306.4435273709375,107.25523457982811,0.00024159817380862836,0.8663425431001501,,171.03806756710952,17.097643271750762,43.328638501094034,9.760008428947412e-05,0.0999639642504861,0.35,Africa,0.0,0.0,0.0
GLP,Guadeloupe,4056.1621247830635,608.4243187174595,0.0013705084407184993,,,1397.7306723049896,,354.08355510349554,0.000797592216583155,,0.15,Caribbean/American isl.,0.0,0.0,0.0
GMB,Gambia,130.60652279455488,40.48802206631201,9.120144327374522e-05,1.716315851622762,,0.0,0.0,0.0,0.0,0.3452139030240053,0.31,Africa,0.0,0.0,0.0
GNB,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
GNQ,Equatorial Guinea,188.45121372447156,65.95792480356504,0.00014857376652220906,0.8978589276363163,0.06239602907586752,3.143059958507857,0.13934713407721555,0.7962233827040661,1.7935359142015245e-06,0.0443348634505113,0.35,Africa,0.0,0.0,0.0
GRC,Greece,4072.511549082812,977.4027717798749,0.0022016522145756495,0.11912167691978598,0.018181056386033432,0.0,0.0,0.0,0.0,0.1711094327485694,0.24,Europe,0.0,1.0,0.0
GRD,Grenada,26.06106076434132,7.29709701401557,1.6437102763300692e-05,0.2946147827096255,,91.06228077034281,1.0692997541023244,23.06857590656062,5.196320564888276e-05,0.011742510126658,0.28,Caribbean/American isl.,0.0,0.0,0.0
GRL,Greenland,53.6530191984139,17.06166010509562,3.843230532927186e-05,,,0.0,0.0,0.0,0.0,0.3067481465069481,0.318,Northern America,0.0,0.0,1.0
GTM,Guatemala,637.6783296874969,159.41958242187422,0.00035910116772708706,0.08706992160568851,0.01979572382876157,0.0,0.0,0.0,0.0,0.2418776963278153,0.25,Latin America,0.0,0.0,0.0
GUF,French Guiana,16.087641466911776,4.504539610735298,1.0146717296042874e-05,,,403.06634464365965,,102.10777160569886,0.0002300032371216776,,0.28,Caribbean/American isl.,0.0,0.0,0.0
GUM,Guam,2444.596089019867,513.3651786941721,0.001156382624636752,,,426.0835926690027,40.916398017795984,107.93867248739176,0.00024313765438527168,0.0960290391880481,0.21,Oceania,0.0,0.0,1.0
GUY,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
HKG,Hong Kong (China),50720.81089020335,8368.933796883553,0.01885147265747202,,,206345.31942887194,12653.357097185306,52272.934786394,0.11774759184001174,0.0613212702483759,0.165,Asia,0.0,0.0,0.0
HND,Honduras,524.9339285922314,157.48017857766942,0.00035473255645256156,0.21848784282533584,,0.0,0.0,0.0,0.0,0.1850915975212998,0.3,Latin America,0.0,0.0,0.0
HRV,Croatia,908.3354854059241,163.50038737306633,0.0003682933999546286,0.04729355206476593,0.012105505139909647,0.0,0.0,0.0,0.0,0.1897114413239476,0.18,Europe,0.0,0.0,0.0
HTI,Haiti,123.14363900737273,36.94309170221182,8.321629732165721e-05,0.6473099420683801,,0.11149738120539884,0.0006762862788155759,0.028245347908715527,6.362416249489469e-08,0.0060654902519166,0.3,Caribbean/American isl.,0.0,0.0,0.0
HUN,Hungary,2779.485369484543,250.15368325360885,0.0005634846008433467,0.035534576825412924,0.006819590533795399,3772.4332966771285,536.494643427103,955.6609292085212,0.0021526775469890135,0.1422144810087599,0.09,Europe,0.0,1.0,0.0
IDN,Indonesia,7182.925895535729,1795.7314738839323,0.0040449815474333,0.1147866218647523,0.016454343411487354,0.0,0.0,0.0,0.0,0.2743763309669279,0.25,Asia,0.0,0.0,0.0
IMN,Isle of Man,1804.8437092102674,0.0,0.0,,,53215.44904391028,1177.4989673629987,13480.93431535222,0.030366528259271726,0.0221270136495775,0.0,Europe,1.0,0.0,1.0
IND,India,17119.316780127563,6941.882954341725,0.01563696402448253,0.23482863879514732,,0.0,0.0,0.0,0.0,0.2924534577731932,0.4054999999999999,Asia,0.0,0.0,0.0
IRL,Ireland,6677.304414377958,834.6630517972447,0.0018801233324389796,0.041960467448562876,0.011811830302042494,44911.61195341998,4897.616465727882,11377.344391871242,0.025628079026968984,0.1090501153868055,0.125,Europe,0.0,1.0,0.0
IRN,Iran,10091.1385027487,2522.784625687175,0.005682707803178274,0.17316102554664267,,417.61588573337525,29.761407234935284,105.79356983296046,0.0002383056954979232,0.0712650266707917,0.25,Asia,0.0,0.0,0.0
IRQ,Iraq,8871.647489296602,1330.7471233944902,0.002997579335616512,0.2706870455953869,0.4236083834445798,0.0,0.0,0.0,0.0,0.3115859311196173,0.15,Asia,0.0,0.0,0.0
