iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,1124.4675774247735,281.11689435619337,0.0009941229621766034,,,1830.3114360251939,273.07087966417174,493.77766839016243,0.0017461622841305063,0.1491936696069537,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,66.89157920929291,13.378315841858583,4.731018035789433e-05,0.12371208899947633,0.0077710651522100915,9.525316227117369,0.9333393861624701,2.5697202917111928,9.087386776279583e-06,0.0979851339218924,0.2,Asia,0.0,0.0,0.0
AGO,Angola,2629.0452116384276,788.7135634915282,0.002789153835249704,0.6512936830128839,0.15359470391914556,0.0,0.0,0.0,0.0,0.5328621413630972,0.3,Africa,0.0,0.0,0.0
AIA,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
ALB,Albania,72.13035644827936,10.819553467241903,3.826154442590758e-05,0.03165635396265523,0.00518572164443678,0.0,0.0,0.0,0.0,0.1940421172427733,0.15,Europe,0.0,0.0,0.0
AND,Andorra,102.94729599487138,0.0,0.0,0.0,,186.1312208230223,13.576514820253411,50.21409931863711,0.0001775737785948328,0.0729405564537841,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,1013.4754078145197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200159113055238,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,713.5143834517154,249.73003420810036,0.0008831285715502273,0.006950019382711072,0.003702651728874407,0.0,0.0,0.0,0.0,0.2415941456044081,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,38.88523057656853,7.7770461153137065,2.7502225146751932e-05,0.045038253916479705,0.003465797973064795,17.318659804965638,0.3877658901973466,4.672192551399569,1.6522428898106784e-05,0.0223900633515629,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,231.82532400847262,102.00314256372795,0.0003607170834360832,,,19588.56602209005,1615.8787101103153,5284.563198981862,0.0186879754531038,0.0824909137446859,0.44,Oceania,0.0,0.0,1.0
ATG,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
AUS,Australia,35472.0962233203,10641.62886699609,0.03763234378307343,0.11341476417146042,0.03958508783904965,0.0,0.0,0.0,0.0,0.2445588702616233,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,2665.3723045788474,666.3430761447119,0.0023564110374793517,0.022472387381230068,0.006622466393418101,518.460101960594,52.71506431483532,139.86910383698446,0.0004946237334538429,0.1016762217873459,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,429.5929919955182,85.91859839910364,0.0003038367784411927,0.1946838533321861,0.01558829790097876,0.0,0.0,0.0,0.0,0.2729674018500468,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,28094.218889996246,9549.225000709723,0.03376923989551495,0.24206034577630134,0.08781395405171992,0.0,0.0,0.0,0.0,0.1966612619757195,0.3399,Europe,0.0,1.0,0.0
BEN,Benin,94.01162610948073,28.203487832844218,9.973692592296945e-05,0.5068797464781613,,0.0,0.0,0.0,0.0,0.1858306723034045,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,107.3978206482264,29.534400678262262,0.00010444347699424528,0.09641973624948062,0.016276622043825115,106.78939427832029,7.074426733524401,28.809423947029813,0.00010187971782490586,0.0662465292675661,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,254.76554965240217,63.69138741310054,0.00022523395779985495,0.05062609199941348,0.003282004885730978,0.0,0.0,0.0,0.0,0.3950419827859701,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,270.80028495583537,27.080028495583537,9.576399954726959e-05,0.012209539717291001,0.002467975505386513,391.0499608696474,33.49562744079239,105.49665707252943,0.00037307131422626897,0.0856556215126635,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,36.11974068081964,0.0,0.0,0.0,0.0,512.9445294461899,4.675345992746881,138.38112398700125,0.0004893617411445151,0.0091147204509515,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,118.7795896343213,0.0,0.0,0.0,0.0,18577.57648073442,92.71404717943165,5011.82051231564,0.017723466478281824,0.0049906427394111,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,69.0391203440417,6.903912034404171,2.4414532246334083e-05,0.006224753399038772,0.0020459749901502624,968.9412221458199,112.38051247052242,261.3989772785814,0.000924393840495602,0.1159827963781376,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,69.83272277741452,12.569890099934613,4.445131769472415e-05,0.006281670507095613,0.0019102494588136962,0.0,0.0,0.0,0.0,0.2028977680446658,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,59.779222428063385,14.944805607015846,5.284980987437685e-05,0.1991318936642888,0.03232453123038743,0.0,0.0,0.0,0.0,0.4568830866931121,0.25,Caribbean/American isl.,0.0,0.0,0.0
