iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,5362.223613817131,1340.5559034542828,0.005899441093442007,,,29189.141879933883,4337.776997524607,4545.26084742622,0.02000252175580661,0.1486092676299819,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,79.61623954537832,15.923247909075664,7.007411090713166e-05,0.1310244521102606,0.008577941859090374,0.0,0.0,0.0,0.0,0.1503432686517048,0.2,Asia,0.0,0.0,0.0
AGO,Angola,637.7911022987329,191.33733068961985,0.0008420262881027556,0.12127764152617224,0.028150195976701643,0.0,0.0,0.0,0.0,0.414815547790461,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,9974.896905330845,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,141.93666218730715,21.29049932809607,9.369400135602239e-05,0.05893893900262522,0.008657845641566301,0.0,0.0,0.0,0.0,0.1661789623585953,0.15,Europe,0.0,0.0,0.0
AND,Andorra,135.3864146637134,0.0,0.0,0.0,,0.2535764918604114,0.014494139000597223,0.03948630298971407,1.7376904453247622e-07,0.0571588434490053,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,4124.122161908458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804024517938071,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5061.898462310983,1771.664461808844,0.007796638769673175,0.041733787330749034,0.025161926497988065,0.0,0.0,0.0,0.0,0.2437689571834182,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,99.36150989407189,19.872301978814377,8.745288026632792e-05,0.12560310673996108,0.008295745207268852,0.0,0.0,0.0,0.0,0.2530673552993781,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,815.0803624707869,277.12732324006754,0.0012195659387462432,,,21734.64547155569,1995.251564786384,3384.4651377868954,0.014894158954306371,0.0918005111883507,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,102.74464162945489,25.686160407363722,0.00011303817308139019,0.6390234909748977,,3473.6655217381863,31.729475279085648,540.910587846535,0.0023804081139750443,0.0091342920268295,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,55068.13935542335,16520.441806627005,0.07270220736389932,0.16217850687688537,0.05636621334960671,0.0,0.0,0.0,0.0,0.2610748729476487,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,4436.927934491954,1109.2319836229885,0.004881444130366933,0.034686475246644546,0.010456849383769326,9864.08687514664,1034.268793234323,1536.0111665371242,0.006759589340888635,0.1048519550086533,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,139.75477671299296,27.950955342598593,0.00012300495199356822,0.06809254064305469,0.005195633204291008,0.0,0.0,0.0,0.0,0.2711071297930509,0.2,Asia,0.0,0.0,0.0
BDI,Burundi,44.74984608493026,13.424953825479077,5.907976241163426e-05,0.21016536067958053,0.03430549384520241,3.230311313046262,,0.5030160734626028,2.2136441209207085e-06,,0.3,Africa,0.0,0.0,0.0
BEL,Belgium,53453.462158351686,18168.831787623738,0.07995634690918225,0.43615014036551186,0.15411737628333103,0.0,0.0,0.0,0.0,0.1944803055207414,0.3399,Europe,0.0,1.0,0.0
BEN,Benin,318.9607065674043,95.68821197022129,0.0004210991637129919,1.6536727260541249,,0.0,0.0,0.0,0.0,0.2064669106077483,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,325.9663098918365,89.64073522025504,0.0003944857768647032,0.24230257623464074,0.04163868934926941,1879.6089969403126,126.46432527942537,292.68805562715033,0.0012880447122549533,0.0672822515136329,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,964.0176801890907,241.00442004727267,0.001060598350031082,0.16597777162763852,0.011726066628294497,0.0,0.0,0.0,0.0,0.388354319997277,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1035.3594925885711,103.53594925885712,0.0004556350332965122,0.04249173142811662,0.00850588468050836,336.19846110608705,31.279439224998292,52.35199131636498,0.00023038762359664275,0.093038615114684,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,69.68658135292549,0.0,0.0,0.0,0.0,214.1318691247047,1.6460968988775853,33.344084074900536,0.00014673872183008286,0.0076873045829481,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,1151.4150325633257,0.0,0.0,0.0,0.0,452.54291006360637,2.1667277232962197,70.46886062472674,0.0003101152970244093,0.0047878945291435,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,167.00944245690516,16.70094424569052,7.349655208591644e-05,0.014737340145699737,0.004559348222934648,32.3884144062932,3.5986278632487676,5.043443637935178,2.2194895843900277e-05,0.1111084913915866,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,303.7841695486141,54.681150518750535,0.00024063765306301223,0.025101902785067153,0.007674866668973707,0.0,0.0,0.0,0.0,0.1916221864152028,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,49.748922703205395,12.437230675801349,5.473304734877266e-05,0.17063363369175025,0.025711519633763846,0.0,0.0,0.0,0.0,0.4362164329253492,0.25,Caribbean/American isl.,0.0,0.0,0.0
BMU,Bermuda,4175.804158415185,0.0,0.0,,,116897.65616593404,1709.2998080969605,18203.013364095365,0.08010677121924328,0.0146221905909785,0.0,Caribbean/American isl.,1.0,0.0,1.0
BOL,Bolivia,422.6817599406322,105.67043998515805,0.00046502837696227306,0.0633428751891068,,0.0,0.0,0.0,0.0,0.1849321302342655,0.25,Latin America,0.0,0.0,0.0
BRA,Brazil,18777.370733491207,6384.306049387011,0.028095685800057783,0.07826420749385674,0.022740511643660272,0.0,0.0,0.0,0.0,0.23730264998119,0.34,Latin America,0.0,0.0,0.0
BRB,Barbados,144.284538522087,36.07113463052175,0.00015873976861244428,0.2417614950112062,,3868.9338468376422,52.07034524842898,602.4607920180858,0.0026512747021298112,0.013458577300563,0.25,Caribbean/American isl.,0.0,0.0,0.0
BRN,Brunei Darussalam,109.3884112446241,20.236856080255457,8.905718892759493e-05,0.07770183220429282,,45.06547488539624,3.695188630354365,7.017484083972842,3.0882139171435505e-05,0.081995998927148,0.185,Asia,0.0,0.0,0.0
BTN,Bhutan,30.67153645860679,9.201460937582038,4.049325853177605e-05,0.15794983156123502,0.029941543038589633,0.0,0.0,0.0,0.0,0.1912868880717252,0.3,Asia,0.0,0.0,0.0
BWA,Botswana,94.21272799234205,20.726800158315253,9.121330656517102e-05,0.02565651543358947,0.005377261798676758,0.0,0.0,0.0,0.0,0.1876296756005121,0.22,Africa,0.0,0.0,0.0
CAF,Central African Republic,74.42198864934385,22.326596594803153,9.825359844277168e-05,1.4782203116966477,0.15214225581341273,0.0,0.0,0.0,0.0,0.2468156572927644,0.3,Africa,0.0,0.0,0.0
CAN,Canada,10737.057115005695,2861.4257211490167,0.012592397259734366,0.022851091328287252,0.013756480215992026,51497.7212507775,5730.989765469771,8019.097549892014,0.03528998193678569,0.1112862788153611,0.2664999999999999,Northern America,0.0,1.0,0.0
CHE,Switzerland,13826.52660619248,2924.1141787971674,0.012868273008131762,0.11251601537462509,0.0418037721173613,70580.64489610358,5847.440113609183,10990.643135449363,0.04836698834383036,0.0828476436028143,0.21148581,Europe,0.0,1.0,0.0
CHL,Chile,4317.061661338007,1100.8507236411917,0.004844560364890218,0.08694223277756023,0.022771668593171007,0.0,0.0,0.0,0.0,0.1914846665742259,0.255,Latin America,0.0,1.0,0.0
