iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,441.86921910702193,110.46730477675548,0.0005725804914821092,,,1912.9745115304222,285.4036872397935,524.6634584404437,0.002719465832027298,0.1491936696069537,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,26.10733817428544,5.221467634857088,2.7064211539028086e-05,0.048284004981421144,0.003032995009257734,9.098742282097263,0.8915414810320851,2.4954737056921457,1.293468292517398e-05,0.0979851339218924,0.2,Asia,0.0,0.0,0.0
AGO,Angola,1052.7588047831284,315.8276414349385,0.0016370160068801109,0.2608000639380954,0.06150452498995537,0.0,0.0,0.0,0.0,0.5328621413630972,0.3,Africa,0.0,0.0,0.0
AIA,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
ALB,Albania,54.632648007149584,8.194897201072438,4.2476262786695214e-05,0.023977012292620305,0.003927745809307308,0.0,0.0,0.0,0.0,0.1940421172427733,0.15,Europe,0.0,0.0,0.0
AND,Andorra,60.660947316977214,0.0,0.0,0.0,,184.57228273826433,13.46280500887417,50.621862241244585,0.0002623861496431702,0.0729405564537841,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,1117.3259707363616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200159113055238,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,754.6242063874942,264.11847223562296,0.0013689940652376487,0.007350451487304822,0.0039159835978558296,0.0,0.0,0.0,0.0,0.2415941456044081,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,25.825766445641392,5.165153289128279,2.67723197813713e-05,0.02991231913814054,0.0023018222516104562,16.805518085124977,0.37627661458178424,4.609178630598222,2.38905599350885e-05,0.0223900633515629,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,65.02461586455529,28.610830980404327,0.00014829730568314333,,,22261.843254964257,1836.399791742974,6105.661943223892,0.03164721836329595,0.0824909137446859,0.44,Oceania,0.0,0.0,1.0
ATG,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
AUS,Australia,36796.76426744539,11039.029280233617,0.05721813185842809,0.11765011899470165,0.04106335121976861,0.0,0.0,0.0,0.0,0.2445588702616233,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,2104.2651684930333,526.0662921232583,0.002726737080304758,0.017741559758075415,0.005228322263739929,497.90446800732525,50.62504511802327,136.55816038483488,0.0007078161157915233,0.1016762217873459,0.25,Europe,0.0,1.0,0.0
