iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,5197.696476034581,1299.4241190086452,0.0055964215088396005,,,29269.008716019707,4349.6459495432455,4605.5397195888745,0.019835357193605237,0.1486092676299819,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,78.27297349055561,15.654594698111124,6.742195192399117e-05,0.12881383905095953,0.008433216886077908,0.0,0.0,0.0,0.0,0.1503432686517048,0.2,Asia,0.0,0.0,0.0
AGO,Angola,773.0279077232566,231.90837231697697,0.0009987939918376081,0.1469932727889897,0.034119144998163986,0.0,0.0,0.0,0.0,0.414815547790461,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,12002.068089804006,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,150.4106972455337,22.561604586830054,9.716939014491991e-05,0.06245776653954321,0.009174744421379284,0.0,0.0,0.0,0.0,0.1661789623585953,0.15,Europe,0.0,0.0,0.0
AND,Andorra,140.5304984890458,0.0,0.0,0.0,,0.24007861344569223,0.013722615881396581,0.03777687180238478,1.626992256022114e-07,0.0571588434490053,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,3879.0058609859693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804024517938071,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5204.490834925989,1821.5717922240958,0.007845231906019904,0.04290941734348238,0.02587073147019892,0.0,0.0,0.0,0.0,0.2437689571834182,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,122.30833769659043,24.461667539318086,0.00010535267150771764,0.15461024305356896,0.01021158804186052,0.0,0.0,0.0,0.0,0.2530673552993781,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,816.1368106915052,277.4865156351118,0.0011950921041068993,,,21429.101272533604,1967.2024511255213,3371.913891013635,0.01452231888693932,0.0918005111883507,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,103.80529069764894,25.951322674412236,0.00011176838899120911,0.6456202308097694,,3471.7569450873893,31.71204178260168,546.2882143530582,0.002352780026249992,0.0091342920268295,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,54201.6699654686,16260.500989640579,0.07003149791644486,0.159626709892963,0.05547931942025365,0.0,0.0,0.0,0.0,0.2610748729476487,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,4171.532007209139,1042.8830018022848,0.004491538041438097,0.03261169526414981,0.009831370385769787,9575.010262225944,1003.9585452223082,1506.6478850039296,0.0064889026658336065,0.1048519550086533,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,156.94443723678935,31.388887447357874,0.00013518715119968482,0.07646783689686854,0.005834689507685492,0.0,0.0,0.0,0.0,0.2711071297930509,0.2,Asia,0.0,0.0,0.0
BDI,Burundi,45.7817313197149,13.73451939591447,5.9152480423028866e-05,0.21501155684608483,0.03509654310386747,3.443990476966671,,0.5419191025377792,2.3339629279832556e-06,,0.3,Africa,0.0,0.0,0.0
BEL,Belgium,53635.084219672775,18230.565126266774,0.07851626370363048,0.43763207407644716,0.15464103021397924,0.0,0.0,0.0,0.0,0.1944803055207414,0.3399,Europe,0.0,1.0,0.0
BEN,Benin,385.8764113955879,115.76292341867637,0.0004985732564674072,2.0006015913990822,,0.0,0.0,0.0,0.0,0.2064669106077483,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,337.46488643267475,92.80284376898557,0.00039968769499712243,0.25084988506481043,0.04310750880089199,1889.2945537640614,127.11599134969042,297.2844483318943,0.0012803587809016642,0.0672822515136329,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1158.2739481177202,289.56848702943006,0.001247127312312772,0.19942344709405857,0.014088950616322742,0.0,0.0,0.0,0.0,0.388354319997277,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1169.1677512370213,116.91677512370214,0.0005035427197900858,0.0479832970437837,0.00960517205413138,298.5882399478253,27.780236334276633,46.9834838693796,0.0002023506996987371,0.093038615114684,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,74.75969495564541,0.0,0.0,0.0,0.0,205.95106061362577,1.5832085321181473,32.40683000748028,0.00013957127456240835,0.0076873045829481,0.0,Asia,0.0,0.0,0.0
