iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,440.1598230582499,110.03995576456248,0.0002357230627363304,,,26965.763416979724,4007.362352480715,7076.645435199435,0.015159298495660525,0.1486092676299819,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,16.9076544591255,3.3815308918251,7.243776253999812e-06,0.03323539640460028,,759.4684650760892,101.41907776275049,199.30787656374807,0.0004269491273842478,0.1335395509181406,0.2,Asia,0.0,0.0,0.0
AGO,Angola,290.9939540654905,87.29818621964715,0.00018700658032842275,0.0780251147665624,0.011392401924355807,0.0,0.0,0.0,0.0,0.4067795756096148,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,424.7090698679537,0.0,0.0,,,5530.281222961675,0.0,1451.3158321042729,0.003108949022783218,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,140.84977772042677,21.127466658064016,4.52583892268557e-05,0.048493282469578736,0.007516249444365453,0.0,0.0,0.0,0.0,0.154474002265593,0.15,Europe,0.0,0.0,0.0
AND,Andorra,161.4938434895817,0.0,0.0,0.0,,13.557630099533945,0.5176492692993646,3.557938993693631,7.621670426848473e-06,0.0381813978917421,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,3612.038489194352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185928948000367,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5636.453033107061,1690.9359099321182,0.0036222532880043766,0.0534253825839374,0.03224389362084243,0.0,0.0,0.0,0.0,0.2454466313381469,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,36.50998862577412,7.301997725154824,1.564203889312656e-05,0.04747234231433797,0.0028084766861047007,0.0,0.0,0.0,0.0,0.2707375064558568,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,196.08110570745137,66.66757594053347,0.000142812536380266,,,345860.3523944198,31750.157149590847,90764.39061418468,0.19443174067380378,0.0918005111883507,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,16.559220730491738,4.1398051826229345,8.868120220508811e-06,0.08849939536126979,,1736.3134101668459,24.215070755605247,455.66202514391864,0.0009761004300053878,0.0139462556781603,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,87559.77342694775,26267.932028084324,0.05627008250219468,0.25119599966968176,0.07927015616811356,0.0,0.0,0.0,0.0,0.246258374576379,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,8560.632729373543,2140.1581823433858,0.004584558744839718,0.061031436391119014,0.018505892419053642,3329.774003208325,350.0386725488553,873.8350787878109,0.001871893528738046,0.1051238529136163,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,56.844581034162886,11.368916206832578,2.435402422372043e-05,0.027155011581353562,0.0018603755874277463,0.0,0.0,0.0,0.0,0.3406300749452847,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,55062.77189165333,16287.567925551055,0.0348905574276262,0.3603276745183674,0.12486797233658159,0.0,0.0,0.0,0.0,0.177501438852385,0.2958,Europe,0.0,1.0,0.0
BEN,Benin,63.30826821768264,18.99248046530479,4.0684909705164956e-05,0.29667502994326606,,0.0,0.0,0.0,0.0,0.2025477029299151,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,204.14831481428573,56.14078657392858,0.0001202624816021137,0.16605137285885052,0.023103447685438136,117.82719123103583,8.006015051024285,30.921477804052916,6.623871667033285e-05,0.0679470924103255,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1060.119839172583,265.02995979314574,0.0005677362682060072,0.1725724351267358,0.010666461887850965,0.0,0.0,0.0,0.0,0.3698279328257892,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1243.0321541439837,124.30321541439838,0.00026627723031938936,0.04434083649045384,0.009405454034910091,643.0532792185896,62.27185363707409,168.75695238454898,0.0003615041954328536,0.0968377825749433,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,326.2730468073452,0.0,0.0,0.0,0.0,274.35530903664676,1.5837093172106185,71.99926867616101,0.0001542338690451044,0.0057724755637919,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,1894.3704788938655,0.0,0.0,0.0,0.0,2107.8762730325348,10.081103533594852,553.1715447791917,0.0011849813083615486,0.0047825878883733,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,452.4952429563037,45.24952429563037,9.693166795840355e-05,0.03608855825108574,0.010967726022922572,132.04845852705296,16.240116936843073,34.6535756029137,7.423346291924305e-05,0.1229860395039442,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,155.36890177512322,27.966402319522178,5.990847563205937e-05,0.011945200769387111,0.0031750799926999573,0.0,0.0,0.0,0.0,0.1718661864183185,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,49.07142075646184,12.26785518911546,2.6279694300961972e-05,0.16324140169182522,,0.0,0.0,0.0,0.0,0.4362164329253492,0.25,Caribbean/American isl.,0.0,0.0,0.0
BMU,Bermuda,477.92745417342957,0.0,0.0,,,279590.42582926404,3722.6681478889345,73373.12428634126,0.1571768859696302,0.0133147196898732,0.0,Caribbean/American isl.,1.0,0.0,1.0
BOL,Bolivia,688.8119858621415,172.20299646553536,0.00036888616918457435,0.08908574074628038,,0.0,0.0,0.0,0.0,0.1803012214154798,0.25,Latin America,0.0,0.0,0.0
BRA,Brazil,33614.28430204339,11428.856662694752,0.024482426200433997,0.15329611413466984,0.04276904082858343,0.0,0.0,0.0,0.0,0.2309993167112489,0.34,Latin America,0.0,0.0,0.0
BRB,Barbados,3494.905765700708,873.726441425177,0.0018716608102525675,5.85141359131273,,4861.804268540423,64.69018853332845,1275.8869256464482,0.002733152442028494,0.0133057986212903,0.25,Caribbean/American isl.,0.0,0.0,0.0
BRN,Brunei Darussalam,1508.6031170340511,279.0915766512995,0.0005978584849026471,0.8960840875140877,,424.3099181224419,30.58282125117958,111.35196874494194,0.00023853360292544655,0.0720766117994781,0.185,Asia,0.0,0.0,0.0
BTN,Bhutan,10.195632728590224,3.0586898185770672,6.55219939871705e-06,0.049610072309612153,0.007491812808920262,0.0,0.0,0.0,0.0,0.1912868880717252,0.3,Asia,0.0,0.0,0.0
BWA,Botswana,702.6790765839031,154.58939684845868,0.00033115504126198506,0.21910406354626663,0.04174900057767873,0.0,0.0,0.0,0.0,0.1846859153047687,0.22,Africa,0.0,0.0,0.0
CAF,Central African Republic,32.70806012058101,9.812418036174302,2.1019757925794286e-05,0.6254100655999804,0.051135949908759915,0.0,0.0,0.0,0.0,0.2494484767077273,0.3,Africa,0.0,0.0,0.0
CAN,Canada,32922.754295478226,8816.713600329069,0.01888680087790373,0.06724508469307372,0.03913529268830128,16623.191286364166,1847.1077185110614,4362.436505729449,0.009345031874817288,0.1111163125474123,0.2678,Northern America,0.0,1.0,0.0
