iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
FIN,Finland,2019,-2491.492209899386,-2.491492209899386,loses_under_ut,11560.105844122168
FIN,Finland,2020,-1076.5058251311684,-1.0765058251311683,loses_under_ut,11560.105844122168
FIN,Finland,2021,1036.209023157548,1.036209023157548,loses_under_ut,11560.105844122168
FIN,Finland,2022,4238.98564612346,4.23898564612346,loses_under_ut,11560.105844122168
IRL,Ireland,2016,19958.748074185074,19.958748074185074,loses_under_ut,290603.4119949648
IRL,Ireland,2017,23549.808365832327,23.549808365832327,loses_under_ut,290603.4119949648
IRL,Ireland,2018,4045.395235929169,4.045395235929169,loses_under_ut,290603.4119949648
IRL,Ireland,2019,27834.746497157063,27.834746497157063,loses_under_ut,290603.4119949648
IRL,Ireland,2020,40081.4329716066,40.081432971606596,loses_under_ut,290603.4119949648
IRL,Ireland,2021,88202.09150548316,88.20209150548315,loses_under_ut,290603.4119949648
IRL,Ireland,2022,86931.18934477142,86.93118934477143,loses_under_ut,290603.4119949648
LUX,Luxembourg,2016,3349.8121286757832,3.3498121286757834,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2017,22456.825552301194,22.456825552301193,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2018,21318.818627467856,21.318818627467856,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2019,8762.39937035639,8.76239937035639,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2020,933.1733398733886,0.9331733398733886,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2021,-53116.93367720102,-53.11693367720102,loses_under_ut,2621.7414491917807
LUX,Luxembourg,2022,-1082.3538922818043,-1.0823538922818043,loses_under_ut,2621.7414491917807
MLT,Malta,2016,2151.7402057315194,2.1517402057315196,loses_under_ut,20368.423138461134
MLT,Malta,2017,5738.971338088464,5.738971338088464,loses_under_ut,20368.423138461134
MLT,Malta,2018,5306.612457767686,5.306612457767685,loses_under_ut,20368.423138461134
MLT,Malta,2019,8885.844795775467,8.885844795775467,loses_under_ut,20368.423138461134
MLT,Malta,2020,-17621.120389112228,-17.621120389112228,loses_under_ut,20368.423138461134
MLT,Malta,2021,7854.110244252981,7.854110244252981,loses_under_ut,20368.423138461134
MLT,Malta,2022,8052.264485957247,8.052264485957247,loses_under_ut,20368.423138461134
NLD,Netherlands,2016,88394.76478488247,88.39476478488247,loses_under_ut,382785.5860715359
NLD,Netherlands,2017,42986.37841523417,42.98637841523417,loses_under_ut,382785.5860715359
NLD,Netherlands,2018,128612.5274141307,128.6125274141307,loses_under_ut,382785.5860715359
NLD,Netherlands,2019,63373.52224529409,63.37352224529409,loses_under_ut,382785.5860715359
NLD,Netherlands,2020,35613.80822590536,35.613808225905366,loses_under_ut,382785.5860715359
NLD,Netherlands,2021,8545.703944045155,8.545703944045155,loses_under_ut,382785.5860715359
NLD,Netherlands,2022,15258.88104204395,15.25888104204395,loses_under_ut,382785.5860715359
PRT,Portugal,2016,-1338.001509219246,-1.3380015092192459,loses_under_ut,1258.6696923974885
PRT,Portugal,2017,-206.2924394448512,-0.2062924394448512,loses_under_ut,1258.6696923974885
PRT,Portugal,2018,2647.077951970159,2.647077951970159,loses_under_ut,1258.6696923974885
PRT,Portugal,2019,4920.505953976652,4.920505953976652,loses_under_ut,1258.6696923974885
PRT,Portugal,2020,-1952.3812168968493,-1.9523812168968493,loses_under_ut,1258.6696923974885
PRT,Portugal,2021,-2502.1601744643513,-2.5021601744643513,loses_under_ut,1258.6696923974885
PRT,Portugal,2022,-310.07887352402463,-0.31007887352402463,loses_under_ut,1258.6696923974885
SVK,Slovak Republic,2016,1080.6886489155286,1.0806886489155285,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2017,-1149.731813371123,-1.149731813371123,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2018,1205.78848662825,1.20578848662825,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2019,20.11312003132207,0.020113120031322068,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2020,1536.5513340996595,1.5365513340996595,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2021,-77.74735025757968,-0.07774735025757969,loses_under_ut,3202.9853853877285
SVK,Slovak Republic,2022,587.3229593416712,0.5873229593416712,loses_under_ut,3202.9853853877285
SWE,Sweden,2016,19905.177172059288,19.90517717205929,loses_under_ut,84424.58596618308
SWE,Sweden,2017,24912.37072072325,24.912370720723253,loses_under_ut,84424.58596618308
SWE,Sweden,2018,9947.947735739639,9.947947735739639,loses_under_ut,84424.58596618308
SWE,Sweden,2019,24936.279383158155,24.936279383158155,loses_under_ut,84424.58596618308
SWE,Sweden,2020,17181.385952213663,17.181385952213663,loses_under_ut,84424.58596618308
SWE,Sweden,2021,-9668.320227092832,-9.668320227092833,loses_under_ut,84424.58596618308
SWE,Sweden,2022,-2790.25477061809,-2.79025477061809,loses_under_ut,84424.58596618308
