iso_partner,partner_jurisdiction,net_bn,reported_bn,etr,etr_pct,role
NLD,Netherlands,355.01546228992396,765.8010853018924,0.1230347594890039,12.30347594890039,winner_haven
IRL,Ireland,242.9113054499138,496.29622226458025,0.04992212160159417,4.992212160159417,winner_haven
DNK,Denmark,88.23437572408884,282.434250052334,0.07696610380791066,7.696610380791066,winner_haven
SWE,Sweden,72.99360523653546,412.1919167124839,0.13277499468338533,13.277499468338533,winner_haven
MLT,Malta,19.330640523943124,46.19905507169198,0.024662227389891486,2.4662227389891487,winner_haven
AUT,Austria,10.483768442914563,190.11620442511347,0.14107323169723704,14.107323169723704,winner_haven
FIN,Finland,0.9179565655066431,115.59414381168827,0.1768270077329641,17.682700773296407,winner_haven
BGR,Bulgaria,-1.8957618593084447,22.68882148213803,0.09150787220439971,9.150787220439971,loser_victim
CYP,Cyprus,-1.9376502505073683,28.098997922705735,0.03469128647805644,3.4691286478056442,loser_victim
SVN,Slovenia,-1.9841765804586828,14.528441889402053,0.14969220082288442,14.969220082288443,loser_victim
LTU,Lithuania,-3.39122288065777,11.886326118021836,0.12039932174166154,12.039932174166154,loser_victim
LUX,Luxembourg,-3.835144948307276,-17.314138995663093,0.02829879622869866,2.829879622869866,loser_victim
PRT,Portugal,-5.332048293112999,79.07692095054423,0.11603944410504917,11.603944410504917,loser_victim
SVK,Slovak Republic,-5.799210749932853,60.590912823534,0.3545730321345916,35.45730321345916,loser_victim
GRC,Greece,-6.73302991402862,19.958197942467088,0.16227571927607198,16.227571927607197,loser_victim
LVA,Latvia,-10.261016742982646,57.22795295105704,0.054385791991457315,5.438579199145732,loser_victim
HRV,Croatia,-11.91531805402828,78.56610167446452,0.16400934559194452,16.400934559194454,loser_victim
CZE,Czechia,-12.692215339034693,99.5935078032983,0.14889647731637715,14.889647731637714,loser_victim
HUN,Hungary,-14.480926487916868,49.8201814553673,0.07515201379372795,7.515201379372795,loser_victim
EST,Estonia,-26.376449865814074,8.58154667662526,0.018212453777521287,1.8212453777521287,loser_victim
ROU,Romania,-38.64443135536848,69.19270150183236,0.13361935510184092,13.361935510184091,loser_victim
POL,Poland,-62.87407811165873,158.77535099715217,0.1621379405520468,16.21379405520468,loser_victim
ESP,Spain,-63.59514835462153,381.52407200520173,0.06189513748538106,6.189513748538106,loser_victim
ITA,Italy,-76.49251510448833,466.9277734724051,0.20928859158403718,20.928859158403718,loser_victim
DEU,Germany,-178.6433531352955,1273.6267222605586,0.1682279029583412,16.82279029583412,loser_victim
FRA,France,-182.10476663593022,819.3623496845106,0.15027836496268396,15.027836496268396,loser_victim
BEL,Belgium,-237.20840953690478,235.5796488872255,0.19394819274165906,19.394819274165904,loser_victim
