iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,444.88734218454493,111.22183554613623,0.0002293926930122516,,,26975.978170243117,4008.8803594822084,7061.554556354398,0.01456430752631419,0.1486092676299819,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,63.550286022493275,12.710057204498655,2.621422525678684e-05,0.12492087253671824,,769.4275088391814,102.74900399444795,201.41454358163756,0.0004154132534960705,0.1335395509181406,0.2,Asia,0.0,0.0,0.0
AGO,Angola,499.7800409480093,149.93401228440277,0.00030923574209296514,0.13400757819260206,0.019566369062668953,0.0,0.0,0.0,0.0,0.4067795756096148,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,431.3809719958323,0.0,0.0,,,5530.3116102643435,0.0,1447.680484580176,0.0029858105051806475,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,159.32446766552738,23.898670149829105,4.929050377708189e-05,0.05485394822670844,0.008502125178655291,0.0,0.0,0.0,0.0,0.154474002265593,0.15,Europe,0.0,0.0,0.0
AND,Andorra,169.85974504990475,0.0,0.0,0.0,,13.61362802026568,0.5197873481919332,3.5636660279131087,7.349986116711418e-06,0.0381813978917421,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,6480.394260219778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185928948000367,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5949.678002363576,1784.9034007090727,0.0036813256663574636,0.05639430004303432,0.034035728402180325,0.0,0.0,0.0,0.0,0.2454466313381469,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,58.77817931792521,11.755635863585042,2.42457513452974e-05,0.07642669730179688,0.00452142420415707,0.0,0.0,0.0,0.0,0.2707375064558568,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,202.02726951112388,68.68927163378213,0.00014167017585847355,,,345868.9481463222,31750.94624400954,90538.79089279205,0.1867343490870142,0.0918005111883507,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,17.93533962083437,4.483834905208592,9.24781504349003e-06,0.09585394976468391,,1773.1846595580603,24.729286626788337,464.1700157428284,0.0009573408800884115,0.0139462556781603,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,89151.14863723233,26745.344591169698,0.05516170984935886,0.2557614190529388,0.08071086982581359,0.0,0.0,0.0,0.0,0.246258374576379,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,9268.071608813407,2317.0179022033517,0.004778800617110376,0.06607499010216557,0.02003519383985271,3351.4972653064383,352.32230555846127,877.3279928933414,0.0018094705051091785,0.1051238529136163,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,226.0923060971505,45.218461219430104,9.326212377327985e-05,0.10800570747162812,0.007399414317357618,0.0,0.0,0.0,0.0,0.3406300749452847,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,56142.32990002994,16606.901184428854,0.034251383881398506,0.3673922412537915,0.12731612768537068,0.0,0.0,0.0,0.0,0.177501438852385,0.2958,Europe,0.0,1.0,0.0
BEN,Benin,68.13800213966417,20.44140064189925,4.215995824167581e-05,0.3193081155774371,,0.0,0.0,0.0,0.0,0.2025477029299151,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,216.25530714986655,59.470209466213305,0.00012265605433025315,0.1758990304324319,0.024473594993818064,117.82719123103583,8.006015051024285,30.84385425614627,6.361479970144751e-05,0.0679470924103255,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1207.971386146512,301.992846536628,0.0006228538847368383,0.19664056455487697,0.012154079450114588,0.0,0.0,0.0,0.0,0.3698279328257892,0.25,Asia,0.0,0.0,0.0
BGR,Bulgaria,1291.48680810822,129.14868081082201,0.00026636643375558226,0.0460692872642066,0.009772088171540246,650.0399100509906,62.94842347455352,170.16221838792384,0.00035095599109001346,0.0968377825749433,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,476.05575752745756,0.0,0.0,0.0,0.0,307.78420517767387,1.7766768033092348,80.56927325229712,0.00016617242895364587,0.0057724755637919,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,1911.5236541076604,0.0,0.0,0.0,0.0,2108.2815926150724,10.083042010121217,551.8889951813339,0.0011382594274480997,0.0047825878883733,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,473.90778747753313,47.390778747753316,9.774248291726352e-05,0.03779630628222466,0.011486730201238663,132.26117812572238,16.266278477808292,34.62226723080412,7.140769687234217e-05,0.1229860395039442,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,228.7458798796228,41.174258378332105,8.492104060150966e-05,0.017586630458951348,0.004674593553280988,0.0,0.0,0.0,0.0,0.1718661864183185,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,52.433321078269856,13.108330269567464,2.7035655064178216e-05,0.1744251276247629,,0.0,0.0,0.0,0.0,0.4362164329253492,0.25,Caribbean/American isl.,0.0,0.0,0.0
BMU,Bermuda,485.9847481926908,0.0,0.0,,,279610.87740613817,3722.9404549022292,73194.28614943053,0.15096167340236363,0.0133147196898732,0.0,Caribbean/American isl.,1.0,0.0,1.0
BOL,Bolivia,718.5547684044311,179.63869210110778,0.00037050101850889057,0.09293244764020732,,0.0,0.0,0.0,0.0,0.1803012214154798,0.25,Latin America,0.0,0.0,0.0
BRA,Brazil,36394.532616128774,12374.141089483785,0.02552140534538095,0.1659752852587401,0.0463064820125235,0.0,0.0,0.0,0.0,0.2309993167112489,0.34,Latin America,0.0,0.0,0.0
BRB,Barbados,3497.958572236953,874.4896430592382,0.0018036164683639774,5.856524811716194,,4863.734703426358,64.71587451117222,1273.1893442057108,0.002625926203678775,0.0133057986212903,0.25,Caribbean/American isl.,0.0,0.0,0.0
BRN,Brunei Darussalam,1535.9381253454135,284.1485531889015,0.000586050405583344,0.9123206083745468,,424.32457335464926,30.58387755066222,111.07627332123747,0.0002290924739895532,0.0720766117994781,0.185,Asia,0.0,0.0,0.0
