iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,2621.1179367360214,655.2794841840054,0.001896093193930993,,,19452.655420120795,1392.1614695591368,2503.4179049580725,0.0072438001886582625,0.0715666544999897,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,487.2599131222361,97.45198262444723,0.0002819835588464865,0.9048656601039862,,172.78346416629424,9.316802178686169,22.235998558180214,6.434128725840856e-05,0.0539218392433623,0.2,Asia,0.0,0.0,0.0
AGO,Angola,4814.529536759879,1203.6323841899698,0.0034827874620544114,0.9405050185019822,,0.0,0.0,0.0,0.0,0.3289506417448939,0.25,Africa,0.0,0.0,0.0
AIA,Anguilla,6244.178645894519,0.0,0.0,,,4.602968400642421,,0.5923691784621611,1.7140581914833785e-06,,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,409.0013436840587,61.35020155260881,0.00017752074102404133,0.11651740184228987,0.0188011445719188,132.63269277325344,19.409099347827055,17.068880864867754,4.938990097667502e-05,0.1463372185393877,0.15,Europe,0.0,0.0,0.0
AND,Andorra,83.39108771288421,0.0,0.0,0.0,,1407.368798150738,25.359676353144906,181.1183189173051,0.0005240774663088523,0.0180192117279189,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,4121.365082601153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492701005038457,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,7382.3062585514535,2214.691877565436,0.006408352919724408,0.07407151779159431,0.039579736086340606,0.0,0.0,0.0,0.0,0.2095254783585036,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,328.24845646030576,59.08472216285504,0.00017096543118208561,0.19450787509832415,0.019349839473045954,0.0,0.0,0.0,0.0,1.1526247041023183,0.18,Asia,0.0,0.0,0.0
ASM,American Samoa,1940.635648199116,659.8161203876995,0.0019092202416057373,,,0.0,0.0,0.0,0.0,0.1657637529790511,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,143.8284676398842,35.95711690997105,0.00010404422279644028,0.6223810836070135,,0.0,0.0,0.0,0.0,0.2601633924412352,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,125222.8364527501,37566.85093582503,0.10870209139164233,0.2701426723035344,0.10464216230647636,0.0,0.0,0.0,0.0,0.2264160483588662,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,2679.587612356215,669.8969030890537,0.0019383896325768848,0.014733731653762275,0.005406706863818897,17929.415976116336,1797.7219585868747,2307.387860971643,0.0066765746899513775,0.1002666211203761,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,654.0351461310605,130.8070292262121,0.000378498524401395,0.1610599063753881,0.017776814451213957,1040.6908643602183,108.618715371743,133.9294860829589,0.0003875335534803128,0.1043717390932591,0.2,Asia,0.0,0.0,0.0
BDI,,24393.068942717207,,,,,27.103110988475372,,3.4879769297940815,1.0092684841806783e-05,,,,,,
BEL,Belgium,13590.196105922205,3397.549026480551,0.009831025906722394,0.0667115468946399,0.02444161025848628,0.0,0.0,0.0,0.0,0.1532038551280006,0.25,Europe,0.0,1.0,0.0
BEN,Benin,3505.1583346191055,1051.5475003857316,0.003042720101422643,18.705178497969104,,1023.4246289615052,150.40612681805524,131.70744482870165,0.0003811039346680016,0.1469635599552418,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,3529.5775978784277,970.6338394165676,0.0028085912364686004,1.8010604905168446,0.30916279920906825,0.0,0.0,0.0,0.0,0.3029753708306352,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1530.5886320438965,497.44130541426637,0.0014393783055037406,0.30027360264728004,0.015636420833228006,0.0,0.0,0.0,0.0,0.2861135861162923,0.325,Asia,0.0,0.0,0.0
BGR,Bulgaria,1798.101098590812,179.8101098590812,0.0005202920795366324,0.039785898585270076,0.010348766914951282,3520.8181590377053,345.0550442003688,453.1041664532696,0.0013110859517044995,0.0980042219205884,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,660.9253632013097,0.0,0.0,0.0,,870.1474643256058,7.383009076604984,111.98176778957516,0.00032402642364819063,0.0084847791659395,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,1561.6453392118744,0.0,0.0,0.0,0.0,252.77375341934058,0.6525034613701903,32.53017783674413,9.412815490541939e-05,0.002581373471508,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,175.35059340040743,17.535059340040743,5.073881827878366e-05,0.01134983121645686,0.0038785370021399835,1978.296803266183,192.97284558387165,254.59267805130978,0.0007366802345092188,0.0975449413178407,0.1,Europe,0.0,0.0,0.0
BLR,Belarus,340.11958750417415,61.22152575075135,0.00017714840934265295,0.018418387900850767,0.006851370273614009,0.0,0.0,0.0,0.0,0.1944919961333555,0.18,Europe,0.0,0.0,0.0
BLZ,Belize,370.66005610800306,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3768811983783796,0.0,Caribbean/American isl.,0.0,0.0,0.0
BMU,Bermuda,18573.222656028458,0.0,0.0,,,162786.51947922294,1598.547740308824,20949.463132348137,0.06061861453089445,0.0098199024429222,0.0,Caribbean/American isl.,1.0,0.0,1.0
BOL,Bolivia,321.74632152668255,80.43658038167064,0.00023274840169105917,0.03384094147567139,,0.0,0.0,0.0,0.0,0.1542792921134422,0.25,Latin America,0.0,0.0,0.0
BRA,Brazil,38443.1695300597,13070.677640220298,0.0378208436428455,0.1759012312840317,0.05534342432485223,0.0,0.0,0.0,0.0,0.1616164128834123,0.34,Latin America,0.0,0.0,0.0
BRB,Barbados,322.01662224327515,17.710914223380133,5.124766565683726e-05,0.08308045035700526,,15015.01341916833,183.6302462031515,1932.3250540824267,0.005591306414957434,0.0122297756969519,0.055,Caribbean/American isl.,0.0,0.0,0.0
BRN,Brunei Darussalam,155.20462110511335,28.71285490444597,8.308248629276559e-05,0.09970164040261513,,1003.5377692765966,40.762248249048525,129.14814793409397,0.00037369844504069055,0.0406185491936513,0.185,Asia,0.0,0.0,0.0
BTN,Bhutan,178.84022903305342,44.710057258263355,0.00012937141679816898,0.831448873579258,,0.0,0.0,0.0,0.0,0.373850536216155,0.25,Asia,0.0,0.0,0.0
BWA,Botswana,3831.8271910661483,843.0019820345526,0.002439280275341585,0.9311701479971125,0.20224389951297744,0.0,0.0,0.0,0.0,0.2072836470370224,0.22,Africa,0.0,0.0,0.0
CAF,Central African Republic,3477.1867386238127,1043.1560215871439,0.0030184388195863407,31.94270673771302,5.051328663613257,0.0,0.0,0.0,0.0,0.2042193008144374,0.3,Africa,0.0,0.0,0.0
CAN,Canada,17683.135318958826,4627.676512971525,0.013390478645743316,0.025707521098329668,0.017437550344278466,194631.8946810546,13851.697510677117,25047.735617446117,0.07247722868473981,0.0711686927436844,0.2617,Northern America,0.0,1.0,0.0
CHE,Switzerland,10282.060229747109,2025.4132794863708,0.0058606631625493805,0.05919488559528758,0.024669217784694435,73712.71932161988,5254.360350356693,9486.300835927015,0.027449219584497624,0.0712815969714957,0.19698516,Europe,0.0,1.0,0.0
CHL,Chile,39579.095786420345,10686.355862333494,0.030921655732480333,0.6492278383442875,0.17223792973467475,0.0,0.0,0.0,0.0,0.2024050233447367,0.27,Latin America,0.0,1.0,0.0
CHN,China (People’s Republic of),50022.68935340902,12505.672338352255,0.03618596458243821,0.024191872350472134,0.00881039511383262,0.0,0.0,0.0,0.0,0.1784121639651759,0.25,Asia,0.0,0.0,0.0
CIV,Côte d’Ivoire,3929.293946644628,982.323486661157,0.002842415980131254,1.328945949561067,0.10891919544261393,0.0,0.0,0.0,0.0,0.2283613255436151,0.25,Africa,0.0,0.0,0.0
CMR,Cameroon,3612.3157599650353,1192.0642007884617,0.003449314181808107,5.422301040147846,0.233507503512418,0.0,0.0,0.0,0.0,0.3634258651805503,0.33,Africa,0.0,0.0,0.0
COD,Democratic Republic of the Congo,4173.167884986212,1168.4870077961396,0.003381092062477745,3.256385200260621,0.25144659987713897,0.0,0.0,0.0,0.0,0.2731048523882916,0.28,Africa,0.0,0.0,0.0
COG,Congo,3563.2267948269464,997.7035025515451,0.002886919042040219,4.334686045076128,1.0338711474462998,0.0,0.0,0.0,0.0,0.1833699990348911,0.28,Africa,0.0,0.0,0.0
COK,Cook Islands,802.0351593450936,160.40703186901874,0.00046414802954537884,13.39751187414515,,54540.777273475294,270.9512839103521,7019.008738288776,0.020309951735150576,0.0049678661994816,0.2,Oceania,0.0,0.0,0.0
COL,Colombia,10733.499422695133,3327.3848210354913,0.009628001280417145,0.15958699738979354,0.07231071951607264,0.0,0.0,0.0,0.0,0.2950770752087854,0.31,Latin America,0.0,1.0,0.0
COM,,21473.76419601036,,,,,22.346427046425,,2.875825658331242,8.321385896102318e-06,,,,,,
CPV,Cabo Verde,3495.112541749521,784.3032543685924,0.0022694317439802963,7.881001235813565,,0.0,0.0,0.0,0.0,0.1568982785948836,0.2244,Africa,0.0,0.0,0.0
CRI,Costa Rica,2870.4342206732117,861.1302662019635,0.0024917356276868185,0.251481819771852,0.09469237446724656,6214.228808623331,857.0126599235477,799.7268922433478,0.0023140610288973993,0.1379113460924214,0.3,Latin America,0.0,0.0,0.0
CUB,Cuba,457.53487261926307,160.13720541674206,0.00046336726940859316,,,105.77008221058837,,13.61185462325071,3.9386773935190706e-05,,0.35,Latin America,0.0,0.0,0.0
CYM,Cayman Islands,11162.551557063893,0.0,0.0,,,109781.1659318682,553.6830442382776,14128.052468186137,0.040880425490179825,0.005043515793792,0.0,Caribbean/American isl.,1.0,0.0,1.0
CYP,Cyprus,446.6583942421433,55.83229928026791,0.00016155433707597567,0.02460853696967236,0.008150890408272847,14658.206753708566,270.56996892454316,1886.4065830238974,0.005458438375363283,0.0184585995729722,0.125,Europe,0.0,0.0,0.0
CZE,Czechia,4670.352027841292,887.3668852898454,0.0025676529669061915,0.038510513254153375,0.023575253277401648,0.0,0.0,0.0,0.0,0.1730111144784438,0.19,Europe,0.0,1.0,0.0
DEU,Germany,47470.77252773758,14213.322741736762,0.041127160492917335,0.03263303599897432,0.029654872130710015,0.0,0.0,0.0,0.0,0.1692121193918853,0.2994120799999999,Europe,0.0,1.0,0.0
DJI,Djibouti,3602.3103469740972,900.5775867435243,0.002605878978429453,27.64081689294343,,40.64271969582833,,5.23042792849188,1.5134578505703978e-05,,0.25,Africa,0.0,0.0,0.0
DMA,Dominica,69.7741004021268,17.4435251005317,5.04739580889963e-05,0.7789124127798557,,2165.5946032378383,0.0,278.69656802837216,0.0008064263853286388,0.0,0.25,Caribbean/American isl.,0.0,0.0,0.0
DNK,Denmark,3383.551065548261,744.3812344206174,0.0021539148200747753,0.020263806000042055,0.005214407555029857,45840.273485591286,5007.980510812159,5899.316002549714,0.01707004902680842,0.1092484867566571,0.22,Europe,0.0,1.0,0.0
