iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,2910.8013428769,727.700335719225,0.0016616711809603031,,,3236.4250461865,355.17818934884957,629.4396960365208,0.001437297403501346,0.1097439873564686,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,119.21033628049643,23.842067256099288,5.444229459482277e-05,0.2537310614313565,,30.246265776120364,1.9071622668598298,5.882478371867087,1.3432376355155758e-05,0.0630544702931741,0.2,Asia,0.0,0.0,0.0
AGO,Angola,1191.766985940404,357.53009578212124,0.0008164039884631214,0.3765098943286546,0.04997710298962412,0.0,0.0,0.0,0.0,0.3606524057008044,0.3,Africa,0.0,0.0,0.0
AIA,Anguilla,8731.846968022797,0.0,0.0,,,487.84322030599634,0.0,94.87872696594775,0.0002166513309763634,0.0,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,197.6672108624217,29.650081629363257,6.770463573847135e-05,0.06573053571692035,0.010609907839810664,0.0,0.0,0.0,0.0,0.1556556596133954,0.15,Europe,0.0,0.0,0.0
AND,Andorra,33.14817437581309,0.0,0.0,0.0,,261.3677297116647,9.754398743421772,50.832391294621544,0.0001160734927930012,0.0373205933042408,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,6276.874042381312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200448157696003,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,8080.7384434964515,2424.2215330489353,0.005535601483197721,0.08802045157645876,0.05110411869777333,0.0,0.0,0.0,0.0,0.2192394775039004,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,102.6391608668397,20.52783217336794,4.687438696364209e-05,0.10677123537220243,0.006763517732611984,0.0,0.0,0.0,0.0,0.2740124588819755,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,4071.376038647504,1384.2678531401516,0.0031609137517016137,,,18406.057986611664,2411.325431777702,3579.722495960379,0.008174136269283983,0.1310071626163337,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,34.253739392092406,8.563434848023102,1.9554220602258316e-05,0.1984608578828079,,1122.8183290647191,15.6591114972613,218.3725615964735,0.0004986439809165423,0.0139462556781603,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,106169.8148992301,31850.944469769027,0.0727302076334385,0.3071514016705532,0.09769781132487244,0.0,0.0,0.0,0.0,0.2352799147437294,0.3,Oceania,0.0,1.0,0.0
