iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,1193.9937211032086,298.49843027580215,0.001283208512938341,,,1844.1009143565286,275.1281825383892,494.2047334484983,0.0021245261508061795,0.1491936696069537,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,157.54147632054793,31.508295264109588,0.00013545033611641688,0.29136380647698773,0.018302230133210255,9.525316227117369,0.9333393861624701,2.5527108253063204,1.0973793929423121e-05,0.0979851339218924,0.2,Asia,0.0,0.0,0.0
AGO,Angola,2163.8652277650663,649.1595683295199,0.0027906581738676114,0.5360545902732257,0.1264178483915776,0.0,0.0,0.0,0.0,0.5328621413630972,0.3,Africa,0.0,0.0,0.0
AIA,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
ALB,Albania,181.1111057882805,27.166665868242074,0.00011678619843350536,0.07948549755903045,0.01302075613625461,0.0,0.0,0.0,0.0,0.1940421172427733,0.15,Europe,0.0,0.0,0.0
AND,Andorra,196.71399896154355,0.0,0.0,0.0,,188.49484357685904,13.74891877916509,50.515155217968676,0.00021715851955471347,0.0729405564537841,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,5447.617463790704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200159113055238,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,3203.294697075022,1121.1531439762578,0.0048197012538010175,0.031201838042152888,0.016622908974646734,0.0,0.0,0.0,0.0,0.2415941456044081,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,126.44812117387173,25.289624234774347,0.00010871702433104867,0.14645670102114103,0.011270182420528919,18.491895249097183,0.4140347061177509,4.955684415853384,2.1303885665272257e-05,0.0223900633515629,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,348.2803222252428,153.24334177910683,0.0006587745219979153,,,20424.722165406965,1684.8539944057602,5473.667029245377,0.023530630035232643,0.0824909137446859,0.44,Oceania,0.0,0.0,1.0
ATG,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
