iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,5276.738403013436,1319.184600753359,0.002031090238769377,,,19437.351432124015,1391.0662143376992,4859.102852811029,0.007481345952556431,0.0715666544999897,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,412.99808066292513,82.59961613258503,0.00012717497911754168,0.7669577792396542,,189.81159199810324,10.234990150248397,47.45060310276032,7.305759689030465e-05,0.0539218392433623,0.2,Asia,0.0,0.0,0.0
AGO,Angola,5061.9306378822075,1265.4826594705519,0.001948407732712085,0.9888341388058236,,0.0,0.0,0.0,0.0,0.3289506417448939,0.25,Africa,0.0,0.0,0.0
AIA,Anguilla,7316.200095705837,0.0,0.0,,,0.26781534477245145,,0.0669505982003117,1.0308087769275566e-07,,0.0,Caribbean/American isl.,1.0,0.0,1.0
ALB,Albania,316.4616448180699,47.46924672271048,7.308630164813344e-05,0.09015444376002482,0.014547241048400621,65.17753296380059,9.537898885181832,16.293595218954195,2.5086528591053967e-05,0.1463372185393877,0.15,Europe,0.0,0.0,0.0
AND,Andorra,131.40026997293262,0.0,0.0,0.0,,1216.3735271493326,21.91809212593933,304.07867535321236,0.00046817650007067015,0.0180192117279189,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,7380.414755332782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492701005038457,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,5648.171011082972,1694.4513033248916,0.00260887179875191,0.05667180212860627,0.03028228715521333,0.0,0.0,0.0,0.0,0.2095254783585036,0.3,Latin America,0.0,0.0,0.0
ARM,Armenia,294.56386944648744,53.02149650036774,8.163485529268704e-05,0.17454763670367776,0.017364174838208433,0.0,0.0,0.0,0.0,1.1526247041023183,0.18,Asia,0.0,0.0,0.0
ASM,American Samoa,1571.6175095556346,534.3499532489158,0.0008227150116147095,,,0.0,0.0,0.0,0.0,0.1657637529790511,0.34,Oceania,0.0,0.0,1.0
ATG,Antigua and Barbuda,316.84764617473996,79.21191154368499,0.00012195908005503015,1.3710775384071598,,0.0,0.0,0.0,0.0,0.2601633924412352,0.25,Caribbean/American isl.,0.0,0.0,0.0
AUS,Australia,225523.92346784493,67657.17704035348,0.10416876591106132,0.48652176455825213,0.18845852459523407,0.0,0.0,0.0,0.0,0.2264160483588662,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,8645.86238687838,2161.465596719595,0.0033279130702601307,0.04753933617852851,0.017445088675292313,7599.952610514443,762.0215689312649,1899.8962662138763,0.0029251863300842613,0.1002666211203761,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,2304.1327754882204,460.82655509764413,0.0007095142842707718,0.567405912804312,0.06262681915966457,1115.1083446742255,116.3857972110543,278.7636040703008,0.0004292000034172758,0.1043717390932591,0.2,Asia,0.0,0.0,0.0
BDI,,-0.0,,,,,0.0,,0.0,0.0,,,,,,
BEL,Belgium,28015.58597829614,7003.896494574035,0.010783589950456111,0.13752289247375027,0.05038529453936543,0.0,0.0,0.0,0.0,0.1532038551280006,0.25,Europe,0.0,1.0,0.0
BEN,Benin,3735.2488109563415,1120.5746432869023,0.0017252992632666678,19.933049829219087,,1096.579096445026,161.15716778606344,274.13151603889617,0.0004220681821541004,0.1469635599552418,0.3,Africa,0.0,0.0,0.0
BFA,Burkina Faso,3766.2482845243935,1035.7182782442082,0.0015946496675715387,1.921827979305803,0.329893260558942,0.0,0.0,0.0,0.0,0.3029753708306352,0.275,Africa,0.0,0.0,0.0
BGD,Bangladesh,1569.1705172942704,509.9804181206379,0.0007851943151980548,0.3078426655806584,0.016030571542101725,0.0,0.0,0.0,0.0,0.2861135861162923,0.325,Asia,0.0,0.0,0.0
BGR,Bulgaria,2110.4223180360477,211.04223180360478,0.0003249323989528191,0.04669651132701991,0.012146296266980015,3801.392855326253,372.5525490007333,950.3022534975489,0.0014631383885599825,0.0980042219205884,0.1,Europe,0.0,0.0,0.0
BHR,Bahrain,1080.6092229523895,0.0,0.0,0.0,,711.5656007944193,6.037476984819712,177.88279709076244,0.00027387828254644015,0.0084847791659395,0.0,Asia,0.0,0.0,0.0
BHS,Bahamas,2121.1418756153867,0.0,0.0,0.0,0.0,248.04057778700573,0.640285367356893,62.00714553865693,9.546966206670035e-05,0.002581373471508,0.0,Caribbean/American isl.,0.0,0.0,0.0
BIH,Bosnia and Herzegovina,419.2535611144112,41.92535611144112,6.455061824269954e-05,0.027136818092661167,0.009273367249736507,1945.88570961049,189.81130735518005,486.44790087943187,0.0007489623382366879,0.0975449413178407,0.1,Europe,0.0,0.0,0.0
