iso_partner,partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,oecd,oecd_oct
ABW,Aruba,1364.5797858579097,341.1449464644774,0.0008312615886765398,,,1829.3150455344175,272.9222245104914,335.2995332817961,0.0008170181783635207,0.1491936696069537,0.25,Caribbean/American isl.,0.0,0.0,1.0
AFG,Afghanistan,234.43210540958407,46.886421081916815,0.00011424727606208212,0.43356855723232746,0.027234925329055016,9.495995545677943,0.9304663952649469,1.7405437528567702,4.241150807465946e-06,0.0979851339218924,0.2,Asia,0.0,0.0,0.0
AGO,Angola,2497.706330820956,749.3118992462868,0.0018258344619698538,0.6187570864447738,0.14592159262272184,0.0,0.0,0.0,0.0,0.5328621413630972,0.3,Africa,0.0,0.0,0.0
AIA,,16597.10068096834,,,,,7459.380447496981,,1367.2476967390883,0.0033315472038628587,,,,,,
ALB,Albania,315.661211154957,47.34918167324355,0.0001153748762458451,0.13853644324864758,0.022694067457841294,0.0,0.0,0.0,0.0,0.1940421172427733,0.15,Europe,0.0,0.0,0.0
AND,Andorra,213.4747857575729,0.0,0.0,0.0,,189.6860950492263,13.835809324435948,34.76801838770825,8.471858809466765e-05,0.0729405564537841,0.0,Europe,0.0,0.0,0.0
ARE,United Arab Emirates,10228.836349505038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200159113055238,0.0,Asia,0.0,0.0,0.0
ARG,Argentina,10779.093109304515,3772.68258825658,0.009192825965584215,0.10499424787388793,0.05593612218970134,0.0,0.0,0.0,0.0,0.2415941456044081,0.35,Latin America,0.0,0.0,0.0
ARM,Armenia,257.48084827535365,51.49616965507073,0.00012547976524895726,0.29822345531477384,0.022948985741477204,18.288944676269132,0.4094906299348949,3.352224445504487,8.168303376759978e-06,0.0223900633515629,0.2,Asia,0.0,0.0,0.0
ASM,American Samoa,442.8007865887913,194.8323460990682,0.0004747443783715935,,,19982.163755623245,1648.346946797306,3662.578623390455,0.008924537668475492,0.0824909137446859,0.44,Oceania,0.0,0.0,1.0
ATG,,3522.7075735565136,,,,,76.47483839288351,,14.017256176583597,3.4155589168155e-05,,,,,,
AUS,Australia,42598.99820647617,12779.699461942851,0.031140057584436505,0.13620157391069826,0.04753835452076466,0.0,0.0,0.0,0.0,0.2445588702616233,0.3,Oceania,0.0,1.0,0.0
AUT,Austria,12861.92203790979,3215.4805094774474,0.0078351019540751,0.10844192160567959,0.031957128955116106,3093.1606262040086,314.5008858538045,566.9528148601886,0.001381483449980961,0.1016762217873459,0.25,Europe,0.0,1.0,0.0
AZE,Azerbaijan,897.9574457254878,179.59148914509757,0.0004376072637942016,0.40693823902972126,0.03258346487765076,0.0,0.0,0.0,0.0,0.2729674018500468,0.2,Asia,0.0,0.0,0.0
BDI,,3406.2303929106647,,,,,3.505567264194913,,0.6425438146599348,1.5656746427111983e-06,,,,,,
BEL,Belgium,43294.27516091581,14715.724127195283,0.03585753311978722,0.3730243313266581,0.13532469098249017,0.0,0.0,0.0,0.0,0.1966612619757195,0.3399,Europe,0.0,1.0,0.0
BEN,Benin,212.15049463272345,63.64514838981703,0.00015508295728948273,1.1438456431912187,,0.0,0.0,0.0,0.0,0.1858306723034045,0.3,Africa,0.0,0.0,0.0
