iso_partner,partner_jurisdiction,tax_gained_bn,tax_lost_bn,net_tax_revenue_bn
BEL,Belgium,2.3161071410160634,70.08165040051813,-67.76554325950207
FRA,France,2.525351281267316,57.42240176012858,-54.89705047886126
DEU,Germany,10.23630333825258,50.359447477737845,-40.12314413948526
ESP,Spain,3.4188701160480313,25.446246959889642,-22.027376843841612
ITA,Italy,4.870801616488816,17.36541365824053,-12.494612041751715
POL,Poland,1.8780420662603858,9.284431082671054,-7.406389016410667
IRL,Ireland,4.175711486359851,10.873492246381144,-6.697780760021293
ROU,Romania,0.16779056977053397,5.252792789371355,-5.085002219600821
EST,Estonia,0.025162185557807394,3.1633240764222377,-3.1381618908644304
PRT,Portugal,2.0750692141583142,4.266400246298153,-2.191331032139839
CYP,Cyprus,0.14045441851387852,2.3157921053454684,-2.1753376868315897
GRC,Greece,0.9625409979716733,2.7667923684872733,-1.8042513705156
LUX,Luxembourg,4.556696007784313,6.189595188861189,-1.6328991810768754
AUT,Austria,2.0823365394457003,3.4887537098176424,-1.4064171703719421
NLD,Netherlands,12.531826967576134,13.852152632401033,-1.3203256648248995
LVA,Latvia,0.19912273857223098,1.0262621436256811,-0.8271394050534502
HRV,Croatia,0.9389195538084563,1.5446723506786277,-0.6057527968701715
LTU,Lithuania,0.09183827937966733,0.5968610730059835,-0.5050227936263161
HUN,Hungary,0.40802841295581216,0.8678754621716311,-0.459847049215819
SVN,Slovenia,0.12538279248335082,0.4329971779672227,-0.3076143854838719
BGR,Bulgaria,0.2997200342569994,0.34343606050402764,-0.04371602624702825
SVK,Slovak Republic,1.287635333413955,1.2462691443702538,0.04136618904370115
CZE,Czechia,2.1223166010807177,1.9151052191620441,0.2072113819186736
MLT,Malta,0.44455260126782853,0.13885471849984188,0.30569788276798665
FIN,Finland,3.9800607900795324,1.969443887576854,2.0106169025026785
SWE,Sweden,15.02984189187873,4.808719997445708,10.221121894433022
DNK,Denmark,14.008189878149132,1.3536463309276396,12.654543547221492
