iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
DEU,Germany,2017,-13359.540119727737,-13.359540119727736,benefits_from_ut,-114333.07253492379
DEU,Germany,2018,-35170.51359819508,-35.17051359819508,benefits_from_ut,-114333.07253492379
DEU,Germany,2019,-6662.840688627457,-6.662840688627457,benefits_from_ut,-114333.07253492379
DEU,Germany,2020,-17123.337654837596,-17.123337654837595,benefits_from_ut,-114333.07253492379
DEU,Germany,2021,-54525.64037382604,-54.52564037382604,benefits_from_ut,-114333.07253492379
DEU,Germany,2022,16300.149647533513,16.300149647533512,benefits_from_ut,-114333.07253492379
ESP,Spain,2016,2631.503711918792,2.631503711918792,benefits_from_ut,-81816.29906836599
ESP,Spain,2017,-4119.997271168828,-4.1199972711688275,benefits_from_ut,-81816.29906836599
ESP,Spain,2018,-14077.047740470633,-14.077047740470633,benefits_from_ut,-81816.29906836599
ESP,Spain,2019,-17902.830254951732,-17.90283025495173,benefits_from_ut,-81816.29906836599
ESP,Spain,2020,-19339.015510647707,-19.339015510647705,benefits_from_ut,-81816.29906836599
ESP,Spain,2021,-8923.278815057787,-8.923278815057786,benefits_from_ut,-81816.29906836599
ESP,Spain,2022,-20085.63318798809,-20.08563318798809,benefits_from_ut,-81816.29906836599
EST,Estonia,2016,-2411.0334234483944,-2.4110334234483943,benefits_from_ut,-14767.24404872225
EST,Estonia,2017,-2261.1833151734736,-2.2611833151734735,benefits_from_ut,-14767.24404872225
EST,Estonia,2018,-2444.63568021638,-2.44463568021638,benefits_from_ut,-14767.24404872225
EST,Estonia,2019,-2137.8516354379294,-2.1378516354379293,benefits_from_ut,-14767.24404872225
EST,Estonia,2020,-2481.581091458393,-2.481581091458393,benefits_from_ut,-14767.24404872225
EST,Estonia,2021,-1227.48173895058,-1.2274817389505799,benefits_from_ut,-14767.24404872225
EST,Estonia,2022,-1803.4771640370998,-1.8034771640370997,benefits_from_ut,-14767.24404872225
FRA,France,2016,-4186.091593198683,-4.186091593198683,benefits_from_ut,-172519.02943887014
FRA,France,2017,-16471.02268782185,-16.47102268782185,benefits_from_ut,-172519.02943887014
FRA,France,2018,-24348.90384925266,-24.34890384925266,benefits_from_ut,-172519.02943887014
FRA,France,2019,-27022.8719460025,-27.0228719460025,benefits_from_ut,-172519.02943887014
FRA,France,2020,-10839.990669676083,-10.839990669676082,benefits_from_ut,-172519.02943887014
FRA,France,2021,-22411.218584051607,-22.411218584051607,benefits_from_ut,-172519.02943887014
FRA,France,2022,-67238.93010886677,-67.23893010886677,benefits_from_ut,-172519.02943887014
GRC,Greece,2016,-1089.6320540908544,-1.0896320540908544,benefits_from_ut,-5496.530149095834
GRC,Greece,2017,-4737.725459154337,-4.737725459154337,benefits_from_ut,-5496.530149095834
GRC,Greece,2018,-486.4883214928253,-0.48648832149282534,benefits_from_ut,-5496.530149095834
GRC,Greece,2019,-720.4945542333403,-0.7204945542333403,benefits_from_ut,-5496.530149095834
GRC,Greece,2020,418.540462745784,0.418540462745784,benefits_from_ut,-5496.530149095834
GRC,Greece,2021,-234.48013614998513,-0.23448013614998514,benefits_from_ut,-5496.530149095834
GRC,Greece,2022,1353.7499132797252,1.3537499132797253,benefits_from_ut,-5496.530149095834
HRV,Croatia,2016,-139.08246664985916,-0.13908246664985915,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2017,-1795.2855109375205,-1.7952855109375205,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2018,-141.22738848848599,-0.14122738848848598,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2019,-1176.5028858909477,-1.1765028858909476,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2020,588.8664890407483,0.5888664890407483,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2021,-604.404173318584,-0.604404173318584,benefits_from_ut,-2913.7305397194177
HRV,Croatia,2022,353.9053965252315,0.3539053965252315,benefits_from_ut,-2913.7305397194177
HUN,Hungary,2016,-45.80534635690728,-0.04580534635690728,benefits_from_ut,-5405.134904716443
HUN,Hungary,2017,-1323.395918671499,-1.323395918671499,benefits_from_ut,-5405.134904716443
HUN,Hungary,2018,-720.3643145923613,-0.7203643145923613,benefits_from_ut,-5405.134904716443
HUN,Hungary,2019,-331.0305645846769,-0.3310305645846769,benefits_from_ut,-5405.134904716443
HUN,Hungary,2020,266.7024394215207,0.2667024394215207,benefits_from_ut,-5405.134904716443
