sample_name,formula_name,etr_name,etr_col,etr_threshold,threshold_rate_col,rate_mode,loss_rate_col,gain_rate_col,n_country_rows,n_misalignment_rows,n_years,total_shifted_musd_all_years,total_tax_loss_musd_all_years,total_tax_gain_musd_all_years,total_revenue_gain_from_ut_musd_all_years,total_current_tax_paid_cash_musd_all_years,revenue_gain_from_ut_pct_of_current_tax_paid_all_years,total_revenue_gain_from_ut_low_income_musd_all_years,total_revenue_gain_from_ut_middle_income_musd_all_years,country_file,misalignment_file,aggregate_file
disaggregated,employees_payroll,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_etr,cit,etr_average_corrected,1582,71278,7,11266828.713325232,2811580.3274596925,1449080.5035645014,1362499.8238951913,9201602.832178645,14.807200970796464,-14748.62865432112,111393.77790638748,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv
disaggregated,employees_payroll,average,etr_average_corrected,inf,etr_average_corrected,loss_etr_gain_etr,etr_average_corrected,etr_average_corrected,1582,71278,7,11266828.713325232,1962627.3050215614,1449080.5035645014,513546.80145706027,9201602.832178645,5.581058113714183,-17965.269422328918,-10877.213205541177,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__employees_payroll__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__employees_payroll__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__employees_payroll__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv
disaggregated,employees_payroll,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_cit,cit,cit,1582,71278,7,11266828.713325232,2811580.3274596925,2250789.665752373,560790.6617073196,9201602.832178645,6.09448888346056,-22565.194636619108,-48485.44833402749,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__employees_payroll__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv
disaggregated,ccctb,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_etr,cit,etr_average_corrected,1582,71278,7,9236150.09372177,2305583.0453294856,1167820.9788392133,1137762.066490272,9201602.832178645,12.364824772825871,-7832.846351357966,-11757.701003907752,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv
disaggregated,ccctb,average,etr_average_corrected,inf,etr_average_corrected,loss_etr_gain_etr,etr_average_corrected,etr_average_corrected,1582,71278,7,9236150.09372177,1597471.9402778505,1167820.9788392133,429650.9614386373,9201602.832178645,4.669305655489911,-9802.896856167457,-102245.98424019036,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__ccctb__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__ccctb__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__ccctb__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv
disaggregated,ccctb,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_cit,cit,cit,1582,71278,7,9236150.09372177,2305583.0453294856,1824723.8209090605,480859.22442042484,9201602.832178645,5.225820253171835,-14166.924058614644,-134922.38433099992,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__ccctb__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv
disaggregated,double_weighted_sales,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_etr,cit,etr_average_corrected,1582,71278,7,9097949.73385282,2266827.627286204,1138115.6792960083,1128711.947990196,9201602.832178645,12.266471054836359,-4071.7007067815616,210395.01447989227,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv
disaggregated,double_weighted_sales,average,etr_average_corrected,inf,etr_average_corrected,loss_etr_gain_etr,etr_average_corrected,etr_average_corrected,1582,71278,7,9097949.73385282,1601424.0840255746,1138115.6792960083,463308.4047295665,9201602.832178645,5.035083704214496,-6520.842884254735,92879.22820846204,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__double_weighted_sales__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__double_weighted_sales__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__double_weighted_sales__etrdef_average__etrmax_inf__loss_etr_gain_etr.csv
disaggregated,double_weighted_sales,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_cit,cit,cit,1582,71278,7,9097949.73385282,2266827.627286204,1799219.5799526959,467608.0473335082,9201602.832178645,5.081810809071767,-9850.098655479916,112858.88996592107,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__double_weighted_sales__etrdef_average__etrmax_inf__loss_cit_gain_cit.csv
disaggregated,sales_employees,average,etr_average_corrected,inf,etr_average_corrected,loss_cit_gain_etr,cit,etr_average_corrected,1582,71278,7,10038203.300352793,2502568.0043456894,1266650.2838557714,1235917.7204899183,9201602.832178645,13.43154820992521,-3680.668968148863,498224.3626820601,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\country_estimates__sales_employees__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\misalignment__sales_employees__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv,C:\Users\aliso\OneDrive\المستندات\github\sotj_profit_shifting_estimates\output\all_multinationals\tables\disaggregated\aggregate_results__sales_employees__etrdef_average__etrmax_inf__loss_cit_gain_etr.csv
