iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
CYP,Cyprus,2016,-2688.380080099716,-2.688380080099716,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2017,-2880.926043660189,-2.880926043660189,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2018,-3093.385832556005,-3.093385832556005,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2019,-2938.7083242335566,-2.9387083242335565,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2020,-1497.0872805820193,-1.4970872805820192,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2021,-1252.2871812212975,-1.2522871812212975,benefits_from_ut,-19078.06409066481
CYP,Cyprus,2022,-4727.289348312029,-4.727289348312029,benefits_from_ut,-19078.06409066481
CZE,Czechia,2016,-306.4045120405609,-0.3064045120405609,benefits_from_ut,-8921.305567630772
CZE,Czechia,2017,-3092.6391414117415,-3.0926391414117416,benefits_from_ut,-8921.305567630772
CZE,Czechia,2018,-1618.7178682872718,-1.6187178682872718,benefits_from_ut,-8921.305567630772
CZE,Czechia,2019,-1595.0939346688763,-1.5950939346688762,benefits_from_ut,-8921.305567630772
CZE,Czechia,2020,-1241.2253802484245,-1.2412253802484245,benefits_from_ut,-8921.305567630772
CZE,Czechia,2021,-1305.9152009201237,-1.3059152009201236,benefits_from_ut,-8921.305567630772
CZE,Czechia,2022,238.69046994622568,0.23869046994622567,benefits_from_ut,-8921.305567630772
DEU,Germany,2016,-4681.7576700084965,-4.681757670008497,benefits_from_ut,-162541.00587033367
DEU,Germany,2017,-18699.787076074346,-18.699787076074347,benefits_from_ut,-162541.00587033367
DEU,Germany,2018,-44747.07316146444,-44.74707316146444,benefits_from_ut,-162541.00587033367
DEU,Germany,2019,-10158.257595342186,-10.158257595342185,benefits_from_ut,-162541.00587033367
DEU,Germany,2020,-26626.973689191396,-26.626973689191395,benefits_from_ut,-162541.00587033367
DEU,Germany,2021,-64249.9150858677,-64.2499150858677,benefits_from_ut,-162541.00587033367
DEU,Germany,2022,6622.7584076149105,6.622758407614911,benefits_from_ut,-162541.00587033367
ESP,Spain,2016,2271.2859122291,2.2712859122291,benefits_from_ut,-99158.04421634282
ESP,Spain,2017,-4560.861201161741,-4.560861201161741,benefits_from_ut,-99158.04421634282
ESP,Spain,2018,-12888.495438680122,-12.888495438680122,benefits_from_ut,-99158.04421634282
ESP,Spain,2019,-20730.594059847805,-20.730594059847803,benefits_from_ut,-99158.04421634282
ESP,Spain,2020,-22668.2288649446,-22.668228864944602,benefits_from_ut,-99158.04421634282
ESP,Spain,2021,-15626.187557050242,-15.626187557050242,benefits_from_ut,-99158.04421634282
ESP,Spain,2022,-24954.96300688741,-24.95496300688741,benefits_from_ut,-99158.04421634282
EST,Estonia,2016,-1738.066567336835,-1.7380665673368352,benefits_from_ut,-13206.91968987984
EST,Estonia,2017,-2159.1878223060226,-2.1591878223060226,benefits_from_ut,-13206.91968987984
EST,Estonia,2018,-2438.486057065853,-2.438486057065853,benefits_from_ut,-13206.91968987984
EST,Estonia,2019,-2104.884432062776,-2.104884432062776,benefits_from_ut,-13206.91968987984
EST,Estonia,2020,-2130.9010039631526,-2.1309010039631526,benefits_from_ut,-13206.91968987984
EST,Estonia,2021,-930.3154470304452,-0.9303154470304452,benefits_from_ut,-13206.91968987984
EST,Estonia,2022,-1705.0783601147557,-1.7050783601147557,benefits_from_ut,-13206.91968987984
FRA,France,2016,-2694.043699475365,-2.694043699475365,benefits_from_ut,-145669.63377481117
FRA,France,2017,-11490.77737172513,-11.490777371725128,benefits_from_ut,-145669.63377481117
FRA,France,2018,-16646.917691201976,-16.646917691201974,benefits_from_ut,-145669.63377481117
FRA,France,2019,-20144.244010765626,-20.144244010765625,benefits_from_ut,-145669.63377481117
FRA,France,2020,-1937.55765391761,-1.93755765391761,benefits_from_ut,-145669.63377481117
FRA,France,2021,-23609.736140071906,-23.609736140071906,benefits_from_ut,-145669.63377481117
FRA,France,2022,-69146.35720765355,-69.14635720765355,benefits_from_ut,-145669.63377481117
GRC,Greece,2016,-1200.0466823015772,-1.2000466823015772,benefits_from_ut,-4504.756690804222
GRC,Greece,2017,-6216.33475418154,-6.21633475418154,benefits_from_ut,-4504.756690804222
GRC,Greece,2018,-209.61940381126212,-0.20961940381126212,benefits_from_ut,-4504.756690804222
GRC,Greece,2019,122.64394761202698,0.12264394761202697,benefits_from_ut,-4504.756690804222
GRC,Greece,2020,571.7538068813195,0.5717538068813195,benefits_from_ut,-4504.756690804222
GRC,Greece,2021,-318.40756353730274,-0.31840756353730276,benefits_from_ut,-4504.756690804222
GRC,Greece,2022,2745.2539585341146,2.7452539585341147,benefits_from_ut,-4504.756690804222
HUN,Hungary,2016,-619.27921055253,-0.61927921055253,benefits_from_ut,-13701.617066668266
HUN,Hungary,2017,-3059.884669852954,-3.0598846698529543,benefits_from_ut,-13701.617066668266
